fase,t,ged_L,ged_R,frac_L,frac_R,sesgo_freq,asimetria_LR,G_actividad,senal_mant,eficiencia,error_rec
Fase 2,8.32,0.0011819029482686228,0.0011818983316379617,0.736146581656689,0.7751103567349351,0.05156472614076297,4.143388082702594e-09,0.43514737186534475,0.00860308717348953,0.36429114889596736,0.006164582131966046
Fase 2,8.33,0.0011831080514131424,0.0011831033750218812,0.7363922201177286,0.7751289166762633,0.051255249583471794,4.181709019855207e-09,0.4350554186643582,0.008294287906087591,0.3643725154979264,0.005485057974772381
Fase 2,8.34,0.0011843108221694769,0.0011843060869662148,0.7366396000032996,0.7751477530956339,0.05094387515995342,4.219401696390785e-09,0.43496376416791804,0.007741132527676222,0.3644586546113801,0.004549899224076793
Fase 2,8.35,0.0011855110609685381,0.0011855062680101822,0.7368887334465071,0.7751668819713733,0.050630609264048,4.2564629739350076e-09,0.43487243507493983,0.007097649365110184,0.36454840199879696,0.0033031463599975906
Fase 2,8.36,0.0011867085687971822,0.0011867037190699816,0.7371396481793372,0.7751863315523057,0.05031545299475665,4.29289201044364e-09,0.43478145493467885,0.006344696212227004,0.3646419214563044,0.0024226130716844822
Fase 2,8.370000000000001,0.0011879031470415247,0.0011878982414411994,0.7373923765814747,0.7752061173081888,0.04999838473919864,4.3286892880124726e-09,0.43469084003753244,0.005602980396665021,0.36473806407611,0.0019175862226722285
Fase 2,8.38,0.001189094597488224,0.0011890896368469085,0.7376469496613514,0.7752262364208319,0.049679361238198466,4.366246757073439e-09,0.43460060137010037,0.004710666137957415,0.3648360680465868,0.0016253590858842516
Fase 2,8.39,0.0011902827223717425,0.001190277707434479,0.7379033934092903,0.7752466769779434,0.04935833437736483,4.403176307787027e-09,0.43451074534386036,0.0034618830180275853,0.3649372900504479,0.0014609751691710433
Fase 2,8.4,0.0011914673243711052,0.001191462255835624,0.7381617369136833,0.7752674111809394,0.04903523143316149,4.439463394824197e-09,0.4344212791318207,0.002064940676677271,0.3650428678437904,0.0013005514774653499
Fase 2,8.41,0.0011926482066698274,0.0011926430852241164,0.7384220215276914,0.7752884017772376,0.048709950968104834,4.475111214293525e-09,0.43433220993294197,0.0005056002979386097,0.36514945661360165,0.0011836038767270476
Fase 2,8.42,0.0011938251730137543,0.0011938199994117316,0.7386842753631181,0.7753096235366409,0.04838242505486848,4.510123814163139e-09,0.4342435520416852,0.0,0.3652591099059421,0.0010612572383628498
Fase 2,8.43,0.0011949980278069048,0.0011949928029024162,0.7389485103375056,0.7753310858384255,0.04805265235402768,4.544507192775926e-09,0.43415533125055833,0.0,0.36537270834475477,0.00102333866383854
Fase 2,8.44,0.0011961665761665704,0.0011961613008660255,0.739214723079465,0.7753528445846587,0.04772071220424796,4.578262431027033e-09,0.43406755684843845,0.0,0.3654871622753903,0.0010351162078949799
Fase 2,8.45,0.0011973306238892473,0.0011973252990291345,0.7394828774717883,0.7753749364274922,0.04738670339405227,4.6113889050061515e-09,0.43398022661030666,0.0002541839098396323,0.36560438703623194,0.0010078657613095147
Fase 2,8.46,0.001198489977345253,0.0011984846037557577,0.7397529417680624,0.7753973596027754,0.047050669233888814,4.6440107233756065e-09,0.43389333913578076,7.293019463707612e-05,0.36572104979984094,0.0009963255293928442
Fase 2,8.47,0.00119964444356263,0.0011996390220423312,0.7400248848983997,0.7754201176240365,0.046712658878048305,4.677510162750217e-09,0.4338068982202687,0.00011471689516195233,0.36583394330943514,0.000991445599917527
Fase 2,8.48,0.0012007938302229394,0.0012007883616516196,0.740298683842935,0.7754432223140032,0.046372721277034366,4.710372272735872e-09,0.43372091155148595,0.0010609051993180733,0.3659492287485978,0.0009956652600854542
Fase 2,8.49,0.0012019379457927897,0.0012019324310515924,0.7405743334340202,0.7754666795591156,0.04603087360573064,4.74259492620307e-09,0.4336353775815907,0.0027441490886678105,0.36606701823223464,0.0009842828918653606
Fase 2,8.5,0.0012030765994571991,0.0012030710394097777,0.740851824592514,0.7754904710379865,0.045687107119925977,4.774173656783176e-09,0.43355028781796195,0.0035083614933111226,0.36618758117369415,0.000988613201190459
Fase 2,8.51,0.00120420960111658,0.001204203996552962,0.7411311378112411,0.775514567638397,0.045341413230009835,4.805107466273367e-09,0.43346563691193113,0.0035195577994505886,0.366311368326001,0.0010130016957106715
Fase 2,8.52,0.0012053367613528334,0.0012053311129673347,0.7414122708783797,0.7755389341150999,0.04499375210538418,4.835397939521815e-09,0.4333814163686264,0.003681251040479165,0.366436254045816,0.0010799063139428655
Fase 2,8.53,0.00120645789142864,0.0012064521998784536,0.7416952096340538,0.7755635379889518,0.04464410359532613,4.8650467339404084e-09,0.43329761369178255,0.0032871459968518146,0.36656238319254036,0.0012485121206156685
Fase 2,8.540000000000001,0.0012075728033644516,0.0012075670693365318,0.7419799307776648,0.7755883438049052,0.0442924560168271,4.894055987889336e-09,0.43321422476242544,0.0044590364330721645,0.3666912408724199,0.0013201808723001215
Fase 2,8.55,0.0012086813100240035,0.0012086755343950698,0.7422664305529579,0.7756133222522169,0.04393877925788399,4.9224225882866536e-09,0.43313124911715023,0.004279088386921544,0.3668218353465067,0.0013654966941092249
Fase 2,8.56,0.0012097832252862615,0.0012097774087932453,0.7425546896897967,0.7756384687632748,0.04358309598389723,4.950146162510578e-09,0.4330486857557007,0.004099546871618752,0.3669543833614007,0.0013877224635268342
Fase 2,8.57,0.0012108783637371993,0.0012108725070524432,0.7428447114775557,0.7756637555915942,0.04322536861105839,4.977229101681538e-09,0.43296652714870026,0.0036399732213246716,0.3670888132502614,0.0015672907120193227
Fase 2,8.58,0.0012119665407660386,0.0012119606446539732,0.7431364756264724,0.7756891590118544,0.04286559647531059,5.0036709070406394e-09,0.4328847797879786,0.002228832758733073,0.3672244838008724,0.001398467804242995
Fase 2,8.59,0.0012130475727364113,0.001213041637955076,0.7434300073129961,0.7757146525703916,0.042503714241241136,5.02947654623473e-09,0.4328034561579297,0.0021537688803459944,0.367362271122936,0.0011828243665458612
Fase 2,8.6,0.0012141212769113897,0.0012141153041269862,0.7437253202769734,0.7757402384249323,0.04213970887936362,5.055272836483991e-09,0.43272254697354845,0.0014594285609058968,0.36750163818017967,0.001361051314858557
Fase 2,8.61,0.0012151874713826056,0.0012151814612631324,0.7440223851652997,0.7757658960163827,0.041773596025363985,5.081170105103098e-09,0.4326420501409233,0.002977471358083291,0.36764150599939516,0.0014082316183524413
Fase 2,8.620000000000001,0.0012162459751819752,0.0012162399286609596,0.7443211983497988,0.7757916011571323,0.041405352046955064,5.106417022980962e-09,0.43256196596489177,0.00301749768166917,0.36778217874258246,0.001455849144196938
Fase 2,8.63,0.0012172966085537559,0.001217290526391871,0.7446217367687489,0.775817352296217,0.041035008573283495,5.131015768137236e-09,0.4324822937840214,0.0033190593647192956,0.36791795875391,0.001509055531940371
Fase 2,8.64,0.0012183391925417494,0.0012183330755095667,0.7449239944718219,0.7758431309899391,0.040662552471640134,5.154965627382867e-09,0.4324030334504243,0.002616161682952159,0.36805336723871407,0.001534539473585562
Fase 2,8.65,0.0012193735491860568,0.0012193673979319615,0.7452279845943872,0.7758689015909805,0.0402879228468282,5.17827034318704e-09,0.43232418282038537,0.001773075042736258,0.36818771190653155,0.0015857658771759064
Fase 2,8.66,0.0012203995014130014,0.0012203933166080169,0.745533723382255,0.7758946206811771,0.039911044667189845,5.200933063241838e-09,0.43224574421011186,0.0012434127494017101,0.36830790229260707,0.0015375801751120544
Fase 2,8.67,0.0012214168731961644,0.0012214106554858334,0.7458412449106973,0.7759202400223231,0.03953181284904143,5.222957199730003e-09,0.4321677119828698,0.0012332768282509801,0.3683588241759403,0.0017114926430056498
Fase 2,8.68,0.0012224254895255398,0.0012224192395645526,0.7461505425799437,0.7759457271262313,0.039150197184359796,5.244344490114272e-09,0.4320900756870938,0.000819125696350731,0.3684084841543147,0.002069486733489233
Fase 2,8.69,0.0012234251764571228,0.0012234188948869065,0.7464615863304913,0.7759710582683128,0.038766210173584226,5.265097904834223e-09,0.4320128283750027,6.10930453207835e-05,0.3684584807532845,0.0023580680671472236
Fase 2,8.700000000000001,0.001224415761108352,0.001224409448707998,0.7467743601194762,0.775996206639197,0.038379841530456614,5.285218582191769e-09,0.4319359783303065,0.0,0.36850942056898756,0.0020803735391600343
Fase 2,8.71,0.0012253970718233372,0.0012253907292927271,0.7470889006339259,0.776021138416688,0.03799100136034324,5.3047098506086225e-09,0.43185952333018013,0.0,0.36856064481169803,0.0022099009507097226
Fase 2,8.72,0.001226368937974829,0.0012263625659793467,0.7474051905679727,0.7760458413162189,0.037599699824711424,5.3235742633737744e-09,0.4317834589147455,0.0,0.3686120205811014,0.002420008093842549
Fase 2,8.73,0.0012273311900243586,0.0012273247892372321,0.7477232167016561,0.7760702926662476,0.037205928218384754,5.3418150693368206e-09,0.4317077844139503,0.0,0.36866462290891283,0.0024813646555821296
Fase 2,8.74,0.0012282836595813712,0.001228277230806893,0.7480429805290184,0.776094466560559,0.03680965399164813,5.359435445649169e-09,0.4316325164568603,0.0,0.3687200164994662,0.001906406102963074
Fase 2,8.75,0.001229226179542312,0.0012292197236570732,0.7483645267576549,0.7761183448107178,0.03641079682910442,5.376429874974579e-09,0.4315576570311111,0.0,0.36877745984822274,0.0018547852255130415
Fase 2,8.76,0.0012301585840382525,0.001230152102042383,0.7486878578064831,0.7761419073091127,0.03600933052424837,5.39278647751022e-09,0.4314832005151322,0.0,0.368836935970158,0.0020828715405306498
Fase 2,8.77,0.0012310807084948755,0.0012310742010920898,0.7490129333777648,0.7761651523722026,0.03560530963318494,5.4085068544508775e-09,0.4314091404371323,0.0,0.36889769366289843,0.0023660254389068873
Fase 2,8.78,0.0012319923892427065,0.0012319858571367452,0.7493397242274602,0.7761880671206788,0.03519875946604972,5.423592503207494e-09,0.43133547168767533,0.0009788963527136846,0.36895835416129763,0.0026127871463233233
Fase 2,8.790000000000001,0.0012328934638288378,0.0012328869079831558,0.749668205925623,0.7762106382315312,0.03478969828770327,5.4380356010516446e-09,0.4312621954095238,0.0005089083016577359,0.3690191887502812,0.002603604757097503
Fase 2,8.8,0.001233783771281633,0.001233777192446287,0.7499983643840585,0.776232859256593,0.034378139388283636,5.451838734654789e-09,0.4311893101091043,0.0,0.3690776292024336,0.0027257505673159675
Fase 2,8.81,0.0012346631516641374,0.00123465655059762,0.750330181209413,0.7762547217813085,0.03396409924021528,5.465006662461862e-09,0.43111682461628364,0.0,0.3691368264792629,0.002389138455757904
Fase 2,8.82,0.0012355314463131618,0.0012355248238257047,0.7506636840964951,0.7762762033557634,0.033547514829812386,5.477538110660528e-09,0.43104474254076236,0.0,0.3691948113209536,0.002265818120344269
Fase 2,8.83,0.0012363884978911415,0.0012363818546895183,0.7509988856390879,0.7762972793307404,0.033128340490729206,5.489435352902434e-09,0.43097305952576986,0.0,0.3692552792294117,0.0024785894989917245
Fase 2,8.84,0.0012372341502494557,0.0012372274872808737,0.7513357648720264,0.7763179353259223,0.03270658847703347,5.5006925179052354e-09,0.4309017761437023,0.0,0.369312371783358,0.002496905305165995
Fase 2,8.85,0.0012380682487778995,0.0012380615668163763,0.7516743053844966,0.7763381656775317,0.03228227617264495,5.511311363641473e-09,0.4308308975675951,0.0,0.3693702066521761,0.0022858489955686844
Fase 2,8.86,0.0012388906400139204,0.0012388839400271675,0.7520145148123475,0.7763579564972386,0.03185537837387562,5.5212880416364515e-09,0.4307604291160644,0.0,0.3694292615089376,0.0021510264318791435
Fase 2,8.870000000000001,0.0012397011720174569,0.001239694454901603,0.7523563960481983,0.7763772975242412,0.03142588088041599,5.530620593386372e-09,0.43069037551509715,0.0,0.3694872059425994,0.0020208228385514685
Fase 2,8.88,0.0012404996941219716,0.001240492960665224,0.7526999512116789,0.7763961774101819,0.03099376913583568,5.539311182390041e-09,0.4306207456324158,0.0,0.3695474215232369,0.001742324648012466
Fase 2,8.89,0.001241286056916463,0.001241279307966166,0.7530452229141944,0.7764145582555978,0.030558940652273374,5.547358521414061e-09,0.4305515376152094,0.0,0.36960876301026213,0.0018608229192508291
Fase 2,8.9,0.0012420601124226984,0.001242053348744577,0.7533921933236936,0.7764324284732949,0.030121407148667005,5.555835091462854e-09,0.4304827444537135,0.0,0.3696693023495674,0.002161864060137074
Fase 2,8.91,0.0012428217139723147,0.0012428149363712887,0.753740823153356,0.7764497834399383,0.02968121773684122,5.563927503617747e-09,0.43041437488352025,0.0,0.3697285783102023,0.0018524824661589683
Fase 2,8.92,0.0012435707163396472,0.001243563925586366,0.7540911300354249,0.7764666095784079,0.029238334450065802,5.571375939397748e-09,0.4303464371322045,0.0,0.3697862172087976,0.0016140479128890278
Fase 2,8.93,0.0012443069756849306,0.0012443001725026576,0.7544431317946526,0.7764828912170311,0.028792716422732484,5.5781831235980956e-09,0.4302789286698146,0.0,0.36984505998320605,0.0017066222766152445
Fase 2,8.94,0.0012450303495532276,0.0012450235348219075,0.7547968179579404,0.7764986090974467,0.028344355708340315,5.5843470815764845e-09,0.43021185154188646,0.0,0.3698984559309108,0.0016882015969367403
Fase 2,8.950000000000001,0.0012457406970863723,0.0012457338715873964,0.7551521815758145,0.7765137531655367,0.02789325153115644,5.5898700936553e-09,0.43014520526379413,0.0,0.3699496527893989,0.0017264454224125974
Fase 2,8.96,0.001246437878785437,0.0012464310433742748,0.7555092039436945,0.7765283183939066,0.027439425136456117,5.5947527534646935e-09,0.43007899186164694,0.0,0.3699927802792765,0.0017037026106019183
Fase 2,8.97,0.001247121756694155,0.001247114912202433,0.7558678863565311,0.7765422873925555,0.026982855361034168,5.598994417318882e-09,0.43001321278989946,0.0,0.3700375017255147,0.0016753086951591134
Fase 2,8.98,0.0012477921943123934,0.0012477853415118873,0.7562282266434086,0.7765556442617577,0.026523527555577683,5.602597470190912e-09,0.42994786464906143,0.0,0.3700798475493726,0.0018089020290571228
Fase 2,8.99,0.001248449056575962,0.0012484421963329115,0.7565901970040895,0.7765683841893599,0.026061475218980727,5.605559427144854e-09,0.42988294836298635,0.0,0.3701190749952548,0.0018088356581679693
Fase 2,9.0,0.0012490922100178194,0.0012490853431465893,0.7569537875025857,0.7765804971108552,0.025596701430404458,5.607884589684169e-09,0.42981847227217895,0.0,0.37015975996747225,0.001570566566538521
Fase 2,9.01,0.001249721522641103,0.0012497146500013293,0.7573190095666624,0.776591974980041,0.025129183645652083,5.609572851235987e-09,0.42975443629323307,0.0,0.3701999651953763,0.0016122142990441853
Fase 2,9.02,0.0012503368640235648,0.001250329986504577,0.7576858455145252,0.7766028119507968,0.024658940603162385,5.610622595339981e-09,0.4296908357877045,0.0,0.3702390596969017,0.0018298624234281541
Fase 2,9.03,0.0012509381053121432,0.0012509312236799524,0.7580542565329069,0.7766130094267005,0.024186028210081204,5.6110378301579755e-09,0.42962767245628297,0.0,0.370273746316261,0.001797820516103802
Fase 2,9.040000000000001,0.0012515251190876626,0.0012515182341036701,0.7584242395467979,0.7766225533183133,0.02371043522073838,5.610820809031508e-09,0.42956495079290824,0.0,0.37030786729312026,0.0016723251602670777
Fase 2,9.05,0.0012520977794931664,0.0012520908920294932,0.7587957985941894,0.7766314310467711,0.023232142960956055,5.609972277335291e-09,0.42950267264340186,0.0,0.37034260279969855,0.0016768078361363897
Fase 2,9.06,0.001252655962358786,0.0012526490732766582,0.7591689038599964,0.7766396551762377,0.02275120973046903,5.608495985974639e-09,0.42944084565458324,0.0,0.37037508270170016,0.0014734002381212336
Fase 2,9.07,0.0012531995450945157,0.0012531926552235384,0.7595435500655631,0.776647231963774,0.022267653338756098,5.606392622740919e-09,0.4293794704675104,0.0,0.3704063831544751,0.0014899307617492435
Fase 2,9.08,0.0012537284066771518,0.001253721516856534,0.7599197135315103,0.776654164914454,0.02178151225617394,5.60366616074854e-09,0.4293185517662039,0.0,0.3704386377847967,0.0013917902855264653
Fase 2,9.09,0.0012542424277058575,0.0012542355388453236,0.7602973888866972,0.7766604503980906,0.021292791634425073,5.600318753672363e-09,0.4292580960871082,0.0,0.3704718455982712,0.0012630738503696796
Fase 2,9.1,0.0012547414904716956,0.0012547346033708222,0.7606765646843107,0.7766660965244008,0.020801519717821057,5.59635338401859e-09,0.42919810970795724,0.0,0.37050609301355186,0.0011477629800868553
Fase 2,9.11,0.0012552254787883894,0.001255218594157798,0.7610572365147059,0.7766711024133109,0.020307703907557262,5.591772496940701e-09,0.4291385897493737,0.0,0.3705392484744489,0.001223740147779155
Fase 2,9.120000000000001,0.0012556942780232161,0.0012556873966559365,0.7614393820111598,0.7766754598740598,0.019811365768014583,5.586576207301598e-09,0.42907953461421783,0.0,0.37052232780851013,0.0012906404200083807
Fase 2,9.13,0.001256147775275778,0.0012561408978917403,0.7618229828422428,0.7766791608073169,0.01931252163202462,5.580769081892586e-09,0.4290209491440324,0.0,0.37047499787857013,0.0011804992939404458
Fase 2,9.14,0.00125658585923729,0.0012565789865690606,0.7622080492645699,0.7766821884501621,0.018811139132426432,5.57435457818384e-09,0.428962831435838,0.0,0.370426868197639,0.0012420536342950847
Fase 2,9.15,0.0012570084202849555,0.0012570015531125046,0.7625945645066242,0.7766845320394041,0.018307229097564128,5.567332103706297e-09,0.4289051807007086,0.0,0.37037538223612787,0.0012862857551368496
Fase 2,9.16,0.00125741535052188,0.001257408489600926,0.7629825188556071,0.7766861772085031,0.017800788426662023,5.559705592134876e-09,0.4288479984438516,0.0,0.37032256594751156,0.0012703917009314375
Fase 2,9.17,0.001257806543719727,0.0012577996897908434,0.7633719054705316,0.776687113259532,0.017291814959117795,5.551480849746281e-09,0.4287912945068291,0.0,0.3702707201163406,0.0010624822441623934
Fase 2,9.18,0.001258181895338985,0.0012581750492010357,0.7637627361850823,0.7766873359310595,0.016780290357898367,5.542658111340905e-09,0.42873506661131555,0.0,0.37021972941018044,0.0011447486871667442
Fase 2,9.19,0.0012585413026054294,0.0012585344650900057,0.7641549812943905,0.7766868456328018,0.01626625669086725,5.534540786105732e-09,0.4286793183142711,0.0,0.3701691228936921,0.0010956157768814262
Fase 2,9.200000000000001,0.0012588846644967008,0.0012588778363345169,0.7645486376910889,0.7766856335122188,0.01574970924005448,5.526122653938525e-09,0.42862404774829443,0.0,0.37011927376308745,0.0011536664648640995
Fase 2,9.21,0.001259211881617859,0.001259205063556727,0.7649436789493079,0.7766836985796083,0.015230683888240861,5.517104747819948e-09,0.42856925533421447,0.0,0.3700691021509673,0.00116119450551739
Fase 2,9.22,0.001259522856325872,0.001259516049155636,0.765340098125464,0.7766810283408967,0.014709176185440619,5.50748874645269e-09,0.4285149437232924,0.0,0.3700184864912792,0.0011263482143083485
Fase 2,9.23,0.0012598174927629438,0.0012598106973104616,0.7657378855016781,0.7766776195474019,0.014185197192212588,5.497278075009635e-09,0.4284611172166132,0.0,0.3699666775280004,0.0010665535971448566
Fase 2,9.24,0.0012600956968613587,0.0012600889138603944,0.7661370200889036,0.7766734852320906,0.013658793619628224,5.48647808209335e-09,0.4284077810596624,0.0,0.36991422307500876,0.0009732985452050224
Fase 2,9.25,0.001260357376223234,0.001260350606483713,0.7665375170333053,0.7766686045811142,0.0131299214096045,5.475089360612424e-09,0.42835492766828437,0.0,0.36986332732013055,0.0011719592022443378
Fase 2,9.26,0.0012606024402927985,0.0012605956846079387,0.7669393328363436,0.7766629760995708,0.01259863788352366,5.463114116695611e-09,0.4283025507696236,0.0,0.36981395827278113,0.0013864433626581906
Fase 2,9.27,0.001260830800272695,0.0012608240594437182,0.7673424248938223,0.7766566012587472,0.012065002901115025,5.4505533099105495e-09,0.4282506491507375,0.0,0.36976191482704435,0.001465775101141907
Fase 2,9.28,0.0012610423691548146,0.0012610356439325208,0.7677467659604057,0.7766494828033025,0.011529057843831783,5.437409108359215e-09,0.4281992220553962,0.0,0.36970708700738664,0.0015222217726566462
Fase 2,9.290000000000001,0.001261237061670274,0.0012612303527048524,0.7681523409565759,0.7766416135088087,0.010990815348148735,5.423685259836674e-09,0.42814827047817405,0.0,0.3696524840792445,0.0014960901835765067
Fase 2,9.3,0.0012614147942478357,0.0012614081022511315,0.7685591465163655,0.7766329791811313,0.010450263796317845,5.409385725528344e-09,0.42809779885741633,0.0,0.36959674913132184,0.001390221616360739
Fase 2,9.31,0.0012615754851832428,0.0012615688109720205,0.7689671892388453,0.7766235653727854,0.009907378277329243,5.394513440419589e-09,0.42804780599045644,0.0,0.36953895126806297,0.0014805120778676633
Fase 2,9.32,0.0012617190546881135,0.0012617123989518318,0.769376453865594,0.7766133631120439,0.009362169358395574,5.379071427648805e-09,0.42799829050088845,0.0,0.36947952956790875,0.0015500081307179814
Fase 2,9.33,0.0012618454246642588,0.0012618387880902662,0.7697869241081856,0.7766023645849773,0.008814650394470071,5.363061589343489e-09,0.4279492427837295,0.0,0.36941966979988833,0.0019382236427262023
Fase 2,9.34,0.0012619545188340415,0.0012619479020977075,0.7701985443896622,0.7765905771498193,0.008264905242927034,5.346487088933917e-09,0.4279006570741689,0.0,0.36935988652589813,0.0022261888178702303
Fase 2,9.35,0.0012620462627378432,0.0012620396665096753,0.7706112753539244,0.776578003585055,0.007712990662942438,5.3293518633682766e-09,0.42785253257487055,0.0,0.369299902308685,0.002303406670300056
Fase 2,9.36,0.0012621205837478413,0.0012621140089891397,0.7710250982460144,0.7765646406757475,0.007158928869084729,5.312287484667209e-09,0.4278048705930535,0.0,0.3692408700815957,0.0024097888126991315
Fase 2,9.370000000000001,0.0012621774113721013,0.0012621708589332639,0.7714399595251089,0.7765505247800523,0.006602838075244957,5.295288865439617e-09,0.4277576894020791,0.0,0.36918202260038707,0.0017322210894054435
Fase 2,9.38,0.0012622166768580675,0.0012622101474724396,0.7718558620842784,0.7765356868805021,0.006044756314192595,5.277755040438785e-09,0.42771099635741316,0.0,0.36912402812005457,0.0015426160195334687
Fase 2,9.39,0.0012622383131909612,0.001262231807592106,0.7722727938682469,0.7765201405006695,0.005484718503255993,5.259690695611647e-09,0.42766480248469124,0.0,0.3690649762172286,0.001231511145968437
Fase 2,9.4,0.0012622422552154117,0.0012622357740135369,0.7726907914800583,0.7765038602634463,0.004922646459044797,5.241099664549571e-09,0.42761911135802505,0.0,0.3690033018841382,0.0011391456849053488
Fase 2,9.41,0.0012622284395158762,0.001262221983313219,0.7731098654717509,0.7764868266198547,0.004358503300036962,5.221985970731194e-09,0.4275739241746394,0.0,0.36894224550647997,0.0011183388733602305
Fase 2,9.42,0.0012621968045370257,0.0012621903739503386,0.7735300196667008,0.7764690200528337,0.003792260912193335,5.202353463259e-09,0.42752924100283246,0.0,0.36888203576127576,0.001130711061070785
Fase 2,9.43,0.00126214729061061,0.0012621408863776303,0.7739512461707582,0.7764504292965893,0.0032239169569752333,5.1822075194465104e-09,0.4274850674495819,0.0,0.36882046674564306,0.001043972783802223
Fase 2,9.44,0.0012620798400679281,0.001262073462816162,0.7743735371866057,0.7764310580494738,0.0026534882204869857,5.161551378356789e-09,0.4274414053543654,0.0,0.36875719020751624,0.0010150020430779861
Fase 2,9.450000000000001,0.001261994397010392,0.0012619880474130673,0.7747968845871362,0.7764109003554307,0.002080979458666509,5.140388897276989e-09,0.4273982552718808,0.0,0.3686938121911931,0.0010354008097565462
Fase 2,9.46,0.001261890907470084,0.001261884586154484,0.775221251258547,0.7763899752312595,0.0015064649607576452,5.11872305692912e-09,0.42735561589842236,0.0,0.3686311555521233,0.0010769437529881713
Fase 2,9.47,0.0012617693193208656,0.0012617630269003996,0.7756466227709676,0.7763682733364485,0.0009299531432215847,5.096556597388097e-09,0.4273134906322714,0.0,0.3685678171978698,0.001001229389757347
Fase 2,9.48,0.00126162958231389,0.0012616233194616005,0.7760730098845424,0.7763457738253322,0.0003514051023500446,5.073892219958187e-09,0.4272718771595342,0.0,0.3685007226249095,0.0010759647699114556
Fase 2,9.49,0.0012614716481543888,0.0012614654154916435,0.7765003918659805,0.7763224696750358,-0.00022915967474620866,5.050733627609065e-09,0.42723077744104676,0.0,0.3684309255536998,0.0010412228857180315
Fase 2,9.5,0.001261295470394744,0.001261289268534974,0.7769287605143732,0.7762983557416803,-0.00081173547138725,5.027083847330601e-09,0.42719018897975986,0.0,0.36836079364239876,0.001113677523592841
Fase 2,9.51,0.0012611010044804828,0.0012610948340316713,0.7773580894210791,0.7762734318519898,-0.0013962867697232078,5.002948387725332e-09,0.4271501240801433,0.0,0.36829087362876595,0.0008580713217001983
Fase 2,9.52,0.0012608882077581617,0.0012608820694073257,0.7777884086657076,0.7762476835065194,-0.0019828692099867528,4.9783307321710255e-09,0.42711058144129077,0.0,0.3682203702553222,0.0009020835633674312
Fase 2,9.53,0.0012606570395602298,0.0012606509339061255,0.7782196974840252,0.7762211061269042,-0.0025714602350611054,4.953234611051499e-09,0.4270715644371193,0.0,0.36814859819093265,0.0008373348797243046
Fase 2,9.540000000000001,0.0012604074610404116,0.001260401388745985,0.7786519579032877,0.7761936870975866,-0.0031620769734988508,4.927663693831226e-09,0.4270330720149333,0.0,0.36807704802722807,0.0008685315798943484
Fase 2,9.55,0.0012601394353284054,0.0012601333970261852,0.7790851723777995,0.7761654206055235,-0.0037547026639292427,4.90162202264089e-09,0.42699510333274476,0.0,0.3680059858778071,0.0008939822365192794
Fase 2,9.56,0.001259852927437638,0.0012598469237306883,0.7795193167447013,0.7761363086779428,-0.004349302006784893,4.875113384829693e-09,0.4269576582697256,0.0,0.36793256470874836,0.0009036775184022691
Fase 2,9.57,0.0012595479042678372,0.0012595419357764096,0.7799543631605083,0.77610636040415,-0.004945825954070896,4.848140056240741e-09,0.4269207290497014,0.0,0.3678583048738467,0.0011082658612315568
Fase 2,9.58,0.001259224334651758,0.0012592184019898354,0.7803902513015214,0.7760755953373605,-0.005544170433907204,4.820706358193071e-09,0.4268843204643932,0.0,0.36778243905606983,0.0010103180609590595
Fase 2,9.59,0.00125888218933536,0.0012588762932599668,0.7808269780783812,0.7760440123046729,-0.0061443315512372445,4.792817905851882e-09,0.426848441073943,0.0,0.3677073181302526,0.0008886487818945757
Fase 2,9.6,0.0012585214411295976,0.0012585155824361624,0.7812644901452411,0.7760116726363484,-0.006746160551909122,4.76448017717443e-09,0.42681309248227906,0.0,0.36763149410166635,0.0009388585631028865
Fase 2,9.61,0.0012581420648064866,0.0012581362442564525,0.7817026937448329,0.7759786569069246,-0.0073494323283939955,4.735699338527836e-09,0.4267782760665994,0.0,0.36749461916722603,0.000998847966973903
Fase 2,9.620000000000001,0.0012577440370281294,0.0012577382552647332,0.7821414977367653,0.7759450424004279,-0.007953929613937639,4.706482407854527e-09,0.4267439941732214,0.0010712312784647224,0.36733612325243037,0.001036079402076114
Fase 2,9.63,0.001257327336263926,0.0012573215938572382,0.7825808335507131,0.7759108865441405,-0.00855948982028156,4.6768357489658845e-09,0.4267102416471004,0.002604201658421075,0.36717746884012475,0.0012556204655730689
Fase 2,9.64,0.0012568919428353415,0.0012568862402951297,0.783020637926502,0.7758762207040343,-0.009165990915837615,4.646765052979911e-09,0.4266770101117844,0.0038061760450410695,0.3670193086775675,0.0016012713855206463
Fase 2,9.65,0.001256437838928294,0.0012564321767222994,0.7834608608144299,0.7758410538705295,-0.009773356746554005,4.616275896607928e-09,0.42664429032985685,0.004738099101123532,0.3668599283132693,0.0020375258949910852
Fase 2,9.66,0.0012559650086113442,0.0012559593871703798,0.7839014599998319,0.775805384981016,-0.01038153425416976,4.585374040028591e-09,0.42661207228638653,0.005366931911340571,0.3666995767838057,0.0025845396640724826
Fase 2,9.67,0.0012554734378408356,0.001255467857572886,0.784342393947322,0.7757692103871364,-0.010990474702407957,4.554065434267105e-09,0.4265803464227237,0.00547905322654018,0.3665397463888947,0.003190839789242783
Fase 2,9.68,0.0012549631144748521,0.001254957575790418,0.7847836228838252,0.7757325263204076,-0.011600131876921967,4.522355769374555e-09,0.4265491069506735,0.0039831249379986,0.36637919422649357,0.0036253048022204743
