fase,t,resonancia,reserva_efectiva,lf_activa,lf_estable
F2,30.360000000000056,0.9332507524982008,0.06274429265169126,0,0
F2,30.370000000000058,0.9333535659330693,0.06264764802291486,0,0
F2,30.38000000000006,0.9334572471640679,0.0625501876657762,0,0
F2,30.39000000000006,0.9335617899530624,0.06245191744412136,0,0
F2,30.400000000000063,0.9336671880250478,0.062352843256455084,0,0
F2,30.410000000000064,0.933773435068112,0.06357750233461253,0,0
F2,30.420000000000066,0.933880524733382,0.06347469625595327,0,0
F2,30.430000000000067,0.9339884506349565,0.06337108739044175,0,0
F2,30.44000000000007,0.9340972063498485,0.06326668190414544,0,0
F2,30.45000000000007,0.934206785417866,0.06316148599884869,0,0
F2,30.460000000000072,0.9343171813415055,0.06305550591215468,0,0
F2,30.470000000000073,0.9344283875858294,0.06294874791760381,0,0
F2,30.480000000000075,0.9345403975783335,0.06284121832479983,0,0
F2,30.490000000000077,0.934653204708799,0.06273292347955298,0,0
F2,30.500000000000078,0.9347668023291346,0.06262386976403082,0,0
F2,30.51000000000008,0.9348811837532043,0.0625140635969239,0,0
F2,30.52000000000008,0.9349963422566447,0.062403511433621044,0,0
F2,30.530000000000083,0.9351122710766715,0.06229221976639536,0,0
F2,30.540000000000084,0.9352289634118743,0.062180195124600636,0,0
F2,30.550000000000086,0.9353464124219993,0.06206744407488063,0,0
F2,30.560000000000088,0.9354646112277237,0.06195397322138522,0,0
F2,30.57000000000009,0.935583552910419,0.06183978920599781,0,0
F2,30.58000000000009,0.9357032305119021,0.061724898708574005,0,0
F2,30.590000000000092,0.9358236370341644,0.06160930844720219,0,0
F2,30.600000000000094,0.9359447654391229,0.06149302517844205,0,0
F2,30.610000000000095,0.9360666086483432,0.06137605569759049,0,0
F2,30.620000000000097,0.9361891595427926,0.061258406838919116,0,0
F2,30.6300000000001,0.9363124109625124,0.06114008547598811,0,0
F2,30.6400000000001,0.9364363557063229,0.06102109852193002,0,0
F2,30.6500000000001,0.9365609865315141,0.06090145292974647,0,0
F2,30.660000000000103,0.9366862961535345,0.060781155692606885,0,0
F2,30.670000000000105,0.9368122772456687,0.06066021384415801,0,0
F2,30.680000000000106,0.9369389224387104,0.06053863445883806,0,0
F2,30.690000000000108,0.9370662243206309,0.06041642465219432,0,0
F2,30.70000000000011,0.9371941754362372,0.06029359158121231,0,0
F2,30.71000000000011,0.9373227682868307,0.06017014244464253,0,0
F2,30.720000000000113,0.9374519953298556,0.06004608448333865,0,0
F2,30.730000000000114,0.9375818489785446,0.05992142498059721,0,0
F2,30.740000000000116,0.9377123216015621,0.059796171262500336,0,0
F2,30.750000000000117,0.9378434055226395,0.059670330698266126,0,0
F2,30.76000000000012,0.9379750930202112,0.059543910700597245,0,0
F2,30.77000000000012,0.9381073763270437,0.05941691872603808,0,0
F2,30.780000000000122,0.9382402476298638,0.05928936227533075,0,0
F2,30.790000000000123,0.9383736990689854,0.059161248893774034,0,0
F2,30.800000000000125,0.9385077227379315,0.05903258617158577,0,0
F2,30.810000000000127,0.9386423106830563,0.05890338174426599,0,0
F2,30.820000000000128,0.9387774549031662,0.05877364329296043,0,0
F2,30.83000000000013,0.938913147349139,0.05864337854482656,0,0
F2,30.84000000000013,0.9390493799235416,0.05851259527340001,0,0
F2,30.850000000000133,0.9391861444815917,0.05838130129767201,0,0
F2,30.860000000000134,0.9393234328281348,0.05824950448499059,0,0
F2,30.870000000000136,0.9394612367171689,0.0581172127515179,0,0
F2,30.880000000000138,0.9395995478525707,0.057984434061532114,0,0
F2,30.89000000000014,0.9397383578890999,0.05785117642646412,0,0
F2,30.90000000000014,0.939877661518592,0.0577174449421517,0,0
F2,30.910000000000142,0.9400174511226463,0.05758324692225951,0,0
F2,30.920000000000144,0.9401577182912166,0.057448590440432025,0,0
F2,30.930000000000145,0.940298454559642,0.057313483622743674,0,0
F2,30.940000000000147,0.9404396514122647,0.057177934644225874,0,0
F2,30.95000000000015,0.9405813002818273,0.057041951729445796,0,0
F2,30.96000000000015,0.9407233925491089,0.05690554315285549,0,0
F2,30.97000000000015,0.9408659195425669,0.05676871723913574,0,0
F2,30.980000000000153,0.9410088725379845,0.056631482363534894,0,0
F2,30.990000000000155,0.9411522427581265,0.05649384695219858,0,0
F2,31.000000000000156,0.9412960213723987,0.056355819482497294,0,0
F2,31.010000000000158,0.9414401994965166,0.05621740848334408,0,0
F2,31.02000000000016,0.9415847681921813,0.05607862253550596,0,0
F2,31.03000000000016,0.9417297184667631,0.055939470271907404,0,0
F2,31.040000000000163,0.9418750412729939,0.055799960377925825,0,0
F2,31.050000000000164,0.9420207275086684,0.05566010159167835,0,0
F2,31.060000000000166,0.942166768017533,0.05551990270316835,0,0
F2,31.070000000000167,0.9423131535866228,0.05537937255684209,0,0
F2,31.08000000000017,0.9424598749471979,0.05523852005069006,0,0
F2,31.09000000000017,0.942606922774481,0.055097354136498244,0,0
F2,31.100000000000172,0.9427542876874124,0.05495588382008407,0,0
F2,31.110000000000174,0.9429019602484097,0.05481411816152672,0,0
F2,31.120000000000175,0.9430499309631455,0.05467206627538033,0,0
F2,31.130000000000177,0.9431981902803332,0.05452973733088008,0,0
F2,31.140000000000178,0.9433467285915267,0.05438714055213438,0,0
F2,31.15000000000018,0.9434955362309309,0.054244285218306376,0,0
F2,31.16000000000018,0.9436446034752293,0.0541011806637799,0,0
F2,31.170000000000183,0.9437939205434248,0.053957836278312174,0,0
F2,31.180000000000184,0.9439434775966912,0.05381426150717648,0,0
F2,31.190000000000186,0.9440932647382408,0.05367046585128879,0,0
F2,31.200000000000188,0.9442432720132102,0.053526458867318175,0,0
F2,31.21000000000019,0.9443934894085546,0.053382250167787575,0,0
F2,31.22000000000019,0.9445439068529637,0.0532378494211548,0,0
F2,31.230000000000192,0.9446945142167923,0.0530932663518794,0,0
F2,31.240000000000194,0.9448453013120035,0.052948510740476636,0,0
F2,31.250000000000195,0.9449962578921349,0.05280359242355047,0,0
F2,31.260000000000197,0.9451473736522762,0.052658521293814854,0,0
F2,31.2700000000002,0.9452986382290676,0.05251330730009513,0,0
F2,31.2800000000002,0.9454500412007153,0.052367960447313316,0,0
F2,31.2900000000002,0.9456015720870241,0.05222249079645685,0,0
F2,31.300000000000203,0.9457532203494498,0.05207690846452823,0,0
F2,31.310000000000205,0.9459049753970227,0.051931223618858234,0,0
F2,31.320000000000206,0.9460568265747229,0.05178544648826602,0,0
F2,31.330000000000208,0.9462087631694497,0.0516395873573283,0,0
F2,31.34000000000021,0.9463607744101519,0.0514936565662542,0,0
F2,31.35000000000021,0.9465128494679769,0.05134766451074221,0,0
F2,31.360000000000213,0.9466649774564404,0.05120162164181721,0,0
F2,31.370000000000214,0.9468171474316153,0.05105553846564934,0,0
F2,31.380000000000216,0.9469693483923456,0.050909425543348236,0,0
F2,31.390000000000217,0.9471215692804767,0.050763293490742316,0,0
F2,31.40000000000022,0.9472737989811121,0.0506171529781324,0,0
F2,31.41000000000022,0.9474260263228872,0.05047101473002829,0,0
F2,31.420000000000222,0.9475782400782703,0.050324889524860514,0,0
F2,31.430000000000224,0.9477304289638823,0.05017878819467302,0,0
F2,31.440000000000225,0.9478825816408404,0.05003272162479323,0,0
F2,31.450000000000227,0.9480346867151271,0.049886700753477946,0,0
F2,31.46000000000023,0.9481867327334238,0.04974073657591315,0,0
F2,31.47000000000023,0.9483387081937337,0.049594840134015675,0,0
F2,31.48000000000023,0.9484906015390336,0.049449022522527704,0,0
F2,31.490000000000233,0.9486424011588687,0.04930329488748608,0,0
F2,31.500000000000234,0.9487940953898351,0.04915766842575834,0,0
F2,31.510000000000236,0.9489456725160916,0.04901215438455203,0,0
F2,31.520000000000238,0.9490971207698949,0.048866764060900854,0,0
F2,31.53000000000024,0.9492484283321886,0.048721508801098955,0,0
F2,31.54000000000024,0.9493995833386732,0.04857639999487368,0,0
F2,31.550000000000242,0.9495505738626259,0.048431449091879165,0,0
F2,31.560000000000244,0.9497013879344647,0.0482866675829139,0,0
F2,31.570000000000245,0.9498520135357619,0.0481420670056686,0,0
F2,31.580000000000247,0.950002438599931,0.047997658944066185,0,0
F2,31.59000000000025,0.9501526510129407,0.047853455027576965,0,0
F2,31.60000000000025,0.9503026386140533,0.04770946693050884,0,0
F2,31.61000000000025,0.9504523891965933,0.04756570637127048,0,0
F2,31.620000000000253,0.9506018905087371,0.04742218511161237,0,0
F2,31.630000000000255,0.9507511302543358,0.04727891495583766,0,0
F2,31.640000000000256,0.9509000960937566,0.047135907749993676,0,0
F2,31.650000000000258,0.9510487756447606,0.046993175381029775,0,0
F2,31.66000000000026,0.9511971564833994,0.04685072977593656,0,0
F2,31.67000000000026,0.951345226144943,0.04670858290085473,0,0
F2,31.680000000000263,0.951492972124836,0.04656674676015747,0,0
F2,31.690000000000264,0.9516403818796766,0.046425233395510475,0,0
F2,31.700000000000266,0.9517874428282281,0.04628405488490099,0,0
F2,31.710000000000267,0.9519341423524544,0.04614322334164374,0,0
F2,31.72000000000027,0.9520804677985844,0.04600275091335902,0,0
F2,31.73000000000027,0.9522264064782028,0.04586264978092533,0,0
F2,31.740000000000272,0.9523719456693717,0.045722932157403195,0,0
F2,31.750000000000274,0.9525170726177744,0.044633951739292056,0,0
F2,31.760000000000275,0.9526617745378944,0.0444979319343793,0,0
F2,31.770000000000277,0.9528060386142131,0.04530620293035543,0,0
F2,31.78000000000028,0.9529498520186571,0.04516814206208917,0,0
F2,31.79000000000028,0.9530932018796036,0.04503052619558058,0,0
F2,31.80000000000028,0.9532360752991917,0.044893367712775925,0,0
F2,31.810000000000283,0.9533784593546373,0.04475667901954821,0,0
F2,31.820000000000285,0.9535203411095404,0.044620472534841187,0,0
F2,31.830000000000286,0.9536617075953119,0.04448476070850059,0,0
F2,31.840000000000288,0.9538025458225385,0.044349556010363,0,0
F2,31.85000000000029,0.9539428427824085,0.04421487092888785,0,0
F2,31.86000000000029,0.9540825854481603,0.04408071796976614,0,0
F2,31.870000000000292,0.954221760776561,0.04394710965450148,0,0
F2,31.880000000000294,0.9543603557094114,0.043814058518965096,0,0
F2,31.890000000000295,0.9544983571750774,0.04368157711192573,0,0
F2,31.900000000000297,0.9546357520900506,0.04354967799355144,0,0
F2,31.9100000000003,0.9547725273605296,0.04341837373389154,0,0
F2,31.9200000000003,0.954908669884038,0.04328767691132352,0,0
F2,31.9300000000003,0.9550441665510585,0.04315760011098384,0,0
F2,31.940000000000303,0.9551790042467003,0.04302815592316769,0,0
F2,31.950000000000305,0.9553131698523895,0.04289935694170612,0,0
F2,31.960000000000306,0.9554466502475855,0.04277121576231795,0,0
F2,31.970000000000308,0.955579432311525,0.04264374498093602,0,0
F2,31.98000000000031,0.9557115029249892,0.04251695719201038,0,0
F2,31.99000000000031,0.955842848972098,0.04239086498678588,0,0
F2,32.00000000000031,0.9559734573421281,0.042265480951556994,0,0
F2,32.01000000000032,0.9561033149313553,0.04214081766589896,0,0
F2,32.020000000000316,0.9562324086449244,0.04201688770087255,0,0
F2,32.030000000000314,0.9563607253987383,0.041893703617211245,0,0
F2,32.04000000000032,0.9564882521213802,0.04177127796347498,0,0
F2,32.050000000000324,0.9566149757560478,0.041649623274194095,0,0
F2,32.06000000000032,0.9567408832625158,0.0415287520679848,0,0
F2,32.07000000000032,0.9568659616191229,0.04140867684564206,0,0
F2,32.080000000000325,0.9569901978247772,0.04128941008821385,0,0
F2,32.09000000000033,0.9571135789009895,0.04117096425505011,0,0
F2,32.10000000000033,0.9572360918939234,0.04105335178183349,0,0
F2,32.110000000000326,0.95735772387647,0.0409365850785888,0,0
F2,32.12000000000033,0.9574784619503426,0.040820676527671115,0,0
F2,32.13000000000034,0.9575982932481915,0.0407056384817362,0,0
F2,32.140000000000335,0.9577172049357405,0.04059148326168909,0,0
F2,32.15000000000033,0.9578351842139424,0.04047822315461527,0,0
F2,32.16000000000034,0.9579522183211525,0.04036587041169359,0,0
F2,32.17000000000034,0.9580682945353246,0.040254437246088376,0,0
F2,32.18000000000034,0.9581834001762203,0.04014393583082853,0,0
F2,32.19000000000034,0.9582975226076426,0.04003437829666314,0,0
F2,32.200000000000344,0.9584106492396798,0.03992577672990741,0,0
F2,32.21000000000035,0.9585227675309727,0.03981814317026625,0,0
F2,32.22000000000035,0.9586338649909945,0.039711489608645324,0,0
F2,32.230000000000345,0.9587439291823469,0.039605827984947016,0,0
F2,32.24000000000035,0.9588529477230741,0.03950117018584891,0,0
F2,32.250000000000355,0.9589609082889864,0.039397528042573064,0,0
F2,32.26000000000035,0.9590677986160049,0.03929491332863531,0,0
F2,32.27000000000035,0.9591736065025123,0.03919333775758822,0,0
F2,32.280000000000356,0.9592783198117238,0.03909281298074511,0,0
F2,32.29000000000036,0.9593819264740655,0.03899335058489711,0,0
F2,32.30000000000036,0.9594844144895649,0.0388949620900177,0,0
F2,32.31000000000036,0.9595857719302558,0.03879765894695438,0,0
F2,32.32000000000036,0.9596859869425909,0.03870145253511275,0,0
F2,32.33000000000037,0.9597850477498636,0.038606354160130925,0,0
F2,32.340000000000366,0.9598829426546422,0.038512375051543445,0,0
F2,32.350000000000364,0.9599796600412086,0.038419526360439736,0,0
F2,32.36000000000037,0.9600751883780088,0.03832781915711159,0,0
F2,32.370000000000374,0.9601695162201053,0.03903387410429684,0,0
F2,32.38000000000037,0.9602626322116428,0.03894262043259009,0,0
F2,32.39000000000037,0.9603545250883121,0.038852565413454145,0,0
F2,32.400000000000375,0.960445183679824,0.03876371999377247,0,0
F2,32.41000000000038,0.9605345969123859,0.03867609502586186,0,0
F2,32.42000000000038,0.96062275381118,0.03858970126504359,0,0
F2,32.430000000000376,0.9607096435028478,0.03850454936720914,0,0
F2,32.44000000000038,0.9607952552179723,0.03842064988638718,0,0
F2,32.45000000000039,0.9608795782935642,0.0383380132723071,0,0
F2,32.460000000000385,0.9609626021755465,0.03825664986796441,0,0
F2,32.47000000000038,0.9610443164212404,0.03817656990718437,0,0
F2,32.48000000000039,0.9611247107018482,0.038097783512188725,0,0
F2,32.49000000000039,0.9612037748049337,0.038020300691164986,0,0
F2,32.50000000000039,0.9612814986369013,0.03794413133583676,0,0
F2,32.51000000000039,0.9613578722254699,0.03786928521903953,0,0
F2,32.520000000000394,0.9614328857221431,0.03779577199229973,0,0
F2,32.5300000000004,0.9615065294046722,0.03772360118342126,0,0
F2,32.5400000000004,0.9615787936795134,0.03765278219407689,0,0
F2,32.550000000000395,0.9616496690842792,0.037583324297406406,0,0
F2,32.5600000000004,0.9617191462901797,0.03751523663562385,0,0
F2,32.570000000000405,0.9617872161044551,0.037448528217634044,0,0
F2,32.5800000000004,0.9618538694727992,0.03738320791665682,0,0
F2,32.5900000000004,0.9619190974817704,0.037319284467865005,0,0
F2,32.600000000000406,0.9619828913611944,0.037256766466029476,0,0
F2,32.61000000000041,0.9620452424865484,0.03719566236318253,0,0
F2,32.62000000000041,0.9621061423813376,0.037135980466289124,0,0
F2,32.63000000000041,0.9621655827194541,0.03707772893493501,0,0
F2,32.64000000000041,0.96222355532752,0.03702091577903038,0,0
F2,32.65000000000042,0.9622800521872177,0.03696554885652667,0,0
F2,32.660000000000416,0.962335065437597,0.036911635871154994,0,0
F2,32.670000000000414,0.9623885873773708,0.03685918437017665,0,0
F2,32.68000000000042,0.9624406104671862,0.036808201742157515,0,0
F2,32.690000000000424,0.9624911273318788,0.036758695214758774,0,0
F2,32.70000000000042,0.962540130762705,0.03671067185254915,0,0
F2,32.71000000000042,0.9625876137195519,0.03666413855483911,0,0
F2,32.720000000000425,0.9626335693331249,0.03661910205353756,0,0
F2,32.73000000000043,0.9626779909071135,0.03657556891102879,0,0
F2,32.74000000000043,0.9627208719203271,0.03653354551807947,0,0
F2,32.750000000000426,0.9627622060288111,0.036493038091765094,0,0
F2,32.76000000000043,0.9628019870679343,0.03645405267342439,0,0
F2,32.77000000000044,0.9628402090544464,0.03641659512664248,0,0
F2,32.780000000000435,0.962876866188511,0.03638067113525924,0,0
F2,32.79000000000043,0.9629119528557069,0.036346286201407285,0,0
F2,32.80000000000044,0.962945463629,0.03631344564357998,0,0
F2,32.81000000000044,0.9629773932706832,0.03628215459473045,0,0
F2,32.82000000000044,0.9630077367342864,0.036252418000399314,0,0
F2,32.83000000000044,0.963036489166451,0.036224240616878005,0,0
F2,32.840000000000444,0.9630636459087708,0.03619762700940461,0,0
F2,32.85000000000045,0.9630892024996018,0.0361725815503902,0,0
F2,32.86000000000045,0.9631131546758308,0.03614910841768581,0,0
F2,32.870000000000445,0.9631354983746109,0.03612721159288134,0,0
F2,32.88000000000045,0.96315622973506,0.03610689485964121,0,0
F2,32.890000000000455,0.963175345099919,0.0360881618020794,0,0
F2,32.90000000000045,0.9631928410171726,0.03607101580317083,0,0
F2,32.91000000000045,0.9632087142416279,0.03605546004320465,0,0
F2,32.92000000000046,0.963222961736456,0.03604149749827307,0,0
F2,32.93000000000046,0.9632355806746876,0.03602913093880613,0,0
F2,32.94000000000046,0.9632465684406695,0.03601836292814392,0,0
F2,32.95000000000046,0.9632559226314755,0.036009195821153986,0,0
F2,32.96000000000046,0.9632636410582749,0.03600163176289061,0,0
F2,32.97000000000047,0.9632697217476556,0.03599567268729754,0,0
F2,32.980000000000466,0.963274162942901,0.035991320315957,0,0
F2,32.990000000000464,0.9632769631052205,0.035988576156883924,0,0
F2,33.00000000000047,0.9632781209149346,0.0359874415033641,0,0
F2,33.010000000000474,0.9632776352726086,0.0359879174328436,0,0
F2,33.02000000000047,0.9632755053001422,0.035990004805860676,0,0
F2,33.03000000000047,0.9632717303418058,0.03599370426503032,0,0
F2,33.040000000000475,0.9632663099652294,0.03599901623407515,0,0
F2,33.05000000000048,0.963259243962338,0.036005940916908785,0,0
F2,33.06000000000048,0.963250532350239,0.036014478296765726,0,0
F2,33.070000000000476,0.9632401753720559,0.036024628135385255,0,0
F2,33.08000000000048,0.9632281734977074,0.03603638997224675,0,0
F2,33.09000000000049,0.9632145274246388,0.036049763123854016,0,0
F2,33.100000000000485,0.9631992380784912,0.03606474668307865,0,0
F2,33.11000000000048,0.9631823066137256,0.036081339518548895,0,0
F2,33.12000000000049,0.9631637344141839,0.03609954027409978,0,0
F2,33.13000000000049,0.9631435230935996,0.03611934736827236,0,0
F2,33.14000000000049,0.96312167449605,0.03614075899387098,0,0
F2,33.15000000000049,0.9630981906963529,0.03616377311757412,0,0
F2,33.160000000000494,0.9630730740004049,0.03618838747960323,0,0
F2,33.1700000000005,0.963046326945464,0.036214599593445286,0,0
F2,33.1800000000005,0.9630179523003717,0.03624240674563575,0,0
F2,33.190000000000495,0.9629879530657205,0.03627180599559392,0,0
F2,33.2000000000005,0.9629563324739587,0.036302794175520445,0,0
F2,33.210000000000505,0.9629230939894382,0.03633536789035056,0,0
F2,33.2200000000005,0.9628882413084024,0.0363695235177656,0,0
F2,33.2300000000005,0.9628517783589134,0.036405257208264825,0,0
F2,33.24000000000051,0.9628137093007209,0.036442564885293564,0,0
F2,33.25000000000051,0.9627740385250678,0.03648144224543354,0,0
F2,33.26000000000051,0.962732770654439,0.036521884758649814,0,0
F2,33.27000000000051,0.9626899105422446,0.03656388766860027,0,0
F2,33.28000000000051,0.9626454632724457,0.0366074459930032,0,0
F2,33.29000000000052,0.9625994341591168,0.036652554524065586,0,0
F2,33.300000000000516,0.9625518287459474,0.03669920782897159,0,0
F2,33.310000000000514,0.9625026528056814,0.03674740025043226,0,0
F2,33.32000000000052,0.9624519123394958,0.03679712590729413,0,0
F2,33.330000000000524,0.9623996135763154,0.03684837869521088,0,0
F2,33.34000000000052,0.9623457629720683,0.036901152287373055,0,0
F2,33.35000000000052,0.9622903672088767,0.036955440135300804,0,0
F2,33.360000000000525,0.9622334331941869,0.037011235469696875,0,0
F2,33.37000000000053,0.9621749680598377,0.037068531301359044,0,0
F2,33.38000000000053,0.9621149791610671,0.0371273204221542,0,0
F2,33.390000000000526,0.9620534740754534,0.03718759540605568,0,0
F2,33.40000000000053,0.9619904606018006,0.03724934861023541,0,0
F2,33.41000000000054,0.9619259467589568,0.03731257217622232,0,0
F2,33.420000000000535,0.9618599407845733,0.0373772580311182,0,0
F2,33.43000000000053,0.9617924511338022,0.03744339788887386,0,0
F2,33.44000000000054,0.9617234864779323,0.03751098325162638,0,0
F2,33.45000000000054,0.9616530557029633,0.037580005411095935,0,0
F2,33.46000000000054,0.9615811679081213,0.03765045545004111,0,0
F2,33.47000000000054,0.961507832404312,0.037722324243774204,0,0
F2,33.480000000000544,0.9614330587125142,0.03779560246173612,0,0
F2,33.49000000000055,0.9613568565621122,0.03787028056913001,0,0
F2,33.50000000000055,0.9612792358891721,0.037946348828611365,0,0
F2,33.510000000000545,0.9612002068346545,0.03802379730203863,0,0
F2,33.52000000000055,0.9611197797425717,0.03810261585227975,0,0
F2,33.530000000000555,0.9610379651580856,0.03818279414507612,0,0
F2,33.54000000000055,0.9609547738255461,0.03826432165096486,0,0
F2,33.55000000000055,0.9608702166864755,0.03834718764725397,0,0
F2,33.56000000000056,0.9607843048774931,0.03843138122005675,0,0
F2,33.57000000000056,0.960697049728184,0.038516891266379645,0,0
F2,33.58000000000056,0.9606084627589133,0.03860370649626495,0,0
F2,33.59000000000056,0.9605185556785836,0.0386918154349881,0,0
F2,33.60000000000056,0.9604273403823395,0.03878120642530733,0,0
F2,33.61000000000057,0.9603348289492163,0.038871867629768034,0,0
F2,33.620000000000566,0.9602410336397369,0.03896378703305784,0,0
F2,33.630000000000564,0.9601459668934554,0.03905695244441367,0,0
F2,33.64000000000057,0.9600496413264493,0.039151351500079666,0,0
F2,33.650000000000574,0.9599520697287596,0.039246971665815616,0,0
F2,33.66000000000057,0.9598532650617809,0.03934380023945469,0,0
F2,33.67000000000057,0.9597532404556035,0.03944182435350856,0,0
F2,33.680000000000575,0.959652009206303,0.039541030977823056,0,0
F2,33.69000000000058,0.9595495847731867,0.03964140692227699,0,0
F2,33.70000000000058,0.9594459807759881,0.03974293883953168,0,0
F2,33.710000000000576,0.9593412109920193,0.03984561322782108,0,0
F2,33.72000000000058,0.9592352893532742,0.0399494164337913,0,0
F2,33.73000000000059,0.9591282299434926,0.04005433465537729,0,0
F2,33.740000000000585,0.9590200469951732,0.04016035394473028,0,0
F2,33.75000000000058,0.9589107548865522,0.04026746021117884,0,0
F2,33.76000000000059,0.9588003681385346,0.04037563922423605,0,0
F2,33.77000000000059,0.9586889014115882,0.04048487661664352,0,0
F2,33.78000000000059,0.9585763695025957,0.040595157887456185,0,0
F2,33.79000000000059,0.9584627873416713,0.04070646840516209,0,0
F2,33.800000000000594,0.9583481699889363,0.04081879341084238,0,0
F2,33.8100000000006,0.958232532631263,0.040932118021362304,0,0
F2,33.8200000000006,0.9581158905789781,0.041046427232601504,0,0
F2,33.830000000000595,0.9579982592625382,0.04116170592271253,0,0
F2,33.8400000000006,0.9578796542291657,0.041277938855417654,0,0
F2,33.850000000000605,0.9577600911394586,0.04139511068333058,0,0
F2,33.8600000000006,0.9576395857639672,0.0415132059513121,0,0
F2,33.8700000000006,0.9575181539797412,0.04163220909985366,0,0
F2,33.88000000000061,0.9573958117668503,0.04175210446848671,0,0
F2,33.89000000000061,0.9572725752048756,0.04187287629922188,0,0
F2,33.90000000000061,0.9571484604693782,0.04199450874000938,0,0
F2,33.91000000000061,0.9570234838283397,0.04211698584822711,0,0
F2,33.92000000000061,0.9568976616385849,0.04224029159418678,0,0
F2,33.93000000000062,0.956771010342175,0.042364409864668454,0,0
F2,33.940000000000616,0.9566435464627889,0.042489324466466846,0,0
F2,33.950000000000614,0.9565152866020787,0.042615019129962836,0,0
F2,33.96000000000062,0.9563862474360099,0.04274147751271033,0,0
F2,33.970000000000624,0.9562564457111853,0.04286868320303842,0,0
F2,33.98000000000062,0.9561258982411518,0.04299661972367124,0,0
F2,33.99000000000062,0.9559946219026965,0.04312527053535747,0,0
F2,34.000000000000625,0.955862633632126,0.04237187171315906,0,0
F2,34.01000000000063,0.9557299504215383,0.04249924759532323,0,0
F2,34.02000000000063,0.9555965893150836,0.04262727425751972,0,0
F2,34.030000000000626,0.9554625674052148,0.042755935290993745,0,0
F2,34.04000000000063,0.955327901828935,0.04288521424422239,0,0
F2,34.05000000000064,0.9551926097640349,0.04301509462652653,0,0
F2,34.060000000000635,0.9550567084253294,0.04314555991168376,0,0
F2,34.07000000000063,0.9549202150608912,0.04327659354154445,0,0
F2,34.08000000000064,0.9547831469482788,0.04340817892965233,0,0
F2,34.09000000000064,0.9546455213907712,0.043540299464859655,0,0
F2,34.10000000000064,0.9545073557135991,0.04367293851494484,0,0
F2,34.11000000000064,0.9543686672601799,0.04380607943022731,0,0
F2,34.120000000000644,0.9542294733883591,0.0439397055471753,0,0
F2,34.13000000000065,0.9540897914666551,0.04407380019201113,0,0
F2,34.14000000000065,0.9539496388705127,0.044208346684307856,0,0
F2,34.150000000000645,0.9538090329785637,0.04434332834057887,0,0
F2,34.16000000000065,0.9536679911688997,0.04447872847785632,0,0
F2,34.170000000000655,0.9535265308153541,0.04461453041726006,0,0
F2,34.18000000000065,0.953384669283799,0.04475071748755301,0,0
F2,34.19000000000065,0.9532424239284549,0.04488727302868327,0,0
F2,34.20000000000066,0.9530998120882173,0.04502418039531143,0,0
F2,34.21000000000066,0.952956851082999,0.04516142296032097,0,0
F2,34.22000000000066,0.9528135582100938,0.04529898411830992,0,0
F2,34.23000000000066,0.9526699507405567,0.04543684728906555,0,0
