fase,t,ged_L,ged_R,alpha_L,alpha_R,G_actividad,G_varianza,asimetria_LR,perm_nivel,senal_mant,eficiencia,ventaja,error_rec
Fase 2,15.25,0.0008030898508297607,0.0008030868155383269,0.0367733839379296,0.0357482322273146,0.46959341210337213,0.00016409162545352165,3.0556628630826024e-09,0.4504464168605702,0.0076874742701383315,0.2882510057470175,1.0,0.0027603121226127784
Fase 2,15.26,0.0008039971713758174,0.0008039940740817975,0.03679575155224292,0.03572656929078559,0.4696399171099232,0.00016279554454250584,3.1160895403033434e-09,0.4504601441678266,0.007870046672633305,0.28844623653787327,1.0,0.003155198443732092
Fase 2,15.27,0.0008048979383133033,0.0008048947800654958,0.03681808736206814,0.035704919846323194,0.4696860277836397,0.00016150978429584181,3.1754185114939345e-09,0.4504735163268856,0.00808292776344853,0.28864097396655886,1.0,0.0034226264111359606
Fase 2,15.280000000000001,0.0008057920600592374,0.0008057888418210576,0.036840386875246496,0.035683288941097784,0.4697317391127318,0.00016023437900531957,3.233733163436758e-09,0.450486519775324,0.007826393710804052,0.2888354324714717,1.0,0.003237703185193416
Fase 2,15.290000000000001,0.0008066794458445028,0.0008066761684930406,0.03686264805665725,0.035661677932108955,0.46977705441227613,0.00015896970519802957,3.2911177349887e-09,0.45049917199190104,0.007444944312629218,0.2890319801668086,1.0,0.0036112028362124647
Fase 2,15.3,0.0008075600056907539,0.0008075566700198916,0.03688486631058959,0.035640092289005464,0.4698219940322352,0.00015771555775919213,3.3476534350724786e-09,0.45051149612196545,0.007061824728377273,0.28923038838285126,1.0,0.004184684278661388
Fase 2,15.31,0.0008084336504479333,0.0008084302571662882,0.036907042695535804,0.03561853211056246,0.46986657136423327,0.00015647184040350155,3.4034235293334517e-09,0.45052351572768545,0.006874314670848279,0.2894274015466559,1.0,0.004686105804316826
Fase 2,15.32,0.0008093002917858548,0.0008092968415172845,0.036929178188382226,0.03559699759800205,0.4699107893217194,0.00015523821407972338,3.4585107619132195e-09,0.45053523095817993,0.006677293830181549,0.28957528173912883,1.0,0.004630832266037586
Fase 2,15.33,0.0008101598421929683,0.0008101563354773695,0.036951276093172454,0.03557548545473655,0.4699546391041618,0.00015401452336228055,3.5129972429819173e-09,0.4505466181261171,0.006421827185200603,0.2897091904863291,1.0,0.004063973104563845
Fase 2,15.34,0.0008110122149942281,0.0008110086522868847,0.03697333825867823,0.03555399264762761,0.46999811281710224,0.00015280063151381447,3.5669657397073065e-09,0.45055765744517023,0.00643236444920791,0.2898440205454319,1.0,0.003580163530691928
Fase 2,15.35,0.0008118573243754582,0.0008118537060435182,0.03699536669812541,0.03553251617413311,0.47004120962209084,0.00015159630799986668,3.6205024450130733e-09,0.45056835472120244,0.00719018583840555,0.28997903234875916,1.0,0.003441413658145665
Fase 2,15.36,0.0008126950853712917,0.0008126914116939745,0.037017365241402006,0.03551105249465812,0.47008392323435466,0.00015040128091954412,3.673693367694299e-09,0.45057869564988706,0.008012636901512936,0.29011529348773557,1.0,0.003035708698665004
Fase 2,15.370000000000001,0.0008135254138697556,0.0008135216850380863,0.03703933590782654,0.03548959887466782,0.47012624798107433,0.0001492153153957398,3.728831669388437e-09,0.45058866797341723,0.008527762957814572,0.29024941800865145,1.0,0.0027100191693487864
Fase 2,15.38,0.000814348226612894,0.0008143444427299257,0.03706127988656965,0.03546815351210121,0.47016818019079976,0.00014803822045030587,3.783882968526625e-09,0.4505982656240988,0.008777345427411784,0.2903847496155624,1.0,0.0024900909598702336
Fase 2,15.39,0.000815163441198426,0.0008151596022803733,0.0370831984782788,0.03544671480292614,0.47020971516967053,0.0001468697773512237,3.8389180528457e-09,0.4506074785124757,0.008912150951447425,0.29052189357902075,1.0,0.0022301202723558175
Fase 2,15.4,0.0008159709760896432,0.0008159670820662476,0.03710509329771476,0.03542528062790902,0.47025084853287197,0.00014570975987260995,3.894023395566509e-09,0.45061629665647174,0.008828968445431488,0.2906601365798569,1.0,0.0019959596025775394
Fase 2,15.41,0.0008167707506189693,0.0008167668013339155,0.037126966037594834,0.03540384879522875,0.47029157617716355,0.0001445579553273216,3.94928505380562e-09,0.45062471086828226,0.008679502919147451,0.2907973470895219,1.0,0.001788298071554278
Fase 2,15.42,0.0008175626849947141,0.000817558680205954,0.037148818492670974,0.03538241705074315,0.4703318935429273,0.0001434141612670097,4.0047887602192265e-09,0.45063271083149703,0.00840456694016248,0.29093639655824877,1.0,0.001590852741456443
Fase 2,15.43,0.0008183467003059687,0.0008183426396859803,0.03717065217241949,0.035360983369155365,0.47037179633297194,0.00014227819866747694,4.060619988277085e-09,0.45064028734778033,0.008019647517913163,0.29107646962509787,1.0,0.0014228606387198988
Fase 2,15.44,0.0008191227185286176,0.0008191186016645461,0.0371924684853356,0.03533954588205343,0.4704112809238423,0.00014114990261997193,4.116864071492353e-09,0.45064743341550995,0.007527660575954921,0.29121831680907756,1.0,0.001290755599155678
Fase 2,15.450000000000001,0.000819890662528777,0.0008198864889227852,0.037214268795983746,0.03531810287479176,0.4704503436208921,0.000140029135158102,4.173605991993083e-09,0.4506541425151005,0.0069739940188374965,0.2913619910239923,1.0,0.001174299692292276
Fase 2,15.46,0.0008206504560694957,0.0008206462251388908,0.0372360543393877,0.03529665278636733,0.47048898123584104,0.000138915773931008,4.23093060485813e-09,0.45066040986570727,0.006371807826010295,0.29150746927727683,1.0,0.0010816634066496593
Fase 2,15.47,0.0008214020238127403,0.0008213977348906414,0.0372578263364555,0.03527519415682985,0.47052718985137704,0.00013780969816813365,4.288922099030313e-09,0.45066622846860505,0.005558848833328307,0.2916543944933649,1.0,0.0009852591070601217
Fase 2,15.48,0.000822145291327087,0.0008221409436622551,0.03727958586430392,0.035253725559126335,0.47056496684934496,0.00013671079102676342,4.347664831682101e-09,0.4506715966622399,0.00460904038401691,0.29180260119637785,1.0,0.0009264974056798493
Fase 2,15.49,0.0008228801851012662,0.0008228757778558564,0.037301334527533855,0.03523224530557814,0.47060231398021146,0.0001356191703638616,4.40724540969948e-09,0.45067652893018967,0.005981829947978162,0.29195169850550373,1.0,0.000975313779662006
Fase 2,15.5,0.0008236066325643779,0.0008236021648122984,0.03732307398164208,0.03521075246486741,0.47063923111649375,0.00013453528939575017,4.467752079612828e-09,0.450681032110336,0.007091641601825217,0.292101727381988,1.0,0.0010620610726428715
Fase 2,15.51,0.0008243245620585308,0.000824320032789433,0.03734479817468406,0.03518925343083274,0.47067571700616306,0.00013345955638059144,4.529269097468287e-09,0.45068510832227543,0.007907956381738565,0.2922528602531698,1.0,0.001121276308623856
Fase 2,15.52,0.0008250339028327647,0.0008250293109564596,0.03736650158999978,0.03516775382611399,0.47071177046568513,0.00013239233534586596,4.591876305237227e-09,0.4506887588354354,0.007540617325585629,0.2924049417986916,1.0,0.0011781562076402226
Fase 2,15.530000000000001,0.0008257345850395569,0.0008257299293899105,0.03738817901672801,0.03514625892504375,0.4707473933653056,0.00013133374240812857,4.655649646373267e-09,0.4506919939352045,0.007566373936105746,0.2925584785050195,1.0,0.0012576708692640256
Fase 2,15.540000000000001,0.00082642653980844,0.0008264218191377476,0.03740982894414564,0.03512477075261458,0.47078259568658437,0.00013028391214584933,4.7206706922576075e-09,0.45069485106699647,0.0071208283054503725,0.2927136441751374,1.0,0.0015823124458778965
Fase 2,15.55,0.0008271096991733837,0.0008271049121577169,0.03743145141649586,0.03510329113685396,0.4708173805000327,0.0001292428115212185,4.787015666707717e-09,0.45069733896400166,0.006879809470198818,0.29287014894598123,1.0,0.0016480680014245071
Fase 2,15.56,0.0008277839960839015,0.0008277791413271843,0.03745304926877852,0.03508181767942157,0.47085173926181767,0.00012821051304125482,4.85475671732826e-09,0.45069943178385913,0.006547563316854219,0.29302477971534735,1.0,0.001386022220680324
Fase 2,15.57,0.0008284493644260893,0.0008284444404610369,0.03747462287497149,0.03506034871422148,0.4708856631149188,0.0001271871006815994,4.923965052456568e-09,0.45070110294047055,0.006109020292475342,0.29317844311963687,1.0,0.0011551955607070408
Fase 2,15.58,0.0008291057390267736,0.000829100744315664,0.037496172458673434,0.0350388826883501,0.47091914346375874,0.0001261726665041021,4.9947111096804186e-09,0.4507023267042105,0.005673155395696933,0.2933318081239756,1.0,0.0009684536386594784
Fase 2,15.59,0.0008297530556602244,0.000829747988595251,0.0375176981749661,0.03501741816024442,0.47095217205222606,0.00012516731619780644,5.067064973363762e-09,0.4507030785172531,0.005168250103118825,0.29348670009950795,1.0,0.0008278350818462999
Fase 2,15.6,0.0008303912510889771,0.0008303861099849426,0.03753920005363932,0.03499595387222334,0.4709847540501977,0.00012417117961667094,5.1411040346105855e-09,0.450703383025687,0.005432308595494956,0.2936410305686925,1.0,0.0009502273148654076
Fase 2,15.610000000000001,0.0008310202630346554,0.0008310150461290996,0.03756067993963617,0.03497448921164818,0.4710168927265937,0.00012318457191722802,5.216905555737606e-09,0.4507032578599515,0.0062378959346733875,0.29379553100772465,1.0,0.0010673273625651076
Fase 2,15.620000000000001,0.0008316400301590876,0.0008316347356157664,0.0375821368114885,0.034953026081509075,0.47104859134329624,0.00012220784534845228,5.294543321225729e-09,0.4507027195272931,0.007234947841394564,0.29395077324764657,1.0,0.0012335385237409646
Fase 2,15.63,0.0008322504920770091,0.0008322451179903792,0.03760356696912068,0.03493156900724398,0.4710798475471388,0.0001212413736447277,5.374086630034575e-09,0.45070176503111126,0.008385826866008708,0.294107085685508,1.0,0.0012658549371479763
Fase 2,15.64,0.0008328515893319968,0.0008328461337321293,0.0376249646869179,0.034910123564637664,0.47111066036447724,0.00012028554772452724,5.455599867778488e-09,0.45070039586486915,0.007588160122224366,0.2942648343510391,1.0,0.0013394856242359013
Fase 2,15.65,0.0008334432634759432,0.0008334377243200575,0.037646324525685365,0.0348886952675581,0.47114105156133074,0.00011934089011508924,5.539155885801549e-09,0.4506986953630976,0.006769826601314279,0.2944239932255169,1.0,0.0021841508351837856
Fase 2,15.66,0.0008340254569955191,0.0008340198321785704,0.03766764571414752,0.034867289054007364,0.47117102451310644,0.00011840770070607902,5.624816948502148e-09,0.45069668028223475,0.006268606526067359,0.2945843695055652,1.0,0.0023853871489821986
Fase 2,15.67,0.0008345981133407384,0.0008345924006984469,0.03768892776511747,0.03484590624899427,0.47120057598994264,0.00011748617245610947,5.712642291287412e-09,0.4506943423984151,0.005882889550998041,0.2947454808800377,1.0,0.002271971283178127
Fase 2,15.68,0.0008351611769379444,0.0008351553742473888,0.03771017060917048,0.03482454651075027,0.47122970077963217,0.00011657640847254706,5.8026905556578895e-09,0.4506916646132402,0.005289454618259835,0.2949071874752852,1.0,0.0020426444838264357
Fase 2,15.69,0.0008357145931808416,0.0008357086981614811,0.03773137432682536,0.034803208903836653,0.4712583926130368,0.00011567844355476684,5.8950193602243415e-09,0.45068862722706954,0.004756028164401082,0.2950656285364005,1.0,0.001780101801854605
Fase 2,15.700000000000001,0.0008362583084376434,0.0008362523187512323,0.03775254014134126,0.034781891220012226,0.47128664677688575,0.0001147923758689828,5.989686411162158e-09,0.4506852102306594,0.0041849959918632655,0.2952242918035539,1.0,0.0015690281254967587
Fase 2,15.71,0.0008367922700930747,0.0008367861833358717,0.037773668210664114,0.03476059230086886,0.47131447258538645,0.00011391824421806616,6.086757203280135e-09,0.4506814379606021,0.005286342259384132,0.29538414739656516,1.0,0.001839867413471156
Fase 2,15.72,0.0008373164265246492,0.0008373102402274806,0.037794761827798395,0.03473931007023172,0.47134187012190637,0.00011305605863809316,6.186297168655132e-09,0.45067731308616954,0.006373996789321379,0.2955448743165077,1.0,0.0018947163146542168
Fase 2,15.73,0.0008378307270880368,0.000837824438716827,0.037815821557376575,0.0347180440969319,0.4713688434072372,0.00011220599083484276,6.288371209901914e-09,0.4506728558500569,0.007549434682372336,0.2957066826846878,1.0,0.0021811713567796037
Fase 2,15.74,0.0008383351220825615,0.0008383287290449641,0.037836846385230244,0.034696796407272606,0.4713953938483976,0.0001113684708826702,6.393037597547082e-09,0.4506680772164451,0.008761266933104271,0.29586755295561634,1.0,0.0024249475900213284
Fase 2,15.75,0.0008388295627736594,0.0008388230624255364,0.03785783049684063,0.034675573363981624,0.47142151603455096,0.00011054378440404393,6.500348123155377e-09,0.4506629615640928,0.009827825962696744,0.29597851033495687,1.0,0.0023112274164272207
Fase 2,15.76,0.0008393140014156537,0.0008393073910625534,0.03787876849315841,0.03465437958504623,0.4714472047540312,0.00010973215276793078,6.610353100262397e-09,0.45065749154666024,0.010708672364504498,0.2960666292384454,1.0,0.0021721877930187504
Fase 2,15.77,0.0008397883912520627,0.0008397816681500617,0.037899655670113594,0.03463321890721944,0.471472456820639,0.00010893379095241875,6.723102001255877e-09,0.45065165090324555,0.011200768531182154,0.29615499734229334,1.0,0.0020684478071707592
Fase 2,15.780000000000001,0.0008402526865382543,0.0008402458478864964,0.037920487173473405,0.034612095371688884,0.4714972828045725,0.00010814888479962457,6.8386517579708165e-09,0.4506454400787707,0.012691797580565083,0.29624416714271934,1.0,0.002275367437343323
Fase 2,15.790000000000001,0.0008407068425615573,0.0008406998854906296,0.03794125839185915,0.03459101361207939,0.47152170730413134,0.00010737716985016311,6.957070927981429e-09,0.4506388362198215,0.013543985771814794,0.29633183419037346,1.0,0.002336896759133417
Fase 2,15.8,0.0008411508155862343,0.0008411437371616134,0.03796196635299803,0.034569975457993056,0.4715457605746687,0.00010661834468663773,7.078424621164353e-09,0.4506318194831705,0.014379648956139534,0.2964190529702526,1.0,0.0024823423747866867
Fase 2,15.81,0.0008415845628518081,0.0008415773600836158,0.03798260925413953,0.034548981720019,0.47156946561687774,0.0001058723241630909,7.202768192329553e-09,0.4506243769014513,0.015166585629632216,0.29650660463428696,1.0,0.0026580983563742598
Fase 2,15.82,0.0008420080425972042,0.000842000712446356,0.038003184054293565,0.034528034790779004,0.4715928308792299,0.00010513899028718504,7.330150847969475e-09,0.4506165196676111,0.015542116377438795,0.29659511835770824,1.0,0.0029282291120688777
Fase 2,15.83,0.0008424212140242382,0.0008424137534129201,0.03802369070036985,0.0345071352830107,0.47161585153370955,0.00010441834224764266,7.46061131809909e-09,0.45060824373563335,0.01585993372654037,0.2966831394769394,1.0,0.0028152911716586215
Fase 2,15.84,0.0008428240373417637,0.0008428164431519706,0.038044130506790834,0.03448628167999084,0.47163852610037765,0.0001037105670047966,7.59418979320688e-09,0.45059956363364023,0.015977604951410602,0.2967685797757609,1.0,0.002990663674414219
Fase 2,15.85,0.0008432164737379887,0.0008432087428155341,0.0380645028736955,0.034465475307986514,0.4716608521773047,0.00010301583340722793,7.730922454426694e-09,0.45059049038563076,0.015732735610898718,0.2968514990838802,1.0,0.0031231913067340644
Fase 2,15.860000000000001,0.0008435984853953141,0.0008435906145496712,0.038084807391233086,0.03444471712804846,0.4716828344934274,0.00010233451179250784,7.870845642768303e-09,0.4505810613165852,0.016083944767617167,0.2969329019468234,1.0,0.00374931114786149
Fase 2,15.870000000000001,0.0008439700354700827,0.0008439620214809798,0.0381050418304909,0.03442401123533837,0.47170446715950365,0.00010166691360648383,8.013989103039091e-09,0.4505712743436973,0.016457654431574507,0.29701516133484634,1.0,0.0037361283662394663
Fase 2,15.88,0.0008443310881167512,0.0008443229277357237,0.03812520117194668,0.0344033625452382,0.4717257437434735,0.00010101330479605602,8.160381027613003e-09,0.4505611247255732,0.016371843759536868,0.29709755933467397,1.0,0.0036538754051979915
Fase 2,15.89,0.0008446816084799156,0.0008446732984341559,0.038145280738962874,0.03438277549731578,0.471746659760959,0.00010037400411738003,8.310045759619009e-09,0.4505506139652075,0.016606640474731187,0.2971786056014557,1.0,0.003708696079460644
Fase 2,15.9,0.0008450215626946706,0.0008450130996901639,0.03816527546434957,0.03436225523391081,0.4717672063394194,9.97491373645379e-05,8.463004506920996e-09,0.450539726570335,0.016999745205281504,0.2972598258220182,1.0,0.0034282934121114108
Fase 2,15.91,0.0008453509179098519,0.0008453422986298763,0.03818518218326963,0.03434180414524713,0.4717873788316791,9.913889866903715e-05,8.619279975711344e-09,0.45052846139264674,0.01704502186094877,0.29734115879820683,1.0,0.0033900131406626945
Fase 2,15.92,0.0008456696422760889,0.0008456608633793888,0.0382049977724237,0.034321425297208656,0.4718071758597698,9.854336434196031e-05,8.778896699962837e-09,0.45051682765209733,0.016905272582338815,0.29742302465054743,1.0,0.003423313385697816
Fase 2,15.93,0.0008459777049101204,0.0008459687630372961,0.03822472445897986,0.034301116923625,0.47182658911713965,9.796255346876212e-05,8.941872824213988e-09,0.4505048083602897,0.016590684799632216,0.29750586865722534,1.0,0.0030383549373253407
Fase 2,15.94,0.0008462750759201468,0.00084626596769383,0.038244364421368866,0.03428087599664562,0.4718456111669637,9.739651916076558e-05,9.108226316721697e-09,0.45049238959608745,0.016073430849960664,0.2975872737870346,1.0,0.0027216145063146163
Fase 2,15.950000000000001,0.0008465617264174158,0.0008465524484397548,0.03826391959308949,0.03426069988671489,0.471864240254398,9.684534681916934e-05,9.27797766111135e-09,0.45047957721100146,0.01507661837455407,0.29766731402057156,1.0,0.0027067433852435018
Fase 2,15.96,0.0008468376285114854,0.0008468281773617158,0.03828339208924302,0.03424058677130706,0.47188248306285163,9.630943462441127e-05,9.451149769585736e-09,0.45046640924341913,0.01467157846606128,0.2977475586409297,1.0,0.0032280006426412024
Fase 2,15.97,0.0008471027552977502,0.0008470931275372745,0.038302780869197195,0.03422053959297377,0.4719003395396734,9.578909942125145e-05,9.627760475511495e-09,0.4504528991122653,0.014799787045846577,0.29782883005400407,1.0,0.0034545331115979827
