ventana,delta_struct,acoplamiento,error,lf,icr,irde,modo,plan,j,mezcla_nada,mezcla_preservar,mezcla_contexto,S_zona_voz,S_perturbacion,S_no_intervenir,S_contexto,V_nada,V_preservar,V_contexto,C_nada,C_preservar,C_contexto
1193,0.013887795882167639,0.4260488447313952,0.5739511552686047,0.03095490271633619,0.18151761809695652,0.329419928634166,NO_SE,PRESERVAR,0.7546432354074504,0.07757752342134018,0.9224214765787387,0.0,0.6466026005149368,0.6104876414162951,0.42013196533993225,0.3895123585837049,0.7,0.5092864708149009,0.40377004378428316,0.7899340173300339,1.0,0.23327904231338498
1194,0.014088114444829665,0.46154840831384597,0.5384515916861541,0.02764036314634088,0.21302693321704466,0.2899301165893528,NO_SE,PRESERVAR,0.7541460544719512,0.07145708674683922,0.9285419132532398,0.0,0.8042677275022669,0.3814234574726705,0.4550460615156915,0.6185765425273295,0.7,0.5082921089439023,0.5585852351543612,0.7724769692421543,1.0,0.313304706272783
1195,0.02217523259440031,0.4921825022391779,0.5078174977608221,0.023178797832069747,0.24224361551041837,0.25787861103206255,NO_SE,PRESERVAR,0.7534768196748105,0.06580676617825382,0.9341922338218253,0.0,0.7410624547139182,0.16947943544780203,0.4812682407731302,0.830520564552198,0.7,0.506953639349621,0.7011565753041192,0.7593658796134349,1.0,0.5546185443258437
1196,0.02235861271945587,0.5259135507725228,0.4740864492274772,0.017850276074528916,0.2765850628861629,0.22475796134111733,NO_SE,PRESERVAR,0.7526775414111794,0.06058920683786807,0.9394097931622113,0.0,0.7628547389021276,0.13887432184260015,0.514154853366886,0.8611256781573998,0.7,0.5053550828223587,0.7260179966011424,0.742922573316557,1.0,0.5647293192199577
1197,0.030991575917651195,0.5458265018727574,0.4541734981272426,0.012759935238702195,0.29792657014665125,0.20627356640113645,ZONA_VOZ,NADA,0.8177723803994745,0.135262586703528,0.8647364132965515,0.0,0.6539595945267518,0.566144470031607,0.5289104784021018,0.43385552996839305,0.7,0.3038279805716107,0.451065059519285,0.9355447607989491,0.9867711059936786,0.2673023013501523
1198,0.11362664741915138,0.5101045018999594,0.4898954981000406,0.01008669528068223,0.26020660285860564,0.23999759905868692,ZONA_VOZ,NADA,0.8369642406210873,0.204092669810733,0.7959063301893466,0.0,0.12802804920379793,0.9236489191992419,0.4521430375156508,0.07635108080075814,0.7,0.30302600858420464,0.2136285626616896,0.9739284812421747,0.9152702161601516,0.366293533357644
1199,0.027664265410303496,0.4734021418783793,0.5265978581216206,0.009155075499625314,0.2241095879350372,0.2773053041782785,NO_SE,PRESERVAR,0.7513732613249438,0.18783998061949123,0.8121590193805884,0.0,0.09608883653646581,0.9895566034172517,0.46030581937964965,0.010443396582748288,0.7,0.5027465226498876,0.1651924121520446,0.7698470903101752,1.0,0.33252798769530084
1200,0.10529135227264447,0.42753812817945813,0.5724618718205419,0.009938799404202624,0.18278885104719478,0.3277125946882785,NO_SE,PRESERVAR,0.7514908199106304,0.1728874445631541,0.8271115554369255,0.0,0.016333923874538483,0.9661780393000021,0.38252206051532783,0.03382196069999788,0.7,0.5029816398212608,0.17282738525175678,0.8087389697423361,1.0,0.41737262553036736
1201,0.035467018570165314,0.396174153838404,0.603825846161596,0.011860457265454217,0.1569539601695754,0.36460565249276733,NO_SE,PRESERVAR,0.7517790685898181,0.15913845730843074,0.8408605426916489,0.0,0.23712930766405882,0.5436067668315538,0.3821230377671978,0.45639323316844616,0.7,0.5035581371796363,0.44196475368557486,0.8089384811164011,1.0,0.6210504637203546
1202,0.00999585258472632,0.37545487780951736,0.6245451221904826,0.014587215698150592,0.14096636527095963,0.3900566096519249,NO_SE,PRESERVAR,0.7521880823547227,0.14650022456931394,0.8534987754307656,0.0,0.5665763341886104,0.08793349352328093,0.37170188619871697,0.912066506476719,0.7,0.5043761647094452,0.7343347377620787,0.8141490569006415,1.0,0.7675987884781588
1203,0.002343676661146661,0.35175367726863016,0.6482463227313698,0.01834703299882281,0.12373064947200363,0.4202232949347433,NO_SE,PRESERVAR,0.7527520549498234,0.1348877096899141,0.8651112903101652,0.0,0.5953331000711489,0.24633111605030725,0.35092928038474314,0.7536688839496928,0.7,0.5055041098996469,0.6268512803270887,0.8245353598076284,1.0,0.6020355154978043
1204,0.005804287825891477,0.34756897596633385,0.6524310240336662,0.022252155899598954,0.12080419305428595,0.42566624112161827,NO_SE,PRESERVAR,0.7533378233849399,0.12421674478173432,0.8757822552183447,0.0,0.72070965991785,0.10927530534224421,0.3455515855904749,0.8907246946577558,0.7,0.5066756467698798,0.7151211153592985,0.8272242072047625,1.0,0.6250844972577001
1205,0.006214007353000386,0.3754928210774618,0.6245071789225383,0.024531590780474642,0.1409948586807107,0.39000921652578724,ZONA_VOZ,NADA,0.85,0.19342001565820002,0.806578984341879,0.0,0.8443759636698145,0.1460850730970565,0.3731595059262876,0.8539149269029435,0.7,0.3073594772341424,0.6965433200080452,1.0,1.0,0.4930226632767975
1206,0.01143036785628973,0.4086347836388288,0.5913652163611711,0.02486700652260092,0.16698238639955246,0.3497128191218947,ZONA_VOZ,NADA,0.8490090155642596,0.25714410490050804,0.742854895099571,0.0,0.8844870200283094,0.1826601962340669,0.40396393774296163,0.8173398037659331,0.7,0.30746010195678025,0.6788139495795723,0.9980180311285192,1.0,0.4280162073666922
1207,0.009517649733172548,0.44399044427194057,0.5560095557280594,0.023304393257380224,0.19712751460479516,0.30914662606091403,ZONA_VOZ,NADA,0.8400588253153788,0.3158800792959753,0.6841189207041037,0.0,0.8591284139543216,0.30678064273997896,0.43976469873848456,0.693219357260021,0.7,0.3069913179772141,0.6042205883098766,0.9801176506307576,1.0,0.33659469037056167
1208,0.013114198760671582,0.46115838411793947,0.5388416158820606,0.02107185240089955,0.21266705524226898,0.29035028700639015,ZONA_VOZ,NADA,0.8362223346478833,0.3700330167017767,0.6299659832983027,0.0,0.7397874643865996,0.4841902798267208,0.4551106614084667,0.5158097201732792,0.7,0.3063215557202699,0.49172377506167286,0.9724446692957667,1.0,0.27239877664667156
1209,0.008789273285971176,0.4594175088397587,0.5405824911602413,0.01922703613898408,0.21106444742852978,0.29222942974901234,ZONA_VOZ,NADA,0.8361551092994485,0.41994584617473907,0.5800531538253403,0.0,0.6569958683655889,0.5866586352639038,0.455379562802206,0.4133413647360962,0.7,0.30576811084169525,0.4248374726161107,0.972310218598897,0.9826682729472193,0.2464105335700154
1210,0.007063668769021935,0.45803945774996924,0.5419605422500308,0.017691907773671474,0.20980014485588586,0.29372122935594736,NO_SE,PRESERVAR,0.7526537861660507,0.3866473335497846,0.6133516664502948,0.0,0.6302508450584754,0.5336537513737181,0.454804018737281,0.46634624862628193,0.7,0.5053075723321014,0.4590668772036911,0.7725979906313595,1.0,0.3155109477168735
1211,0.006056397579753663,0.4524151908972935,0.5475848091027065,0.01660951934053276,0.20467950495463452,0.29984912316004747,NO_SE,PRESERVAR,0.7524914279010799,0.3559723996790675,0.644026600321012,0.0,0.6552954845077416,0.5160087542790166,0.44967518463009937,0.4839912457209834,0.7,0.5049828558021598,0.469616941244632,0.7751624076849504,1.0,0.31135573354269175
1212,0.00827174525346747,0.46031878048985786,0.5396812195101421,0.015315227723265106,0.21189337967166993,0.2912558186919542,NO_SE,PRESERVAR,0.7522972841584898,0.32771265362303686,0.6722863463770425,0.0,0.898590757244388,0.4696092839107511,0.4565111408022589,0.5303907160892489,0.7,0.5045945683169796,0.5010655926542187,0.7717444295988706,1.0,0.1584790386848137
1213,0.006381148872358941,0.45881121756711013,0.5411887824328898,0.014252817892482119,0.2105077333654141,0.29288529823119375,NO_SE,PRESERVAR,0.7521379226838723,0.30168245052149484,0.6983165494785846,0.0,0.6870425267747592,0.5617906689831939,0.4558834748835061,0.43820933101680615,0.7,0.5042758453677446,0.4409032704262449,0.7720582625582469,1.0,0.24475437649531823
1214,0.007637700747367988,0.4508148961359693,0.5491851038640307,0.013654171367559472,0.20323407057808476,0.3016042783061462,NO_SE,PRESERVAR,0.7520481257051339,0.27771260136954456,0.722286398630535,0.0,0.5282427795081828,0.6697940976514574,0.447371706866827,0.33020590234854263,0.7,0.5040962514102678,0.3693931947806307,0.7763141465665865,1.0,0.2745910885071421
1215,0.0068509249916138635,0.43506743506164947,0.5649325649383505,0.013772047507740125,0.18928367305112256,0.31914880292782366,NO_SE,PRESERVAR,0.752065807126161,0.255648559794492,0.7443504402055875,0.0,0.4309810076383366,0.7322899033304168,0.4320868206977483,0.26771009666958323,0.7,0.504131614252322,0.32613924239605546,0.7839565896511258,1.0,0.2961542808919556
1216,0.010847866877864069,0.4197647058206576,0.5802352941793424,0.01452238365305905,0.17620240825270322,0.336672996611388,NO_SE,PRESERVAR,0.7521783575479588,0.23534516137864095,0.7646538386214384,0.0,0.5119560394811608,0.7076636426771103,0.4152111541718893,0.29233635732288965,0.7,0.5043567150959177,0.33951768276817,0.7923944229140554,1.0,0.25353789000567206
1217,0.004990839304248974,0.3980351232277558,0.6019648767722442,0.01616699451287218,0.15843195932293475,0.36236171286742314,NO_SE,PRESERVAR,0.7524250491769309,0.21666972423217745,0.783329275767902,0.0,0.5705049519089999,0.6075143514220522,0.39604859389027913,0.39248564857794777,0.7,0.5048500983538616,0.40076141464555265,0.8019757030548604,1.0,0.296833122192953
1218,0.004041071219014381,0.38593375607922625,0.6140662439207738,0.018275372681092448,0.1489448640814197,0.37707735192296726,NO_SE,PRESERVAR,0.7527413059021639,0.1994945192782227,0.8005044807218566,0.0,0.6297334665220957,0.288159450416905,0.38437417028508836,0.7118405495830951,0.7,0.5054826118043277,0.6061347544405666,0.8078129148574558,1.0,0.536869721407109
1219,0.023835137064445268,0.43595056948480543,0.5640494305151946,0.01787844493884547,0.19005289903412614,0.3181517600645154,NO_SE,PRESERVAR,0.7526817667408268,0.18367760924423823,0.8163213907558412,0.0,0.8074163851499508,0.1182963798522965,0.4255596279078121,0.8817036201477035,0.7,0.5053635334816536,0.7253845890863299,0.7872201860460939,1.0,0.5476001500129724
1220,0.025949848045615467,0.4923555125363249,0.5076444874636751,0.015009072937339637,0.2424139507249072,0.2577029256522574,NO_SE,PRESERVAR,0.752251360940601,0.16909366030407566,0.8309053396960038,0.0,0.8409552208810424,0.06095222570068128,0.47957896180158616,0.9390477742993187,0.7,0.5045027218812019,0.7717256144467186,0.7602105190992069,1.0,0.572378820164553
1221,0.027587464392576644,0.5431199612826925,0.45688003871730754,0.01065830896257193,0.29497929234371334,0.20873936977832844,ZONA_VOZ,NADA,0.8179658353275229,0.23521190650356077,0.7647870934965189,0.0,0.8761674197740758,0.0403058795525509,0.5281366586899086,0.9596941204474491,0.7,0.30319749268877155,0.7924902728240926,0.9359316706550458,1.0,0.5627907725834436
1222,0.017535910546682076,0.5888079651544232,0.41119203484557676,0.00595076892156791,0.3466948198292925,0.169078889520446,ZONA_VOZ,NADA,0.8053793296629246,0.2962128872679965,0.7037861127320832,0.0,0.8741190141619168,0.16063545490747105,0.5784826813483014,0.8393645450925289,0.7,0.3017852306764704,0.720225120882077,0.9107586593258492,1.0,0.4561328792537425
1223,0.02931223569891297,0.6067131866548982,0.39328681334510185,0.002462200933503785,0.3681008908609413,0.15467451755114497,ZONA_VOZ,NADA,0.8027677333184922,0.35244651351408335,0.6475524864859966,0.0,0.7125924373042337,0.20513015549196426,0.5889290667260312,0.7948698445080358,0.7,0.3007386602800512,0.6934642212975515,0.9055354666369844,1.0,0.5453089102138452
1224,0.018221021299033923,0.564894804403331,0.43510519559666905,0.0010425953778833061,0.31910614004187754,0.18931653123521563,ZONA_VOZ,NADA,0.811349538964854,0.4042237546610066,0.5957752453390734,0.0,0.288350098036921,0.4972578292413135,0.5546018441405842,0.5027421707586865,0.7,0.300312778613365,0.49838493130786377,0.922699077929708,1.0,0.621787875253281
1225,0.010839406006558557,0.5167575774030565,0.4832424225969435,0.0006681092466324654,0.26703839380347594,0.23352323899736294,ZONA_VOZ,NADA,0.8222109419463451,0.4518698964058397,0.5481291035942404,0.0,0.10204504502964944,0.15981461567886746,0.5111562322146191,0.8401853843211325,0.7,0.3002004327739897,0.7110920139591318,0.9444218838926903,1.0,1.0
1226,0.034051171304673056,0.47334962691653953,0.5266503730834604,0.0008114396763870457,0.2240598693020272,0.277360615468948,ZONA_VOZ,NADA,0.8356921205791497,0.4957024740726722,0.5042965259274077,0.0,0.0608719315076403,0.05183882385735826,0.45723151768340137,0.9481611761426417,0.7,0.3002434319029162,0.7747006721723748,0.9713842411582994,1.0,1.0
1227,0.057186151823055066,0.4323249603894135,0.5676750396105865,0.0015034549565197462,0.18690487137570794,0.322254950596881,Y_SI,NADA,0.748099510108078,0.5360159057531849,0.463983094246895,0.0,0.038945498983931646,0.011817451022553238,0.4076019595676882,0.9881825489774467,0.7,0.300451036486956,0.7939804142458082,0.796199020216156,0.9976365097954893,1.0
1228,0.04917801653180428,0.39452041053391296,0.605479589466087,0.003037751400071201,0.1556463543278472,0.3666055332600213,Y_SI,NADA,0.7562203301843645,0.5730782087829898,0.4269207912170902,0.0,0.0352765557723067,0.022308539504301124,0.37511867926254194,0.9776914604956989,0.7,0.30091132542002136,0.7805086193332011,0.8124406603687291,0.9955382920991398,1.0
1229,0.021623145152636806,0.3596921260596592,0.6403078739403407,0.005783921727114536,0.1293784255493178,0.4099941734299993,Y_SI,NADA,0.7620213872480973,0.6071331323611598,0.39286586763892,0.0,0.031478444925635674,0.03597948261650013,0.35191445100761065,0.9640205173834999,0.7,0.30173517651813436,0.7651142102847749,0.8240427744961947,0.9928041034767,1.0
1230,0.03038995715964226,0.3289305500023038,0.6710694499976961,0.01001352628432879,0.10819530672481811,0.4503342067202104,Y_SI,NADA,0.7702664088301909,0.6384050716473081,0.3615939283527715,0.0,0.03351575844157441,0.03016425765436862,0.31893436467923625,0.9698357423456314,0.7,0.30300405788529866,0.7628431015166288,0.8405328176603819,0.9939671484691263,1.0
1231,0.028089222906235327,0.30670945073344213,0.6932905492665579,0.01564218198800185,0.09407068716920977,0.4806517857023255,Y_SI,NADA,0.7754764448489146,0.6671063676173559,0.3328926323827235,0.0,0.06786881502076475,0.02761885406606198,0.2980942206043415,0.972381145933938,0.7,0.30469265459640055,0.759949977001711,0.8509528896978292,0.9944762291867876,1.0
1232,0.029537722714409975,0.2908914094035402,0.7091085905964598,0.02241040459927333,0.08461781206477803,0.5028349932576976,Y_SI,NADA,0.7794252150968564,0.693439392114767,0.3065596078853122,0.0,0.10132721584460089,0.04178888032293853,0.2822991396125745,0.9582111196770615,0.7,0.306723121379782,0.7474119788014353,0.8588504301937128,0.9916422239354123,1.0
1233,0.03830515731279421,0.2781461652021077,0.7218538347978922,0.03007594294975136,0.07736528921663821,0.5210729588124227,Y_SI,NADA,0.7831270668529773,0.7175953802270613,0.28240361977301753,0.0,0.16098311838829074,0.10347446556215195,0.26749173258809056,0.896525534437848,0.7,0.3090227828849254,0.7045806535627378,0.8662541337059547,0.9793051068875696,1.0
1234,0.01555148918014401,0.2652530185367196,0.7347469814632803,0.03854504753138506,0.07035916384284134,0.539853126769402,NO_SE,PRESERVAR,0.7557817571297079,0.661294087846472,0.33870491215360643,0.0,0.26142738059320564,0.4545923980837846,0.26112793908894527,0.5454076019162154,0.7,0.5115635142594156,0.4735369722301297,0.8694360304555273,1.0,0.6817249372500294
1235,0.011727563847699952,0.2876966614594154,0.7123033385405846,0.045317899140360406,0.08276936901489348,0.5073760460960627,NO_SE,PRESERVAR,0.756797684871054,0.6095892515075879,0.39040974849249027,0.0,0.5973489183177445,0.23736286147350488,0.28432268049338,0.7626371385264952,0.7,0.5135953697421082,0.6196077331278124,0.85783865975331,1.0,0.6084942900196499
1236,0.022839203716002475,0.31479061139133796,0.6852093886086621,0.04984851230128625,0.09909312902013233,0.46951190623745653,NO_SE,PRESERVAR,0.757477276845193,0.5620375522367059,0.4379614477633721,0.0,0.5226926603081866,0.5467472655586935,0.30760104448988623,0.45325273444130654,0.7,0.5149545536903859,0.4241874914512307,0.8461994777550569,1.0,0.38977333275062653
1237,0.06406800411946936,0.30547445658619754,0.6945255434138025,0.05473369431868711,0.09331464362663268,0.4823657304542376,NO_SE,PRESERVAR,0.7582100541478031,0.5183050033912717,0.4816939966088062,0.0,0.16489967907413167,0.8725516732888987,0.28590331784324036,0.1274483267111013,0.7,0.5164201082956061,0.21048655279408024,0.8570483410783798,1.0,0.3827837507806859
1238,0.027717280093993445,0.3105428548886304,0.6894571451113696,0.0588921276206226,0.09643686472238097,0.47535115494512015,NO_SE,PRESERVAR,0.7588338191430934,0.47806152937742075,0.5219374706226569,0.0,0.27041055731973895,0.8049184569941279,0.3019354515984939,0.1950815430058721,0.7,0.5176676382861868,0.2555003297120489,0.849032274200753,1.0,0.35924494284949376
1239,0.06218633759666805,0.33468898851677875,0.6653110114832212,0.06089968205241364,0.11201671903438445,0.442638742000827,NO_SE,PRESERVAR,0.7591349523078621,0.440981124628553,0.5590178753715247,0.0,0.4651045634507958,0.403936455364151,0.313875906086987,0.596063544635849,0.7,0.5182699046157241,0.5210454927131777,0.8430620469565064,1.0,0.5643735394116275
1240,0.04807180854529227,0.3179319511770319,0.6820680488229681,0.0640050955694268,0.10108072557923459,0.46521682322517083,NO_SE,PRESERVAR,0.759600764335414,0.40683160471432955,0.5931673952857478,0.0,0.1135910514269682,0.23113441549325464,0.3026483872896184,0.7688655845067454,0.7,0.519201528670828,0.6299801064456089,0.8486758063551908,1.0,1.0
1241,0.05939222622459375,0.30320974464324385,0.6967902553567562,0.0679929630378234,0.09193614924662112,0.48551665996013355,NO_SE,PRESERVAR,0.7601989444556736,0.3753915147772729,0.6246074852228045,0.0,0.10375745608685084,0.306520259400212,0.285201442895891,0.693479740599788,0.7,0.5203978889113471,0.5779343323958421,0.8573992785520546,1.0,0.9411258016703286
1242,0.04496284225757588,0.30170619540486315,0.6982938045951368,0.07177141610212492,0.09102662834567748,0.48761423753595107,NO_SE,PRESERVAR,0.7607657124153188,0.34643786209894223,0.6535611379011349,0.0,0.17897654321799616,0.24927112320930517,0.28814062733274093,0.7507288767906948,0.7,0.5215314248306375,0.6148316342835589,0.8559296863336295,1.0,0.9324747545372284
1243,0.04702905437556531,0.299647722252024,0.700352277747976,0.07539678383009837,0.08978875745082611,0.49049331294677817,NO_SE,PRESERVAR,0.7613095175745148,0.31976762053794194,0.6802313794621352,0.0,0.19246140459727704,0.09011687480832137,0.28555557322871933,0.9098831251916786,0.7,0.5226190351490295,0.7178500344325743,0.8572222133856403,1.0,1.0
1244,0.027039303397173427,0.30061371254000463,0.6993862874599954,0.07863050927934573,0.09036860416708452,0.48914117908707533,NO_SE,PRESERVAR,0.7617945763919018,0.2951919278421327,0.7048070721579441,0.0,0.21025630073881665,0.14380716475648248,0.2924853271612848,0.8561928352435175,0.7,0.5235891527838038,0.683154166045225,0.8537573364193576,1.0,1.0
1245,0.027815209312940768,0.3091309548657709,0.6908690451342291,0.08087221542437602,0.09556194725622329,0.4773000375246815,NO_SE,PRESERVAR,0.7621308323136564,0.2725314657010339,0.727467534299043,0.0,0.2701392415034613,0.12361487800621877,0.3005324126510702,0.8763851219937813,0.7,0.5242616646273128,0.6980553236672555,0.8497337936744649,1.0,0.9726352165916341
1246,0.042444049233509806,0.3521596388116181,0.6478403611883818,0.07934040345756063,0.12401641120792933,0.419697133584693,NO_SE,PRESERVAR,0.761901060518634,0.2515938393736325,0.7484051606264444,0.0,0.5042800806877696,0.1544578057556846,0.33721255776384274,0.8455421942443154,0.7,0.5238021210372682,0.6866478562211009,0.8313937211180786,1.0,0.7575639102696681
1247,0.038692733623989756,0.3901666168432645,0.6098333831567355,0.0748802330352735,0.15222998889891876,0.3718967552123898,NO_SE,PRESERVAR,0.761232034955291,0.23221989055458284,0.7677791094454942,0.0,0.5011905920414937,0.2944795106055769,0.37507000386877476,0.7055204893944231,0.7,0.522464069910582,0.6028038048245165,0.8124649980656127,1.0,0.6340159668217856
1248,0.026087781498044003,0.4249052800549426,0.5750947199450573,0.06820313359205162,0.18054449701856923,0.3307339369086839,NO_SE,PRESERVAR,0.7602304700388078,0.21427580772143665,0.7857231922786406,0.0,0.5510757595736716,0.2696377586169011,0.4138204439515041,0.7303622413830989,0.7,0.5204609400776156,0.6251253663627117,0.793089778024248,1.0,0.6164654095858517
1249,0.059368393124282326,0.4568747377297144,0.5431252622702856,0.05996859464616042,0.20873452597559533,0.29498505051616647,NO_SE,PRESERVAR,0.758995289196924,0.1976477205282252,0.8023512794718524,0.0,0.5458869303161237,0.6844968235022449,0.4297508186916233,0.31550317649775506,0.7,0.5179905783938482,0.36082930714611583,0.7851245906541884,1.0,0.2472433145950806
1250,0.05168201579438449,0.45335529093787824,0.5466447090621218,0.053134400967477326,0.2055310198213682,0.2988204379456118,NO_SE,PRESERVAR,0.7579701601451216,0.18225596442215367,0.8177430355779244,0.0,0.448689390157768,0.6447825962262294,0.42992497563115906,0.35521740377377065,0.7,0.5159403202902433,0.38606824676110907,0.7850375121844204,1.0,0.3607441512701792
1251,0.0374545187383072,0.4939306309211847,0.5060693690788153,0.04448948582312239,0.2439674681621996,0.25610620631983017,NO_SE,PRESERVAR,0.7566734228734684,0.1679998130931668,0.8319991869069113,0.0,0.6300045199263002,0.2789200372436015,0.47543069684992334,0.7210799627563985,0.7,0.5133468457469368,0.6302860448436844,0.7622846515750383,1.0,0.5449683505397185
1252,0.055149378852049215,0.5445375678290663,0.45546243217093374,0.03409348370865683,0.2965211627771949,0.2074460271190624,NO_SE,PRESERVAR,0.7551140225562986,0.15478892382931014,0.8452100761707685,0.0,0.7874056137996988,0.16152486839386634,0.5145066592016877,0.8384751316061336,0.7,0.5102280451125971,0.7138919314761274,0.7427466703991561,1.0,0.5247031274057612
1253,0.034981581538854924,0.5900838110461597,0.4099161889538403,0.02327946391373887,0.3481989040587599,0.16803128196644052,NO_SE,PRESERVAR,0.7534919195870609,0.1425499347783609,0.8574490652217182,0.0,0.8670014905596302,0.1059168856293685,0.5694417460952902,0.8940831143706315,0.7,0.5069838391741217,0.7559493320459444,0.7152791269523548,1.0,0.5110736104858642
1254,0.03315390202332727,0.6310754299415438,0.36892457005845625,0.013329712723860892,0.3982561982759043,0.1361053383928168,ZONA_VOZ,NADA,0.7974617957580168,0.21068874073153587,0.7893102592685437,0.0,0.9183298465557431,0.06483738488576336,0.6101528169679327,0.9351626151142366,0.7,0.3039989138171583,0.7874398990653312,0.8949235915160336,1.0,0.5069824763582184
1255,0.03902207880243209,0.6679678869473894,0.3320321130526106,0.005460186493308687,0.4461810979929604,0.11024532409818158,ZONA_VOZ,NADA,0.7895244021436414,0.27366122817278943,0.7263377718272904,0.0,0.9551741225029386,0.036784157723867936,0.6419023914254343,0.9632158422761321,0.7,0.3016380559479926,0.8095534988647587,0.8790488042872828,1.0,0.5027549600461679
1256,0.03260961377513162,0.7011710982526504,0.29882890174734955,0.0008080573538633255,0.491640909024828,0.08929871251952709,ZONA_VOZ,NADA,0.8804234551129133,0.3317448264546397,0.6682541735454404,0.0,0.9700495123480651,0.02137699248161968,0.6783061795483467,0.9786230075183803,0.8999999999999999,0.300242417206159,0.8227101480090182,0.8608469102258267,1.0,0.5047210968880902
1257,0.03311010508916926,0.6979451993593382,0.3020548006406618,0.00018341642379973797,0.4871275013087463,0.09123710259006995,ZONA_VOZ,NADA,0.7812909598844826,0.385200306766077,0.614798693234003,0.0,0.8700587595207688,0.12376167442787225,0.6748361604620693,0.8762383255721278,0.7,0.3000550249271399,0.7558693462333725,0.8625819197689653,1.0,0.49256748539829986
1258,0.02650220699259956,0.72168470716352,0.27831529283648004,0.0030298229101439296,0.5208288165536955,0.07745940222665564,ZONA_VOZ,NADA,0.8743603825822802,0.4343097381647867,0.5656892618352932,0.0,0.890881372102635,0.11025759288894169,0.7025584696708788,0.8897424071110583,0.8999999999999999,0.3009089468730432,0.7667136542881896,0.8487207651645605,1.0,0.48806306871784444
1259,0.03839074655238951,0.7495162364471679,0.2504837635528321,0.009210852828045612,0.561774588697927,0.0627421158035911,ZONA_VOZ,NADA,0.869814562855794,0.47935650134973884,0.520642498650341,0.0,0.8777089594863154,0.22424682966827794,0.7207417485768238,0.7757531703317221,0.8999999999999999,0.30276325584841374,0.6948282433450806,0.839629125711588,1.0,0.39601068570949743
1260,0.10484949096951575,0.774455407020962,0.22554459297903795,0.018405206580254223,0.599781177464004,0.050870363422079894,ZONA_VOZ,NADA,0.8766864620459437,0.5206246379291456,0.47937436207093365,0.0,0.6341410880538694,0.6487802397316266,0.693254151816225,0.3512197602683734,0.8999999999999999,0.30552156197407626,0.4206622896611308,0.8533729240918875,0.9702439520536746,0.2087849137984406
1261,0.06297803413496955,0.7893212991912106,0.21067870080878937,0.029733035625811085,0.6230281133569007,0.04438551497447939,ZONA_VOZ,NADA,0.865097151133178,0.5584044914977928,0.4415945085022861,0.0,0.6337495598860085,0.4795532072130164,0.739611395467288,0.5204467927869836,0.8999999999999999,0.3089199106877433,0.5316325880653674,0.830194302266356,1.0,0.3614024655994784
1262,0.05702907844280556,0.8041176273054089,0.19588237269459108,0.042693998818455904,0.6466051585432805,0.03836990393246268,ZONA_VOZ,NADA,0.8604351149848585,0.5929779466276254,0.40702105337245287,0.0,0.8052014463953702,0.17003419282682433,0.7582595400605661,0.8299658071731757,0.8999999999999999,0.3128081996455368,0.7337222890726948,0.820870229969717,1.0,0.5028080693395619
1263,0.010764571824773332,0.8178685742092037,0.18213142579079633,0.05683082097316692,0.6689090046789957,0.03317185626058835,ZONA_VOZ,NADA,0.847733857700274,0.6246144064502183,0.3753845935498595,0.0,0.8432243935964945,0.1144716827216258,0.8090645691989038,0.8855283172783742,0.8999999999999999,0.31704924629195014,0.7706176277918549,0.7954677154005481,1.0,0.5223959706733412
1264,0.010348717285308829,0.8345094620757274,0.1654905379242726,0.07207020861419577,0.6964060422939199,0.027387118142465108,ZONA_VOZ,NADA,0.8435316601048023,0.653563038811692,0.34643596118838527,0.0,0.8605443014761902,0.1104989260678608,0.8258733595807906,0.8895010739321392,0.8999999999999999,0.32162106258425877,0.7740676303345208,0.7870633202096047,1.0,0.512115525357973
1265,0.014388220016238589,0.8510585158681546,0.14894148413184538,0.08819646135051906,0.7243005974317059,0.02218356569539675,ZONA_VOZ,NADA,0.8402966753262124,0.6800557631390741,0.3199432368610024,0.0,0.9060671667450065,0.12386929477129645,0.8388132986951501,0.8761307052287035,0.8999999999999999,0.3264589384051558,0.7661574235443478,0.780593350652425,1.0,0.463663901309828
1266,0.01272192670948781,0.8543460896593689,0.14565391034063113,0.10385206813652596,0.7299072409162544,0.021215061597516613,ZONA_VOZ,NADA,0.8391307096694537,0.7043221738404823,0.2956768261595936,0.0,0.8767824782738942,0.13353253829224715,0.8434771613221849,0.8664674617077528,0.8999999999999999,0.33115562044095775,0.7600215908704119,0.7782614193389075,1.0,0.47839473291786216
1267,0.008188913024403005,0.8481142541634863,0.1518857458365137,0.11798997875094831,0.7192977881152867,0.02306927978831404,ZONA_VOZ,NADA,0.8397077199246537,0.7265808644188666,0.2734181355812088,0.0,0.9116907514748931,0.0702686100396861,0.841169120301385,0.9297313899603139,0.8999999999999999,0.33539699362528447,0.800865011505957,0.7794154398493074,1.0,0.507405649784368
1268,0.011742568336425275,0.8230346929974611,0.17696530700253887,0.12874346511303003,0.6773861058774251,0.031316719882502835,ZONA_VOZ,NADA,0.8466574620320776,0.7470463022709772,0.25295269772909773,0.0,0.8993961069284764,0.07760721522368426,0.8133701518716896,0.9223927847763157,0.8999999999999999,0.338623039533909,0.7948578021222298,0.7933149240641553,1.0,0.510636620755903
