fase,estimulo,t,ged,lf_activa,ciclo_cerrado,w_norma,w_exp_norma,phi_gen_vs_hist,phi_gen_vs_aud
Fase 2,Voz_Estudio.wav,0.0,0.026137254015662262,False,0,0.04243943416515732,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.01,0.026126068688118512,False,0,0.042450794840484106,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.02,0.02611492564765646,False,0,0.042462429268717905,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.03,0.026103824557023626,False,0,0.04247478572158318,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.04,0.02609276507609361,False,0,0.042490081044573996,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.05,0.02608174686190611,False,0,0.042514295320117905,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.06,0.026070769568707325,False,0,0.042544520635210796,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.07,0.026059832847989895,False,0,0.04258121753820132,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.08,0.026048936348532895,False,0,0.04262046401268452,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.09,0.026038079716442578,False,0,0.04266176990167153,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.1,0.026027262595192672,False,0,0.04270451732635275,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.11,0.026016484625665134,False,0,0.042749407772671444,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.12,0.026005745446191057,False,0,0.04279603044858954,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.13,0.02599504469259141,False,0,0.04284430289006688,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.14,0.025984381998218006,False,0,0.04289443605089294,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.15,0.025973756993994554,False,0,0.04294669781346784,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.16,0.0259631693084579,False,0,0.04300051923266146,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.17,0.025952618567799162,False,0,0.04305556338403228,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.18,0.025942104395905,False,0,0.04311212488758195,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.19,0.025931626414398945,False,0,0.04317001326396243,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.2,0.025921184242682905,False,0,0.04322972590799593,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.21,0.025910777497978352,False,0,0.043291574011517654,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.22,0.025900405795368314,False,0,0.043355182314017755,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.23,0.025890068747838998,False,0,0.04342041182158123,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.24,0.02587976596632156,False,0,0.043487318357813026,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.25,0.025869497059733827,False,0,0.04355595807961447,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.26,0.025859261635022154,False,0,0.04362619042031706,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.27,0.025849059297203384,False,0,0.04369792374617058,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.28,0.025838889649406713,False,0,0.04377140762142041,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.29,0.02582875229291556,False,0,0.04384699403016013,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.3,0.02581864682720739,False,0,0.04392464778269811,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.31,0.02580857284999784,False,0,0.04400369431481076,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.32,0.025798529957282774,False,0,0.044084182618586126,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.33,0.02578851774338039,False,0,0.04416601535242076,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.34,0.025778535800973317,False,0,0.044249240659817474,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.35000000000000003,0.02576858372115071,False,0,0.04433395620625705,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.36,0.025758661093450496,False,0,0.04442001563128438,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.37,0.02574876750590143,False,0,0.04450751680321116,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.38,0.02573890254506531,False,0,0.04459636117957504,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.39,0.025729065796079097,False,0,0.04468659719054772,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.4,0.02571925684269709,False,0,0.04477817476661699,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.41000000000000003,0.02570947526733304,False,0,0.0448710926047708,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.42,0.02569972065110236,False,0,0.044965398749236545,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.43,0.025689992573864184,False,0,0.04506119079617614,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.44,0.025680290614263517,False,0,0.045158518548525414,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.45,0.025670614349773437,False,0,0.045257334776930946,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.46,0.025660963356738144,False,0,0.045358132100970824,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.47000000000000003,0.025651337210414082,False,0,0.045460329005854415,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.48,0.025641735485011873,False,0,0.04556392497474541,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.49,0.025632157753738248,False,0,0.0456688702506633,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.5,0.025622603588838024,False,0,0.04577516331339962,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.51,0.025613072561636026,False,0,0.045882852046741314,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.52,0.025603564242578935,False,0,0.04599193500366016,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.53,0.02559407820127717,False,0,0.04610241145125873,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.54,0.025584614006546567,False,0,0.04621428057450566,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.55,0.025575171226450148,False,0,0.046327491921759514,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.56,0.025565749428339696,False,0,0.04644209269989689,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.5700000000000001,0.025556348178897487,False,0,0.046558032954048784,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.58,0.02554696704417774,False,0,0.046675458208960866,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.59,0.02553760558964814,False,0,0.046794221197344985,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.6,0.025528263380231165,False,0,0.046914516737149276,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.61,0.025518939980345472,False,0,0.04703629586972882,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.62,0.025509634953946696,False,0,0.04716000017243779,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.63,0.025500347864569114,False,0,0.047285291110758965,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.64,0.025491078275366615,False,0,0.04741207116125594,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.65,0.025481825749155303,False,0,0.047540732383662174,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.66,0.025472589848452767,False,0,0.04767088580537451,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.67,0.02546337013551898,False,0,0.04780238327645109,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.68,0.025454166172396993,False,0,0.0479353211130554,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.6900000000000001,0.02544497752095355,False,0,0.048069697888225224,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.7000000000000001,0.025435803742919573,False,0,0.048205414190733625,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.71,0.025426644399930583,False,0,0.04834246792484831,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.72,0.025417499053566984,False,0,0.048480905840339344,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.73,0.025408367265394333,False,0,0.048620726185076894,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.74,0.02539924859700338,False,0,0.048761878165628575,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.75,0.02539014261004995,False,0,0.04890440884218883,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.76,0.025381048866294754,False,0,0.049048267310786445,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.77,0.025371966927643125,False,0,0.04919345134927724,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.78,0.025362896356184588,False,0,0.049339958715111015,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.79,0.025353836714232324,False,0,0.04948788497085928,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.8,0.025344787564362467,False,0,0.049637130524605465,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.81,0.025335748469453266,False,0,0.04978769307175065,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.8200000000000001,0.025326718992724147,False,0,0.049939570288288784,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.8300000000000001,0.025317698697774543,False,0,0.050092759831056155,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.84,0.025308687148622694,False,0,0.05024725933798202,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.85,0.025299699606770427,False,0,0.05040303970619434,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.86,0.02529070450149316,False,0,0.05056011880420036,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.87,0.025281735173626068,False,0,0.05071847391139095,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.88,0.025272772974810283,False,0,0.050877973993409764,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.89,0.025263799486529043,False,0,0.05103865934622506,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.9,0.025254853204351647,False,0,0.051200467797230656,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.91,0.025245900319597916,False,0,0.051363281843314325,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.92,0.025241723820440848,False,0,0.051527059686373874,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.93,0.025233205820875463,False,0,0.0516915224098653,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.9400000000000001,0.025224357276034816,False,0,0.05185635106132238,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.9500000000000001,0.025215479749413978,False,0,0.052021491979225926,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.96,0.025206619973331148,False,0,0.052186923024416784,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.97,0.02519774967395139,False,0,0.05235266560835215,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.98,0.0251888822873439,False,0,0.05251867077726266,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,0.99,0.02518001741425032,False,0,0.05268493835815553,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.0,0.025171154656783972,False,0,0.052851517288316704,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.01,0.025162293618456184,False,0,0.05301835862416613,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.02,0.025153433904202292,False,0,0.053185511035139084,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.03,0.025144575120407332,False,0,0.05335292577490605,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.04,0.025135716874931394,False,0,0.05352065164193045,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.05,0.02512685877713475,False,0,0.053688639852266545,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.06,0.025118000437902535,False,0,0.05385693907792546,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.07,0.0251091414696693,False,0,0.05402550037558339,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.08,0.025100281486443117,False,0,0.05419432356813389,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.09,0.025091435139223392,False,0,0.054363388132994635,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.1,0.025082572155500873,False,0,0.05453267106856099,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.11,0.025073707008229636,False,0,0.05470222125525377,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.12,0.025064839317920237,False,0,0.05487198979959653,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.1300000000000001,0.02505596870677302,False,0,0.05504197662729489,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.1400000000000001,0.025047094798700452,False,0,0.05521218166457466,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.1500000000000001,0.025038217219349138,False,0,0.05538260483820438,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.16,0.025029335596121624,False,0,0.055553246075517496,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.17,0.025020449558197794,False,0,0.05572410530443452,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.18,0.02501155873655609,False,0,0.055895182453484904,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.19,0.025002662763994335,False,0,0.05606647745182866,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.2,0.024993761275150347,False,0,0.056237990229277925,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.21,0.024984853906522227,False,0,0.05640976979469459,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.22,0.024975940296488405,False,0,0.056581767342892886,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.23,0.024967020085327342,False,0,0.05675403183718555,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.24,0.024958092915236988,False,0,0.056926563524879514,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.25,0.02494915843035396,False,0,0.057099313576059074,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.26,0.02494021627677242,False,0,0.057272379738780854,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.27,0.024931266102562716,False,0,0.05744566444633453,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.28,0.024922307557789694,False,0,0.05761916763338646,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.29,0.02491334029453077,False,0,0.05779288923546062,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.3,0.02490436396689374,False,0,0.057966878126242356,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.31,0.024895378231034333,False,0,0.058141085495056685,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.32,0.024886403198410654,False,0,0.05831548501200372,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.33,0.02487739781267341,False,0,0.05849006698486093,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.34,0.02486838199879982,False,0,0.05866483144714953,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.35,0.02485935542128093,False,0,0.05883977843365223,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.36,0.02485031774673964,False,0,0.059014907980425246,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.37,0.024841268643946656,False,0,0.059190220124810324,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.3800000000000001,0.02483220778383628,False,0,0.05936571490544626,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.3900000000000001,0.02482313483952185,False,0,0.05954139236228052,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.4000000000000001,0.024814049486311,False,0,0.05971725253658036,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.41,0.02480495140172066,False,0,0.05989329547094399,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.42,0.024795840265491805,False,0,0.060069521209311236,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.43,0.024786715759604006,False,0,0.06024592979697423,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.44,0.024777577568289657,False,0,0.06042252128058781,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.45,0.024768425378048055,False,0,0.06059929570817952,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.46,0.02475925887765924,False,0,0.06077625312915966,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.47,0.02475007775819754,False,0,0.06095339359433095,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.48,0.024740881713044952,False,0,0.06113071715589791,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.49,0.0247316704379043,False,0,0.06130827272222091,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.5,0.02472244363081213,False,0,0.06148601168442402,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.51,0.02471320099215145,False,0,0.06166393409980658,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.52,0.02470394222466415,False,0,0.06184204002710589,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.53,0.024694667033463336,False,0,0.062020329526505394,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.54,0.024685407216881717,False,0,0.06219879477802298,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.55,0.02467609853227627,False,0,0.06237742218332682,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.56,0.024666772553085692,False,0,0.0625562118865142,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.57,0.024657484179753705,False,0,0.062735129110367,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.58,0.024648123145300672,False,0,0.06291415332958777,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.59,0.024638743964673755,False,0,0.06309328485210279,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.6,0.024629346359818435,False,0,0.06327252398731006,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.61,0.024619961227126518,False,0,0.06345186029729596,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.62,0.024610526154801436,False,0,0.06363133059044299,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.6300000000000001,0.02460107183736382,False,0,0.06381088649193728,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.6400000000000001,0.024591598006644736,False,0,0.06399052839100715,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.6500000000000001,0.024582104396978756,False,0,0.06417025667849068,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.6600000000000001,0.02457259074521364,False,0,0.06435007174683033,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.67,0.024563056790719916,False,0,0.06453002281924843,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.68,0.024553502275400336,False,0,0.06471006160616342,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.69,0.024543926943699047,False,0,0.06489018850392415,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.7,0.024534330542610644,False,0,0.06507040391046903,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.71,0.024524712821689092,False,0,0.06525070822532009,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.72,0.02451507353305641,False,0,0.06543110184957687,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.73,0.024505412431411272,False,0,0.06561158518591029,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.74,0.02449572927403741,False,0,0.06579215863855632,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.75,0.02448602382081185,False,0,0.06597282261330964,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.76,0.024476295834213034,False,0,0.06615357751751715,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.77,0.02446654507932874,False,0,0.06633442376007133,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.78,0.024456771323863903,False,0,0.06651536175140366,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.79,0.024446974338148263,False,0,0.0666963919034777,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.8,0.02443715389514388,False,0,0.0668775146297823,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.81,0.024427344204265483,False,0,0.06705871656533405,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.82,0.024417476346461842,False,0,0.06723998629251436,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.83,0.024407584364899756,False,0,0.06742132430505066,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.84,0.024397668043144343,False,0,0.06760273109820673,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.85,0.024387757243666767,False,0,0.06778418850555486,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.86,0.024377791741749474,False,0,0.06796569040045548,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.87,0.024367801265135967,False,0,0.06814723735854802,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.8800000000000001,0.024357785608097385,False,0,0.06832882995715302,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.8900000000000001,0.02434774456759916,False,0,0.06851046877526035,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.9000000000000001,0.024337677943307257,False,0,0.06869215439351771,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.9100000000000001,0.024327585537594204,False,0,0.06887388739421889,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.92,0.024317467155545124,False,0,0.0690556683612921,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.93,0.02430732260496358,False,0,0.0692374978802881,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.94,0.024297151696377264,False,0,0.06941937653836852,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.95,0.024286954243043713,False,0,0.069601304924294,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.96,0.024276730060955792,False,0,0.06978328362841235,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.97,0.02426647896884713,False,0,0.06996531324264656,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.98,0.02425620078819743,False,0,0.07014739436048298,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,1.99,0.02424589534323773,False,0,0.07032952757695937,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,2.0,0.024235562460955484,False,0,0.07051171348865276,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,2.0100000000000002,0.024225201971099574,False,0,0.07069395269366753,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,2.02,0.024214813706185306,False,0,0.07087624579162338,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,2.0300000000000002,0.02420439750149918,False,0,0.07105859338364315,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,2.04,0.024193953195103667,False,0,0.07124099607234066,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,2.05,0.02418348062784184,False,0,0.07142350337606858,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,2.06,0.02417297964334193,False,0,0.07160606716196609,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,2.07,0.024162450088021818,False,0,0.07178868803753888,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,2.08,0.024151891811093455,False,0,0.07197136661173505,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,2.09,0.024141304664567143,False,0,0.07215410349493276,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,2.1,0.024130688503255806,False,0,0.0723368992989279,0.0,0.15715156527266066,0.631462277993789
Fase 2,Voz_Estudio.wav,2.11,0.024120043184779116,False,0,0.07251975463692185,0.0,0.15715156527266066,0.631462277993789
