fase,angulo,t,ged_L,ged_R,act_busc,coh_rel,geom,frac_L,frac_R,efic,lf
F4,60.0,16.14,0.00016836294687633867,0.00016836296520828713,1.074228826380974e-05,-5.301356255445114e-14,0.4140017029189056,0.7681114598448511,0.8039994389889301,0.15714819600618232,0
F4,60.0,16.15,0.00016833932051672442,0.0001683393388922388,1.0785482845721006e-05,-5.298680257891175e-14,0.41393521978836645,0.768114304042216,0.8040834082844562,0.15705011057140883,0
F4,60.0,16.16,0.0001683150882049836,0.00016831510664203165,1.08281280619682e-05,-5.2894223864802714e-14,0.41386903425178806,0.7681172247753006,0.8041672150684941,0.15695204438306273,0
F4,60.0,16.17,0.00016829024602106566,0.00016829026453756175,1.087022590473552e-05,-5.293343919814884e-14,0.4138031479623372,0.7681202218066615,0.8042508565987606,0.1568544337260942,0
F4,60.0,16.18,0.00016826479007670745,0.00016826480869051074,1.0911778368982716e-05,-5.290683677766306e-14,0.4137375625610336,0.7681232948992446,0.8043343301420385,0.15675827324432184,0
F4,60.0,16.19,0.0001682387165157123,0.00016823873524462449,1.0952787454221458e-05,-5.288028785937014e-14,0.4136722796767144,0.7681264438163866,0.8044176329742545,0.15666272000529835,0
F4,60.0,16.2,0.00016821202151422762,0.00016821204037599134,1.0993255162627946e-05,-5.2919531482692116e-14,0.4136073009259959,0.7681296683218136,0.8045007623805571,0.1565684547708088,0
F4,60.0,16.21,0.00016818470128101995,0.0001681847202933165,1.1033183500597232e-05,-5.289305815506976e-14,0.41354262791323815,0.7681329681796426,0.8045837156553943,0.15647596319107596,0
F4,60.0,16.22,0.00016815675205774684,0.0001681567712381945,1.1072574477521968e-05,-5.286663986923671e-14,0.4134782622305093,0.7681363431543796,0.8046664901025893,0.15638499843424292,0
F4,60.0,16.23,0.00016812817011922752,0.00016812818948537943,1.1111430106236497e-05,-5.2774637019197975e-14,0.4134142054575506,0.768139793010921,0.8047490830354186,0.15629411526146053,0
F4,60.0,16.24,0.00016809895177371026,0.0001680989713430527,1.1149752402350721e-05,-5.281397038149912e-14,0.41335045916174196,0.7681433175145513,0.8048314917766868,0.1562043557371428,0
F4,60.0,16.25,0.00016806909336313788,0.00016806911315308816,1.1187543385360321e-05,-5.27221453496089e-14,0.4132870248980677,0.7681469164309443,0.8049137136588035,0.15611544947716363,0
F4,60.0,16.26,0.0001680385912634103,0.00016803861129131492,1.1224805077314493e-05,-5.282706919957332e-14,0.4132239042090836,0.7681505895261612,0.8049957460238575,0.15602744307741817,0
F4,60.0,16.27,0.00016800744188464486,0.000168007462167778,1.1261539503704121e-05,-5.2735391187142805e-14,0.4131610986248845,0.7681543365666503,0.8050775862236925,0.15593881836654613,0
F4,60.0,16.28,0.00016797564167143477,0.00016797566222699574,1.1297748692573606e-05,-5.270931341482051e-14,0.4130986096630705,0.7681581573192456,0.8051592316199809,0.15585120484722137,0
