fase,angulo,t,ged_L,ged_R,grad_E,act_busc,coh_rel,geom,geom_baja,geom_alta,frac_L,frac_R,efic,lf
F4,60.0,17.58,0.00011349072676601691,0.00011352382983784718,1.2634335595952073e-14,-0.0009478992030569344,-1.9397156744022823e-14,0.3490899065093175,0.33958087818380106,0.3917173906780417,0.753772114066735,0.7940724432380788,0.1096721762727616,0
F4,60.0,17.59,0.0001137024362782325,0.00011373587623042518,1.2634331988186426e-14,-0.0009461216596152178,-1.9439336863532828e-14,0.3490695507880392,0.33956184823493,0.39168843080523813,0.7534465303496123,0.7937218981077049,0.1098470732396612,0
F4,60.0,17.6,0.00011391934894757037,0.00011395312456033695,1.2634336259701876e-14,-0.0009443281119771996,-1.94816132894305e-14,0.34905136047813906,0.3395454710916615,0.3916617356534639,0.7531218004799929,0.793371951645711,0.11002831276282933,0
F4,60.0,17.61,0.00011414147830900181,0.00011417558832334494,1.2634331988186426e-14,-0.0009425187025034476,-1.941429947866694e-14,0.3490353357351216,0.33953174669376807,0.39163730553999715,0.7527979372072796,0.7930226179538947,0.110214923994188,0
F4,60.0,17.62,0.00011436883760362025,0.00011440328072147045,1.263434326245544e-14,-0.0009406935731724464,-1.956645010642342e-14,0.34902147663739713,0.33952067490149496,0.3916151407110455,0.7524749532435502,0.7926739110985794,0.11040675155107588,0
F4,60.0,17.63,0.00011460143977770585,0.00011463621466206325,1.2634335595952073e-14,-0.0009388528655779882,-1.9498845022027532e-14,0.34900978318629283,0.3395122554955848,0.3915952413417475,0.7521528612627287,0.7923258451096576,0.11060455308514096,0
F4,60.0,17.64,0.0001148392974818207,0.00011487440275690117,1.2634331988186426e-14,-0.0009369967209284513,-1.9541254589707554e-14,0.34900025530606854,0.33950648817730456,0.39157760753617565,0.7518316738997579,0.7919784339796402,0.11080686967606951,0
F4,60.0,17.65,0.00011508242306993233,0.00011511785732131866,1.2634336259701876e-14,-0.0009351252800440801,-1.9694396328942325e-14,0.3489928928439343,0.33950337256847546,0.3915622393273419,0.7515114037497787,0.791631691662709,0.11101272949888913,0
F4,60.0,17.66,0.00011533082859856604,0.00011536659037336339,1.2634331988186426e-14,-0.0009332386833561523,-1.951545763745828e-14,0.3489876955700732,0.3395029082115053,0.3915491366772056,0.7511920633673106,0.7912856320737761,0.11122491648718297,0
F4,60.0,17.67,0.000115584525825986,0.00011562061363298208,1.263434326245544e-14,-0.0009313370709050917,-1.9613452894976838e-14,0.3489846631776664,0.33950509456942307,0.3915382994766837,0.7508736652654396,0.790940269087547,0.11144094128038792,0
F4,60.0,17.68,0.00011584352621140372,0.0001158799385212338,1.2634335595952073e-14,-0.0009294205823384694,-1.9600408870927606e-14,0.3489837952829227,0.339509931025916,0.39152972754566356,0.7505562219150078,0.7905956165375873,0.11166231961807523,0
F4,60.0,17.69,0.00011610784091421358,0.0001161445761595298,1.2634331988186426e-14,-0.0009274893569098941,-1.975461882726534e-14,0.34898509142511047,0.3395174168853691,0.39152342063301804,0.7502397457438086,0.7902516882153976,0.1118866086975708,0
F4,60.0,17.7,0.0001163774807932569,0.00011641453736890229,1.2634336259701876e-14,-0.0009255435334770135,-1.962976992117634e-14,0.3489885510665939,0.3395275513729078,0.3915193784166218,0.749924249135787,0.789908497869492,0.1121131784896711,0
F4,60.0,17.71,0.00011665245640611033,0.00011668983266929736,1.2634331988186426e-14,-0.0009235832505004038,-1.972846066454453e-14,0.3489941735928727,0.3395403336344417,0.3915176005033725,0.7496097444302442,0.7895660592044823,0.11234478842065077,0
F4,60.0,17.72,0.00011693277800840264,0.0001169704722788964,1.263434326245544e-14,-0.0009216086460416828,-1.971513738788384e-14,0.3490019583126249,0.3395557627367121,0.39151808642921127,0.7492962439210454,0.7892243858801673,0.11257848529926234,0
F4,60.0,17.73,0.00011721845555315424,0.00011725646611345967,1.2634335595952073e-14,-0.0009196198577619552,-1.9814229437510385e-14,0.3490119044577532,0.33957383766734156,0.391520835659148,0.748983759855836,0.788883491510629,0.11281701732038031,0
F4,60.0,17.74,0.00011750949869014495,0.00011754782378569922,1.2634331988186426e-14,-0.000917617022920314,-1.980081739644462e-14,0.3490240111834353,0.339594557334885,0.3915258475872875,0.7486723044352591,0.7885433896633335,0.11305884516850884,0
F4,60.0,17.75,0.00011780591676530428,0.00011784455460467298,1.2634336259701876e-14,-0.0009156002783726747,-1.97307012250653e-14,0.3490382775681766,0.33961792056888557,0.39153312153685876,0.7483618898121807,0.788204093858238,0.11330172792433575,0
F4,60.0,17.76,0.00011810771882012591,0.00011814666757520398,1.2634331988186426e-14,-0.0009135697605700543,-1.9830141311249746e-14,0.34905470261386823,0.3396439261199298,0.3915426567602459,0.7480525280909184,0.7878656175669044,0.11354570603719231,0
F4,60.0,17.77,0.00011841491359110675,0.00011845417139732389,1.263434326245544e-14,-0.000911525605556962,-1.9873118776197632e-14,0.34907328524584635,0.339672572659708,0.39155445243902237,0.7477442313264766,0.7875279742116189,0.11379226469004904,0
F4,60.0,17.78,0.00011872750950920824,0.0001187670744657384,1.2634335595952073e-14,-0.0009094679489703439,-1.9802360487149285e-14,0.34909402431295644,0.3397038587810756,0.3915685076839861,0.7474370115237867,0.7871911771645165,0.11404344185490556,0
F4,60.0,17.79,0.00011904551469934102,0.0001190853848693164,1.2634331988186426e-14,-0.0009073969260379178,-1.9845231959738245e-14,0.3491169185876207,0.33973778299811735,0.3915848215351987,0.7471308806369519,0.7868552397467142,0.11429087849555217,0
F4,60.0,17.8,0.00011936893697987035,0.0001194091103905998,1.2634336259701876e-14,-0.0009053126715765636,-1.9888171076375568e-14,0.3491419667659085,0.3397743437462136,0.39160339296202534,0.7468258505684989,0.7865201752274482,0.1145419322302116,0
F4,60.0,17.81,0.00011969778386214434,0.00011973825850533564,1.2634331988186426e-14,-0.0009032153199917126,-1.9816629396013648e-14,0.3491691674676107,0.33981353938210984,0.39162422086317833,0.7465219331686345,0.78618599682322,0.11479903941905073,0
F4,60.0,17.82,0.00012003206255004256,0.00012007283638202952,1.263434326245544e-14,-0.0009011050052752378,-1.9859451909456664e-14,0.34919851923631756,0.33985536818398787,0.3916473040667616,0.746219140234508,0.785852717696947,0.11506038884113735,0
F4,60.0,17.83,0.00012037177993954507,0.0001204128508815185,1.2634335595952073e-14,-0.0008989818610043443,-1.9902337318471318e-14,0.3492300205394992,0.33989982835153937,0.39167264133031926,0.7459174835094795,0.7855203509571216,0.11532574916264807,0
F4,60.0,17.84,0.00012071694261832114,0.0001207583085565641,1.2634331988186426e-14,-0.0008968460203404582,-2.0002929477418544e-14,0.3492636697685909,0.3399469180060428,0.39170023134088455,0.7456169746823941,0.7851889096569755,0.11559405294712911,0
F4,60.0,17.85,0.00012106755686533807,0.00012110921565146509,1.2634336259701876e-14,-0.0008946976160277842,-2.0046060536966214e-14,0.34929946523908056,0.33999663519044176,0.39173007271503274,0.7453176253868615,0.7848584067936525,0.1158683159829228,0
F4,60.0,17.86,0.00012142362865048801,0.00012146557810168893,1.2634331988186426e-14,-0.0008925367803918616,-1.9973462015923436e-14,0.34933740519059997,0.34004897786942595,0.39176216399893543,0.745019447200543,0.7845288553073874,0.11614928413178542,0
F4,60.0,17.87,0.00012178516363423298,0.00012182740153352042,1.263434326245544e-14,-0.0008903636453385655,-2.0016459512146804e-14,0.34937748778702016,0.340103943929515,0.391796503668417,0.7447224516444428,0.7842002680806913,0.11643410756862779,0
F4,60.0,17.88,0.00012215216716726822,0.00012219469126372934,1.2634335595952073e-14,-0.000888178342352719,-2.0001368743653865e-14,0.34941971111654907,0.340161531179144,0.39183309012901474,0.7444266501822079,0.7838726579375471,0.11672090803996361,0
F4,60.0,17.89,0.0001225246442902015,0.00012256745229925374,1.2634331988186426e-14,-0.0008859810024970938,-2.0044350266880308e-14,0.34946407319183365,0.34022173734875266,0.39187192171603913,0.7441320542194305,0.7835460376426073,0.11700954852157812,0
F4,60.0,17.9,0.00012290259973325002,0.00012294568933690088,1.2634336259701876e-14,-0.0008837717564109671,-2.0087383827845203e-14,0.3495105719500644,0.340284560090875,0.39191299669463847,0.743838675102962,0.7832204199004049,0.11730015763792755,0
F4,60.0,17.91,0.00012328603791595275,0.0001233294067630636,1.2634331988186426e-14,-0.0008815507343089557,-2.0071949083605595e-14,0.3495592052530844,0.34034999698023294,0.3919563132598645,0.7435465241202273,0.7828958173545664,0.11759273308574282,0
F4,60.0,17.92,0.0001236749629468976,0.0001237186086534513,1.263434326245544e-14,-0.000879318065979906,-2.0173600889130954e-14,0.3496099708875006,0.3404180455138321,0.39200186953674104,0.7432556124985512,0.7825722425870362,0.11788968920597527,0
F4,60.0,17.93,0.00012406937862346405,0.0001241132987728367,1.2634335595952073e-14,-0.0008770738807860057,-2.0099241851477663e-14,0.3496628665647994,0.34048870311105917,0.39204966358033416,0.7429659514044878,0.7822497081173067,0.11819023389908047,0
F4,60.0,17.94,0.00012446928843157977,0.00012451348057481603,1.2634331988186426e-14,-0.0008748183076610072,-2.0083321368275416e-14,0.34971788992146485,0.3405619671137824,0.3920996933758256,0.7426775519431571,0.7819282264016558,0.11849019616811579,0
F4,60.0,17.95,0.00012487469554549004,0.00012491915720158245,1.2634336259701876e-14,-0.0008725514751099506,-2.0244256759574284e-14,0.3497750385191014,0.3406378347864545,0.3921519568385881,0.7423904251575895,0.7816078098323946,0.11878775823252644,0
F4,60.0,17.96,0.000125285602827541,0.00012533033148371338,1.2634331988186426e-14,-0.0008702735112073312,-2.0169149795978446e-14,0.3498343098445582,0.3407163033162171,0.39220645181426206,0.7421045820280757,0.7812884707371187,0.11908715096547873,0
F4,60.0,17.97,0.00012570201282797541,0.00012574700593996938,1.263434326245544e-14,-0.000867984543596545,-2.0212125832651974e-14,0.34989570131005876,0.3407973698130087,0.3922631760788363,0.7418200334715235,0.7809702213779715,0.11938956590310708,0
F4,60.0,17.98,0.00012612392778473894,0.00012616918277710487,1.2634335595952073e-14,-0.0008656846994885004,-2.025514096178764e-14,0.3499592102533324,0.34088103130967395,0.39232212733872956,0.7415367903408229,0.7806530739509127,0.1196959764700318,0
F4,60.0,17.99,0.00012655134962329852,0.0001265968638896898,1.2634331988186426e-14,-0.0008633741056608968,-2.029819358009905e-14,0.35002483393774964,0.340967284762076,0.3923833032308752,0.741254863424215,0.7803370405849962,0.12000664822988076,0
F4,60.0,18.0,0.00012698427995647179,0.0001270300508599427,1.2634336259701876e-14,-0.0008610528884570035,-2.0281630221921028e-14,0.3500925695524615,0.341056127049211,0.3924467013228077,0.7409742634446713,0.7800221333416553,0.12031988373758133,0
F4,60.0,18.01,0.0001274227200842644,0.00012746874495757208,1.2634331988186426e-14,-0.000858721173784438,-2.0264848200790623e-14,0.35016241421254096,0.34114755497332505,0.3925123191127512,0.7406950010592782,0.779708364213996,0.12063252655833544,0
F4,60.0,18.02,0.00012786667099371895,0.00012791294713962822,1.263434326245544e-14,-0.000856379087114667,-2.0247845600521625e-14,0.3502343649591287,0.34124156526003246,0.3925801540297112,0.7404170868586274,0.7793957451260997,0.12094412816690345,0
F4,60.0,18.03,0.00012831613335877154,0.0001283626580503642,1.2634335595952073e-14,-0.0008540267534820067,-2.0350683545623423e-14,0.3503084187595816,0.3413381545584385,0.39265020343356755,0.7401405313662158,0.7790842879323316,0.12125436023697422,0
F4,60.0,18.04,0.00012877110754011648,0.00012881787802110294,1.2634331988186426e-14,-0.0008516642974821242,-2.0273329299937978e-14,0.3503845725076249,0.3414373194412623,0.39272246461517063,0.7398653450378511,0.7787740044166596,0.12156418680055313,0
F4,60.0,18.05,0.00012923159358507852,0.00012927860707011415,1.2634336259701876e-14,-0.000849291843271649,-2.0376350510755675e-14,0.35046282302350756,0.34153905640496335,0.3927969347964386,0.739591538261064,0.7784649062919806,0.12187604195073769,0
F4,60.0,18.06,0.00012969759122749257,0.00012974484490249668,1.2634331988186426e-14,-0.0008469095145670624,-2.0358827324555297e-14,0.35054316705416055,0.34164336186986993,0.39287361113045827,0.7393191213545297,0.7781570051994556,0.12219047394457336,0
F4,60.0,18.07,0.0001301690998875885,0.00013021659091006708,1.263434326245544e-14,-0.0008445174346439766,-2.040161327421323e-14,0.35062560127335934,0.3417502321803098,0.39295249070158705,0.7390481045674934,0.7778503127078522,0.1225089807267409,0
F4,60.0,18.08,0.00013064611867188305,0.00013069384417125455,1.2634335595952073e-14,-0.000842115726335857,-2.038375570300414e-14,0.3507101222818882,0.3418596636047433,0.39303357052555776,0.7387784980792057,0.7775448403128963,0.12283211547275658,0
F4,60.0,18.09,0.00013112864637307659,0.00013117660345100118,1.2634331988186426e-14,-0.0008397045120335789,-2.0304871679227963e-14,0.3507967266077096,0.341971652335899,0.39311684754958565,0.738510311998365,0.7772405994366324,0.12315874467483043,0
F4,60.0,18.1,0.00013161668146995255,0.0001316648672006651,1.2634336259701876e-14,-0.0008372839136843724,-2.040825862449794e-14,0.3508854107061348,0.3420861944909109,0.3932023186524775,0.7382435563625658,0.7769376014267916,0.1234863158855173,0
F4,60.0,18.11,0.0001321102221272837,0.00013215863355792916,1.2634331988186426e-14,-0.0008348540527912118,-2.0450869845110773e-14,0.35097617096000006,0.342203286111459,0.3932899806447429,0.7379782411377548,0.7766358575561689,0.12381692959145953,0
F4,60.0,18.12,0.0001326092661957395,0.00013265790034671212,1.263434326245544e-14,-0.0008324150504117056,-2.0493496696419664e-14,0.3510690036798435,0.3423229231639111,0.39337983026870804,0.7377143762176954,0.7763353790220086,0.12414562082615829,0
F4,60.0,18.13,0.00013311381121179739,0.00013316266507708277,1.2634335595952073e-14,-0.0008299670271575965,-2.0474835595566252e-14,0.35116390510408735,0.3424451015394676,0.3934718641986312,0.7374519714234391,0.7760361769453988,0.12447757194794415,0
F4,60.0,18.14,0.00013362385439765566,0.00013367292494517608,1.2634331988186426e-14,-0.0008275101031935406,-2.0517361340002056e-14,0.35126087139922246,0.34256981705430845,0.3935660790408214,0.7371910365028025,0.7757382623706744,0.12481205034874092,0
F4,60.0,18.15,0.0001341393926611473,0.00013418867683311,1.2634336259701876e-14,-0.000825044398237107,-2.0559897626016966e-14,0.3513598986599958,0.342697065449742,0.3936624713337582,0.7369315811298551,0.7754416462648269,0.12515226379367772,0
F4,60.0,18.16,0.00013466042259565648,0.00013470991730890516,1.2634331988186426e-14,-0.0008225700315571682,-2.0602442761301208e-14,0.35146098290960137,0.34282684239235633,0.393761037548214,0.7366736149044115,0.7751463395169265,0.12549789508163123,0
F4,60.0,18.17,0.00013518694048003362,0.00013523664262640273,1.263434326245544e-14,-0.0008200871219740113,-2.0459560960898127e-14,0.3515641200998752,0.3429591434741736,0.39386177408737943,0.7364171473515332,0.7748523529375497,0.12584717872939594,0
F4,60.0,18.18,0.0001357189422785122,0.00013576884872518413,1.2634335595952073e-14,-0.0008175957878578388,-2.0563675222138587e-14,0.35166930611149183,0.3430939642128048,0.39396467728698953,0.7361621879210358,0.7745596972582176,0.12619959296203967,0
F4,60.0,18.19,0.00013625642364062209,0.00013630653123048757,1.2634331988186426e-14,-0.0008150961471288798,-2.066804804981012e-14,0.3517765367541651,0.3432313000516091,0.3940697434154531,0.7359087459870057,0.774268383130841,0.12655530804890472,0
F4,60.0,18.2,0.00013679937990110472,0.00013684968545312563,1.2634336259701876e-14,-0.0008125883172560022,-2.0586096826969784e-14,0.3518858077668523,0.3433711463598533,0.39417696867398433,0.7356568308473234,0.7739784211271766,0.1269155307811966,0
F4,60.0,18.21,0.00013734780607982383,0.00013739830638939926,1.2634331988186426e-14,-0.0008100724152563799,-2.0565957250802677e-14,0.3519971148179604,0.343513498432875,0.3942863491967355,0.7354064517231937,0.7736898217382895,0.12728016604050793,0
F4,60.0,18.22,0.00013790169688167466,0.00013795238872100948,1.263434326245544e-14,-0.0008075485576951036,-2.060800992756206e-14,0.35211045350555636,0.3436583514922471,0.39439788105093326,0.735157617758685,0.7734025953740268,0.12764931609835764,0
F4,60.0,18.23,0.00013846104669649066,0.0001385119268149667,1.2634335595952073e-14,-0.0008050168606840158,-2.0587483568690305e-14,0.3522258193575801,0.34380570068594535,0.3945115602370163,0.7349103380202748,0.7731167523624978,0.12802333527996404,0
F4,60.0,18.24,0.000139025849598946,0.00013907691472349632,1.2634331988186426e-14,-0.0008024774398813772,-2.0692104279482086e-14,0.352343207832061,0.3439555410885171,0.39462738268877495,0.7346646214964027,0.7728323029495654,0.12840103003497427,0
