fase,angulo,t,ged_L,ged_R,fuerza_grad,signo_grad,act_busc,coh_rel,err_L,err_R,geom,frac_L,frac_R,efic,lf
F7,-60.0,12.44,0.0008117317798029572,0.0008118124155701898,0.021404885259443288,-0.014577186754059595,-0.016397383634049023,-0.001733509945690237,0.19343946186325062,0.19276996398225477,0.44486135734118337,0.8456299673105665,0.7223053577975453,0.4545269220821595,1
F7,-60.0,12.45,0.000811520317029614,0.0008116011298642961,0.0013546922256212754,-0.0008523974181277325,-0.016309984033918923,0.006876513743975756,0.1796535682060313,0.18214145666776566,0.4448064931497595,0.8455926446212884,0.7222251319800786,0.4544937668231248,1
F7,-60.0,12.46,0.0008113099262992885,0.0008113909135881298,0.14539688346334956,-0.08766991618002674,-0.016242259293482053,-0.004701112356286385,0.16689164550457306,0.1653298349970928,0.4447713246370391,0.8456940674280159,0.722104944737043,0.4544531596402781,1
F7,-60.0,12.47,0.0008111006367086092,0.0008111817957769413,0.1233172666749332,-0.1233172666749332,-0.01618266850210842,-0.016517250810446114,0.18315089062180556,0.17719890270429423,0.4447578140242946,0.8456548574442219,0.7220848744160279,0.4544123665182207,1
F7,-60.0,12.48,0.000810892466569831,0.0008109737963351788,0.10199945162266852,-0.09771086897151772,-0.016117419450972226,-0.0057205989446164306,0.17001406709617622,0.1680799667225596,0.4447686244363379,0.8454480410374139,0.7221862084182252,0.4543748642725711,1
F7,-60.0,12.49,0.0008106854431686326,0.0008107669428195849,0.04565628788326242,-0.03286119815530943,-0.01603769347208045,0.01947194221996165,0.1601382976902428,0.1664985515474568,0.44470488152620596,0.8453645217891305,0.722170076821142,0.4543300921824788,1
F7,-60.0,12.5,0.0008104795857765715,0.0008105612546816318,0.022264480605444437,0.014742670989192958,-0.01594739553003488,0.021031221739335842,0.1767773430584337,0.1843727711945784,0.44468444050783473,0.8456400556250931,0.7219248046083773,0.45428212887886743,1
F7,-60.0,12.51,0.0008102749263803714,0.000810356763813114,0.019564025154295384,0.012635511319562653,-0.01585772939066943,0.02789057201043657,0.16145670615669766,0.17072134192993316,0.4446332060785221,0.845893170510517,0.7216333690471184,0.4542319910381683,1
F7,-60.0,12.52,0.0008100714815320452,0.0008101534866701521,0.021999486532864872,0.00700232221364602,-0.01576949034462155,0.009912983933228215,0.1867168012144642,0.19045570622172586,0.44462380263401785,0.8461823967066906,0.7212081095046606,0.4541871336830823,1
F7,-60.0,12.53,0.0008098692816540367,0.0008099514532176954,0.10353440487660076,-0.09529235820194318,-0.0157044271884601,-0.023295523256856313,0.19062963294791163,0.18195019099195547,0.4446137024894003,0.8462777717563585,0.721052362106878,0.45413267459086976,1
