fase,angulo,t,ged_L,ged_R,fuerza_grad,signo_grad,act_busc,coh_rel,err_L,err_R,geom,frac_L,frac_R,efic,lf
F7,-60.0,5.75,3.1110419645206766e-05,3.114724766788608e-05,0.0018131028824093717,-0.0009501118613353326,0.5000759810494011,-0.00013998710505140432,0.19819495762438355,0.19813947591438627,0.4759588454558723,0.8543960848023354,0.7723733168248592,0.0774010420511823,1
F7,-60.0,5.76,3.0999398091225375e-05,3.1036277933196645e-05,0.014057539742033378,-0.002696298020920146,0.5001263243348545,-0.0005562823053015835,0.1972484599194328,0.1970291302725764,0.4759050084731111,0.8542004861527178,0.7723803981916383,0.07724520711981435,1
F7,-60.0,5.77,3.088920869253146e-05,3.092613902079058e-05,0.0039582562317593065,-0.002793610562614846,0.500176278074213,-0.0005338400742409672,0.19647427252121027,0.19626461276547813,0.47589762442320827,0.8540074305579531,0.772365038625546,0.0770917126862111,1
F7,-60.0,5.78,3.077985689139894e-05,3.081683634708939e-05,0.005280471543627853,0.0030363475878796868,0.5002271748479878,0.0005870910277531236,0.20126120199700628,0.201497658110182,0.47583051973677426,0.853851361816267,0.7723271783503128,0.0769398690298384,1
F7,-60.0,5.79,3.067134788133619e-05,3.070837511619767e-05,0.0017530057710991895,0.001654063367149133,0.500277388861679,0.00033780149280587243,0.1896989280534528,0.18982713252330813,0.47579517741034827,0.8536208115967465,0.7723503697579451,0.07678906900877457,1
F7,-60.0,5.8,3.0563691543895883e-05,3.0600765143299446e-05,0.023238994094216356,-0.01706779722479671,0.500323018255361,-0.002712502209435634,0.19922714152760085,0.1981492571678905,0.4757289101770138,0.853404430566401,0.7723301671848462,0.07663739455509502,1
F7,-60.0,5.81,3.0456892478174e-05,3.0494011062363858e-05,0.007569015304373663,0.005504941809239008,0.5003733595434796,0.0010091229980278187,0.18834174389028258,0.18872224783616282,0.4756972730477248,0.8532174115562116,0.7723186289312842,0.07648678718046592,1
F7,-60.0,5.82,3.03509580713663e-05,3.038812023924292e-05,0.004937786907823149,0.00012675939955776816,0.5004221150981905,7.4133582020283e-05,0.1962710032663823,0.196300105968915,0.475634013359302,0.8530746894220981,0.7723086037278465,0.07633810761257688,1
F7,-60.0,5.83,3.0245894965614766e-05,3.028309927619592e-05,0.020280618323362212,-0.011198371411754419,0.5004679477225239,-0.0017543131159277867,0.19694269093592687,0.1962529027486256,0.4755689280705155,0.852914925168084,0.772355825015644,0.07618976812690335,1
F7,-60.0,5.84,3.0141707412058732e-05,3.017895245784308e-05,0.24165883842333727,-0.015704616202654023,0.5005123945753515,0.0038270415723432724,0.17260541664590007,0.17393162832373857,0.4755277202916796,0.8527298148100777,0.7723753492359909,0.07604253571526022,1
F7,-60.0,5.85,3.0038400013793275e-05,3.0075684408390122e-05,0.04070865490868075,0.025137734031448894,0.5005656593870773,0.006078685007632083,0.18606477120077175,0.18834066390654242,0.4754962628952593,0.8525344407259859,0.7723527006156042,0.07589767756195846,1
F7,-60.0,5.86,2.9935974915225603e-05,2.997329763009179e-05,0.01865866995769778,0.0010100130493183002,0.5006131090720851,-0.000327169265421561,0.20263647103231397,0.20250392154764826,0.47542597050109303,0.8523379406484214,0.7723608314793737,0.07575477981154309,1
F7,-60.0,5.87,2.9834434668003284e-05,2.987179471717409e-05,0.003846916500067785,-0.0012411442896812556,0.5006596730087308,-0.0002951417203950746,0.20056257571299402,0.20044422187683372,0.47536340323559145,0.8521338207122011,0.7723556164411778,0.0756130795001196,1
F7,-60.0,5.88,2.973378636451971e-05,2.977118277058234e-05,0.0246109292333285,0.024172535740411182,0.5007115753525875,0.0054741780886460485,0.1891590600453601,0.1912414401288713,0.4753171040109176,0.8519256068473076,0.7723210855445168,0.07547330321636717,1
F7,-60.0,5.89,2.9634032035798406e-05,2.9671463876075597e-05,0.009522251487732588,-0.007003571752597935,0.500756073876039,-0.0010086162668181083,0.18014655565394186,0.17978352432026187,0.47525614063673643,0.8517934215637338,0.7723130998555747,0.07533489196467485,1
F7,-60.0,5.9,2.953518099258095e-05,2.9572647237103357e-05,0.07328193174600976,-0.04929881036315933,0.5007906766901585,-0.00847414546612322,0.18651171965006536,0.1833772269097589,0.4751940392077591,0.8515835007857069,0.77230987903347,0.07519741073966751,1
F7,-60.0,5.91,2.9437235789565203e-05,2.9474735319165033e-05,0.01658999834684736,0.00497006929896418,0.5008371239634042,0.0010438115464859407,0.1894764656610416,0.18987243442320065,0.47514779670646573,0.8513874000597959,0.7722957253033287,0.07505757856064393,1
F7,-60.0,5.92,2.934019952336074e-05,2.937773123571205e-05,0.012090101105586438,-0.0027800644529252395,0.5008814421134866,-0.00043104008974904066,0.19375498347336784,0.1935880231090038,0.47510414021546393,0.8512491730885984,0.7723084704702677,0.07491580950423887,1
F7,-60.0,5.93,2.9244077648895062e-05,2.9281640419344203e-05,0.008119920026661051,0.003596481608084089,0.5009268112560294,0.0006835611208572775,0.19713005903806144,0.1973997442726925,0.47505590947977777,0.8510285436823395,0.7723016099783763,0.07477315316577053,1
F7,-60.0,5.94,2.9148873748367447e-05,2.9186466469456718e-05,0.0005878615825207295,0.00040482698874649733,0.500971075417465,0.0001322888134142356,0.197643404061342,0.197695703002725,0.4750149814614248,0.8507995499740413,0.7723194965091518,0.07462858656895227,1
F7,-60.0,5.95,2.9054595916184698e-05,2.909221743883518e-05,0.011697465743120548,0.008117534452739817,0.5010166881303806,0.0013993063543446965,0.19642762714651746,0.19697812231171002,0.4749590372003361,0.8506124135332084,0.7723572100822035,0.0744831271539789,1
F7,-60.0,5.96,2.8961250481457508e-05,2.8998899665831697e-05,0.015623329937764689,0.002463038174173207,0.5010606381931092,0.0005792065655308481,0.1939272564044317,0.19415203447771512,0.47488730518921474,0.8504293585219612,0.7723395795494832,0.07433778211584031,1
F7,-60.0,5.97,2.8868841562512255e-05,2.8906517259789008e-05,0.0030892537039368907,0.000750669107351764,0.5011038135371642,0.0002886075548359698,0.1874406976537269,0.18754892249111463,0.4748425181377349,0.8502551344679224,0.7723189656450486,0.07419362971707696,1
F7,-60.0,5.98,2.877737477426959e-05,2.8815075799510878e-05,0.01459729985767682,0.000605523689737677,0.5011465664147341,-0.00041517516579367105,0.1991618954461041,0.19899658993088404,0.4747597728847506,0.8500474822876568,0.7723322197662276,0.07404700321160432,1
F7,-60.0,5.99,2.8686858745853757e-05,2.8724583789297182e-05,0.023494922603458167,0.016422570702810155,0.5011924873012797,0.0032927637260405937,0.19565073717059456,0.19694345709284863,0.4747094610480269,0.849844674482382,0.7723534312755554,0.07390093025733933,1
F7,-60.0,6.0,2.859730162810998e-05,2.863504929414415e-05,0.023552326712299888,-0.010301631961295759,0.5012319982199795,0.00023215564462366226,0.200837614668734,0.20093088749436638,0.4746586486187629,0.8496725975606668,0.7723620087355565,0.07375639358260083,1
F7,-60.0,6.01,2.850871011802398e-05,2.8546478977651213e-05,0.015697210782109505,0.002217417235452111,0.5012739369826494,0.002670505618878356,0.1936240272754622,0.1946609444745136,0.4746218513409785,0.8494896593226474,0.7723944827219585,0.07360948767660874,1
F7,-60.0,6.02,2.8421086723741928e-05,2.8458875370898317e-05,0.008728808283683642,-0.006557943656833565,0.5013135072417099,0.0017956210612037145,0.18923260955208276,0.1899134121340736,0.4745523085769602,0.8492617836932487,0.7723985403134083,0.07346200736754203,1
F7,-60.0,6.03,2.8334435395741372e-05,2.8372242439379504e-05,0.016953260646346703,-0.005394182233201682,0.5013529473839575,0.0024863162952812653,0.1945641809609327,0.19553408864566524,0.47449745980180585,0.8490624275745172,0.7724057881546355,0.07331691112925116,1
F7,-60.0,6.04,2.8248764812436596e-05,2.828658879001245e-05,0.026539025619479375,-0.014521438228739218,0.5013899407315376,0.00806654226313339,0.18695824132245123,0.18999898270224655,0.47443822244745215,0.8488643655527106,0.772418650221848,0.07317455444300945,1
F7,-60.0,6.05,2.8164082716089352e-05,2.8201922155734162e-05,0.23625795740682926,-0.23625795740682926,0.5013766541779099,-0.053201947718952265,0.20128511791938067,0.1809494921716247,0.47439003893150766,0.8486666646269542,0.7724398696224755,0.0730320711212036,1
F7,-60.0,6.06,2.8080390166073497e-05,2.8118243709204338e-05,0.21173177853197303,-0.21173177853197303,0.5013685723652521,-0.03833067028101871,0.2043142306457057,0.18922943803643502,0.4742976071836867,0.848358927383512,0.772499696902781,0.07289176287302056,1
F7,-60.0,6.07,2.79976898766497e-05,2.803555625886721e-05,0.18202870749773034,-0.18202870749773034,0.5013668521743873,-0.03544271710911311,0.20107385441767414,0.18730852752091687,0.47423509368546674,0.8481126768163092,0.772529811558387,0.07275437885861902,1
F7,-60.0,6.08,2.7915991145223633e-05,2.795386899098117e-05,0.09092800446569392,-0.08808057084138611,0.5013859383754931,-0.007328628900063539,0.18831045724660886,0.1855704230215615,0.47413531071264786,0.8478706129819327,0.7725812536771783,0.07261710823626723,1
F7,-60.0,6.09,2.783530063849105e-05,2.7873188617944142e-05,0.4435503356922636,0.20497213482580798,0.5014705952157765,0.04751822363056603,0.17051519180207386,0.18752880659210217,0.4740457789162695,0.847652748209134,0.7726191256673496,0.07248009211331367,1
F7,-60.0,6.1,2.7755625463338454e-05,2.779352219600061e-05,0.02624234614948767,0.005288758405517619,0.5015098571910436,0.0010405605610021725,0.18845352000471233,0.18884612313314583,0.4740120862599974,0.8475391210006626,0.7725761114767588,0.07234417380423541,1
F7,-60.0,6.11,2.7676963484841647e-05,2.771486804393256e-05,0.004610573263698886,0.0030893297016674733,0.5015482247735327,0.000742618333989139,0.19304374709086503,0.19333067582117824,0.4739847080552245,0.8473856540535575,0.7725700238595202,0.07221035820844189,1
F7,-60.0,6.12,2.7599319573899723e-05,2.7637231149359368e-05,0.013815884912601146,-0.007272352314826893,0.5015838613733474,-0.0010907495689286477,0.1897319298761176,0.189318480803957,0.473902956899109,0.8472723140571065,0.7725683300777973,0.07207873960519873,1
F7,-60.0,6.13,2.752269793992227e-05,2.7560615802062023e-05,0.0197014051741141,-0.013746011853054955,0.5016176445210171,-0.002484146438342042,0.20067224896943509,0.19967772101715414,0.4738091014725334,0.847074750759991,0.7726332625874163,0.07194368126887761,1
F7,-60.0,6.14,2.7447102835047284e-05,2.7485026315775522e-05,0.024132523740504234,0.008885769324594346,0.5016561241824716,0.0018086713612427922,0.19973943181639642,0.2004632669765762,0.4737864550169919,0.8468221784473788,0.7726437641567275,0.07180678167917563,1
F7,-60.0,6.15,2.73725387569951e-05,2.7410467237496543e-05,0.006432345772683316,0.0003711960276324115,0.5016922839144176,0.00032229073170926103,0.1922853967671212,0.19240938032834826,0.4737296426641987,0.8465730763657328,0.7726213900927806,0.0716714697457389,1
F7,-60.0,6.16,2.7299013815578155e-05,2.7336946628075572e-05,0.0021451406251942235,0.0003457383633433958,0.5017280357838704,5.639047321006505e-05,0.19356835571652603,0.1935901877700062,0.47367810957074186,0.8463192670354258,0.7726494490683339,0.07153774888380902,1
F7,-60.0,6.17,2.722653314197443e-05,2.726446965680754e-05,0.031070652704081193,0.02563518224999557,0.5017690746026265,0.005072668842405547,0.19667818056427094,0.19868372056209616,0.473583996612354,0.8460981006275284,0.7726791267106609,0.07140675033606948,1
F7,-60.0,6.18,2.71551030379636e-05,2.7193042630738477e-05,0.004644373225838069,0.004149673852896737,0.5018048665932504,0.0008458007478175033,0.19793886108788095,0.19827397820373327,0.47350122612730233,0.8459115851216034,0.7726792528483725,0.0712786235832152,1
F7,-60.0,6.19,2.7084727641589303e-05,2.7122669603209542e-05,0.011135851500868347,0.0004731213625133307,0.5018394251910876,0.0006241131043877664,0.20071012139609262,0.20096080948777129,0.47341949283695905,0.8457467856447001,0.7726888443128848,0.07115366822995169,1
