ciclo,t,ultra_cm,ultra_vivo,eopd_raw,eopd_vivo,color_r,color_g,color_b,color_luminosidad,color_vivo,touch_raw,touch_presionado,gyro_raw,accel_x,accel_y,accel_z,compass_deg,smux_vivo,bateria_mv,energia,energia_vivo,cambio_total,veto_reactivo,volante_elegido,D_actual,contador_sin_cambio,tiempo_deliberacion_s,potencia,duracion_s,ultra_cm_post,error_post,e_R,prop_bienestar,prop_vigor,prop_acople,prop_malestar,prop_dW,d_ultra,d_eopd,d_color,d_gyro,d_accel,d_compass,presion_desacople,veto_motivo,vetos_consecutivos
230,490.296,255.0,1,250.0,1,0,0,0,0,1,1023,0,154,72,-2,188,270,1,8142.0,0.9313,1,11.17,0,60,1.0,0,31.81,84,0.975,255.0,215.0,215.0,0.5219,0.4657,0.0,0.1667,-0.00949,2.27,0.0,0.0,3.84,0.06,5.0,,,
231,492.446,255.0,1,250.0,1,0,0,0,0,1,1023,0,155,75,-5,190,166,1,8101.0,0.9135,1,3.525,0,60,1.0,0,31.81,85,1.143,28.0,12.0,12.0,0.5192,0.4567,0.0,0.1667,-0.01195,0.0,0.0,0.0,0.005,0.0533,3.4667,,,
232,494.921,28.0,1,250.0,1,0,0,0,0,1,1023,0,155,73,-11,191,60,1,8142.0,0.9313,1,5.8633,0,60,1.0,0,31.81,80,0.798,41.0,1.0,1.0,0.6269,0.4657,0.0,0.0167,0.09594,2.27,0.0,0.0,0.0,0.06,3.5333,,,
233,497.027,39.0,1,250.0,1,0,0,0,0,1,1023,0,922,73,-12,191,4,1,8101.0,0.9135,1,5.8183,0,60,1.0,0,31.81,83,1.049,255.0,215.0,215.0,0.5192,0.4567,0.0,0.1667,-0.01363,0.11,0.0,0.0,3.835,0.0067,1.8667,,,
234,499.447,255.0,1,250.0,1,0,0,0,0,1,1023,0,921,73,-12,192,231,1,8142.0,0.9313,1,6.605,0,60,1.0,0,31.81,88,0.776,255.0,215.0,215.0,0.5219,0.4657,0.0,0.1667,-0.01071,2.16,0.0,0.0,0.005,0.0067,4.4333,,,
235,501.724,255.0,1,250.0,1,0,0,0,0,1,1023,0,410,73,-5,192,144,1,8114.0,0.9191,1,5.5017,0,60,1.0,0,31.81,80,0.605,39.0,1.0,1.0,0.625,0.4596,0.0,0.0167,0.09269,0.0,0.0,0.0,2.555,0.0467,2.9,,,
236,503.749,37.0,1,250.0,1,0,0,0,0,1,1023,0,921,74,-16,191,101,1,8087.0,0.9074,1,6.255,0,60,1.0,0,31.81,76,1.047,28.0,12.0,12.0,0.5183,0.4537,0.0,0.1667,-0.01591,2.18,0.0,0.0,2.555,0.0867,1.4333,,,
237,506.025,28.0,1,250.0,1,0,0,0,0,1,1023,0,410,72,-12,192,42,1,8114.0,0.9191,1,4.6583,0,60,1.0,0,31.81,81,0.952,255.0,215.0,215.0,0.52,0.4596,0.0,0.1667,-0.01385,0.09,0.0,0.0,2.555,0.0467,1.9667,,,
238,508.271,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,72,-9,191,330,1,8114.0,0.9191,1,5.9767,0,60,1.0,0,31.81,88,1.022,255.0,215.0,215.0,0.52,0.4596,0.0,0.1667,-0.01357,2.27,0.0,0.0,1.28,0.0267,2.4,,,
239,510.696,255.0,1,250.0,1,0,0,0,0,1,1023,0,921,74,-7,190,182,1,8128.0,0.9252,1,6.2417,0,60,1.0,0,31.81,87,0.871,255.0,215.0,215.0,0.521,0.4626,0.0,0.1667,-0.01239,0.0,0.0,0.0,1.275,0.0333,4.9333,,,
240,512.75,255.0,1,250.0,1,0,0,0,0,1,1023,0,410,75,-2,191,104,1,8128.0,0.9252,1,5.2017,0,60,1.0,0,31.81,84,0.676,28.0,12.0,12.0,0.521,0.4626,0.0,0.1667,-0.01214,0.0,0.0,0.0,2.555,0.0467,2.6,,,
241,514.8,28.0,1,250.0,1,0,0,0,0,1,1023,0,155,73,-1,191,43,1,8128.0,0.9252,1,5.5983,0,60,1.0,0,31.81,84,0.667,37.0,3.0,3.0,0.6026,0.4626,0.0,0.05,0.06977,2.27,0.0,0.0,1.275,0.02,2.0333,,,
242,516.885,37.0,1,250.0,1,0,0,0,0,1,1023,0,666,74,-12,191,346,1,8142.0,0.9313,1,4.625,0,60,1.0,0,31.81,90,0.454,255.0,215.0,215.0,0.5219,0.4657,0.0,0.1667,-0.01239,0.09,0.0,0.0,2.555,0.08,1.9,,,
243,518.498,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,73,-1,188,256,1,8128.0,0.9252,1,5.28,0,60,1.0,0,31.81,90,1.085,255.0,215.0,215.0,0.521,0.4626,0.0,0.1667,-0.01305,2.18,0.0,0.0,0.0,0.1,3.0,,,
244,521.021,255.0,1,250.0,1,0,0,0,0,1,1023,0,154,79,2,190,129,1,8114.0,0.9191,1,6.8667,0,60,1.0,0,31.81,78,1.045,29.0,11.0,11.0,0.52,0.4596,0.0,0.1667,-0.01369,0.0,0.0,0.0,2.56,0.0733,4.2333,,,
245,523.515,28.0,1,250.0,1,0,0,0,0,1,1023,0,410,75,-13,190,60,1,8059.0,0.8952,1,5.9767,0,60,1.0,0,31.81,85,0.58,255.0,215.0,215.0,0.5165,0.4476,0.0,0.1667,-0.01698,2.27,0.0,0.0,1.28,0.1267,2.3,,,
246,525.521,33.0,1,250.0,1,0,0,0,0,1,1023,0,922,74,-2,191,8,1,8128.0,0.9252,1,4.43,0,60,1.0,0,31.81,76,0.936,255.0,215.0,215.0,0.521,0.4626,0.0,0.1667,-0.01217,0.05,0.0,0.0,2.56,0.0867,1.7333,,,
247,527.671,255.0,1,250.0,1,0,0,0,0,1,1023,0,921,71,-11,192,302,1,8114.0,0.9191,1,4.5117,0,60,1.0,0,31.81,82,0.977,255.0,215.0,215.0,0.52,0.4596,0.0,0.1667,-0.01284,2.22,0.0,0.0,0.005,0.0867,2.2,,,
248,529.996,255.0,1,250.0,1,0,0,0,0,1,1023,0,922,74,-9,190,189,1,8101.0,0.9135,1,3.8183,0,60,1.0,0,31.81,90,0.903,255.0,215.0,215.0,0.5192,0.4567,0.0,0.1667,-0.01341,0.0,0.0,0.0,0.005,0.0467,3.7667,,,
249,532.211,37.0,1,250.0,1,0,0,0,0,1,1023,0,410,74,-14,191,103,1,8087.0,0.9074,1,7.6467,0,60,1.0,0,31.81,83,0.816,27.0,13.0,13.0,0.5183,0.4537,0.0,0.1667,-0.01405,2.18,0.0,0.0,2.56,0.04,2.8667,,,
250,534.574,28.0,1,250.0,1,0,0,0,0,1,1023,0,154,73,-7,195,39,1,8128.0,0.9252,1,3.5833,0,60,1.0,0,31.81,75,0.508,44.0,4.0,4.0,0.591,0.4626,0.0,0.0667,0.05888,0.09,0.0,0.0,1.28,0.08,2.1333,,,
251,536.497,48.0,1,250.0,1,0,0,0,0,1,1023,0,666,72,-1,195,14,1,8101.0,0.9135,1,3.64,0,60,1.0,0,31.81,80,0.746,255.0,215.0,215.0,0.5192,0.4567,0.0,0.1667,-0.01404,0.2,0.0,0.0,2.56,0.0467,0.8333,,,
252,538.371,255.0,1,250.0,1,0,0,0,0,1,1023,0,410,73,-9,191,316,1,8073.0,0.9013,1,5.37,0,60,1.0,0,31.81,78,0.845,102.0,62.0,62.0,0.5174,0.4506,0.0,0.1667,-0.01558,2.07,0.0,0.0,1.28,0.0867,1.9333,,,
253,540.322,100.0,1,250.0,1,0,0,0,0,1,1023,0,154,74,-10,195,224,1,8087.0,0.9074,1,5.9367,0,60,1.0,0,31.81,86,1.165,255.0,215.0,215.0,0.5183,0.4537,0.0,0.1667,-0.01436,1.55,0.0,0.0,1.28,0.04,3.0667,,,
254,542.871,255.0,1,250.0,1,0,0,0,0,1,1023,0,155,75,-1,190,116,1,8114.0,0.9191,1,5.255,0,60,1.0,0,31.81,75,0.821,31.0,9.0,9.0,0.5317,0.4596,0.0,0.15,-0.00066,1.55,0.0,0.0,0.005,0.1,3.6,,,
255,545.096,30.0,1,250.0,1,0,0,0,0,1,1023,0,666,74,-9,191,76,1,8101.0,0.9135,1,6.205,0,60,1.0,0,31.81,88,0.981,37.0,3.0,3.0,0.6009,0.4567,0.0,0.05,0.06852,2.25,0.0,0.0,2.555,0.0667,1.3333,,,
256,547.3,37.0,1,250.0,1,0,0,0,0,1,1023,0,155,74,0,191,333,1,8059.0,0.8952,1,6.1183,0,60,1.0,0,31.81,79,0.672,255.0,215.0,215.0,0.5165,0.4476,0.0,0.1667,-0.01724,0.07,0.0,0.0,2.555,0.06,3.4333,,,
257,549.346,255.0,1,250.0,1,0,0,0,0,1,1023,0,411,75,-8,191,262,1,8101.0,0.9135,1,5.8867,0,60,1.0,0,31.81,76,0.563,100.0,60.0,60.0,0.5192,0.4567,0.0,0.1667,-0.01417,2.18,0.0,0.0,1.28,0.06,2.3667,,,
258,551.246,99.0,1,250.0,1,0,0,0,0,1,1023,0,922,79,-3,191,215,1,8114.0,0.9191,1,5.7417,0,60,1.0,0,31.81,87,0.652,255.0,215.0,215.0,0.52,0.4596,0.0,0.1667,-0.01306,1.56,0.0,0.0,2.555,0.06,1.5667,,,
259,553.196,255.0,1,250.0,1,0,0,0,0,1,1023,0,665,74,-11,191,158,1,8087.0,0.9074,1,4.8317,0,60,1.0,0,31.81,78,1.053,35.0,5.0,5.0,0.5766,0.4537,0.0,0.0833,0.0438,1.56,0.0,0.0,1.285,0.0867,1.9,,,
260,555.596,34.0,1,250.0,1,0,0,0,0,1,1023,0,154,75,-8,190,92,1,8087.0,0.9074,1,6.9983,0,60,1.0,0,31.81,82,1.001,255.0,215.0,215.0,0.5183,0.4537,0.0,0.1667,-0.01541,2.21,0.0,0.0,2.555,0.0333,2.2,,,
261,557.621,255.0,1,250.0,1,0,0,0,0,1,1023,0,922,73,-1,191,18,1,8114.0,0.9191,1,8.5833,0,60,1.0,0,31.81,81,0.465,37.0,3.0,3.0,0.6017,0.4596,0.0,0.05,0.0683,2.21,0.0,0.0,3.84,0.0667,2.4667,,,
262,559.506,38.0,1,250.0,1,0,0,0,0,1,1023,0,155,72,-9,191,345,1,8073.0,0.9013,1,7.165,0,60,1.0,0,31.81,88,1.067,255.0,215.0,215.0,0.5174,0.4506,0.0,0.1667,-0.01738,2.17,0.0,0.0,3.835,0.06,1.1,,,
263,561.957,255.0,1,250.0,1,0,0,0,0,1,1023,0,410,75,-8,195,182,1,8073.0,0.9013,1,8.9317,0,60,1.0,0,31.81,75,0.925,255.0,215.0,215.0,0.5174,0.4506,0.0,0.1667,-0.01703,2.17,0.0,0.0,1.275,0.0533,5.4333,,,
264,564.359,255.0,1,250.0,1,0,0,0,0,1,1023,0,410,73,-4,191,144,1,8087.0,0.9074,1,1.3333,0,60,0.667,0,23.643,80,0.643,37.0,3.0,3.0,0.6,0.4537,0.0,0.05,0.06588,0.0,0.0,0.0,0.0,0.0667,1.2667,,,
265,566.446,36.0,1,250.0,1,0,0,0,0,1,1023,0,410,75,-6,190,100,1,8073.0,0.9013,1,3.69,0,60,1.0,0,31.81,80,0.533,28.0,12.0,12.0,0.5174,0.4506,0.0,0.1667,-0.01801,2.19,0.0,0.0,0.0,0.0333,1.4667,,,
266,568.396,27.0,1,250.0,1,0,0,0,0,1,1023,0,666,74,-6,191,60,1,8073.0,0.9013,1,2.7167,0,60,1.0,0,31.81,81,0.652,255.0,215.0,215.0,0.5174,0.4506,0.0,0.1667,-0.01765,0.09,0.0,0.0,1.28,0.0133,1.3333,,,
267,570.271,40.0,1,250.0,1,0,0,0,0,1,1023,0,922,74,-6,191,15,1,8101.0,0.9135,1,2.91,0,60,1.0,0,31.81,80,0.431,36.0,4.0,4.0,0.5892,0.4567,0.0,0.0667,0.05452,0.13,0.0,0.0,1.28,0.0,1.5,,,
268,571.721,36.0,1,250.0,1,0,0,0,0,1,1023,0,410,73,-2,192,346,1,8101.0,0.9135,1,3.6067,0,60,1.0,0,31.81,82,0.56,255.0,215.0,215.0,0.5192,0.4567,0.0,0.1667,-0.01657,0.04,0.0,0.0,2.56,0.04,0.9667,,,
269,573.622,255.0,1,250.0,1,0,0,0,0,1,1023,0,410,76,-7,190,264,1,8087.0,0.9074,1,4.99,0,60,1.0,0,31.81,79,0.682,100.0,60.0,60.0,0.5183,0.4537,0.0,0.1667,-0.01715,2.19,0.0,0.0,0.0,0.0667,2.7333,,,
270,575.546,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,75,-3,190,202,1,8142.0,0.9313,1,3.38,0,60,1.0,0,31.81,87,1.162,37.0,3.0,3.0,0.6035,0.4657,0.0,0.05,0.06842,0.0,0.0,0.0,1.28,0.0333,2.0667,,,
271,578.099,35.0,1,250.0,1,0,0,0,0,1,1023,0,154,74,-15,191,95,1,8128.0,0.9252,1,8.42,0,60,1.0,0,31.81,79,0.915,27.0,13.0,13.0,0.521,0.4626,0.0,0.1667,-0.01552,2.2,0.0,0.0,2.56,0.0933,3.5667,,,
272,580.321,27.0,1,250.0,1,0,0,0,0,1,1023,0,410,73,-4,191,39,1,8101.0,0.9135,1,3.3067,0,60,1.0,0,31.81,75,1.022,37.0,3.0,3.0,0.6009,0.4567,0.0,0.05,0.06471,0.08,0.0,0.0,1.28,0.08,1.8667,,,
273,582.571,36.0,1,250.0,1,0,0,0,0,1,1023,0,922,72,1,192,353,1,8087.0,0.9074,1,4.23,0,60,1.0,0,31.81,80,1.044,255.0,215.0,215.0,0.5183,0.4537,0.0,0.1667,-0.01916,0.09,0.0,0.0,2.56,0.0467,1.5333,,,
274,585.021,255.0,1,250.0,1,0,0,0,0,1,1023,0,665,72,-11,191,238,1,8087.0,0.9074,1,7.395,0,60,1.0,0,31.81,84,0.852,255.0,215.0,215.0,0.5183,0.4537,0.0,0.1667,-0.01877,2.19,0.0,0.0,1.285,0.0867,3.8333,,,
275,587.196,255.0,1,250.0,1,0,0,0,0,1,1023,0,155,74,-2,190,158,1,8101.0,0.9135,1,5.2967,0,60,1.0,0,31.81,79,0.407,255.0,215.0,215.0,0.5192,0.4567,0.0,0.1667,-0.01749,0.0,0.0,0.0,2.55,0.08,2.6667,,,
276,588.971,255.0,1,250.0,1,0,0,0,0,1,1023,0,410,74,-2,191,133,1,8073.0,0.9013,1,2.115,0,60,1.0,0,31.81,80,0.776,32.0,8.0,8.0,0.5407,0.4506,0.0,0.1333,0.00438,0.0,0.0,0.0,1.275,0.0067,0.8333,,,
277,591.22,30.0,1,250.0,1,0,0,0,0,1,1023,0,922,74,-11,191,79,1,8101.0,0.9135,1,6.67,0,60,1.0,0,31.81,76,0.695,27.0,13.0,13.0,0.5192,0.4567,0.0,0.1667,-0.01723,2.25,0.0,0.0,2.56,0.06,1.8,,,
278,593.334,27.0,1,250.0,1,0,0,0,0,1,1023,0,666,73,-8,191,39,1,8087.0,0.9074,1,2.67,0,60,1.0,0,31.81,87,0.478,37.0,3.0,3.0,0.6,0.4537,0.0,0.05,0.06388,0.03,0.0,0.0,1.28,0.0267,1.3333,,,
279,595.148,36.0,1,250.0,1,0,0,0,0,1,1023,0,921,72,-7,195,351,1,8087.0,0.9074,1,3.005,0,60,1.0,0,31.81,83,0.571,255.0,215.0,215.0,0.5183,0.4537,0.0,0.1667,-0.01907,0.09,0.0,0.0,1.275,0.04,1.6,,,
280,596.946,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,73,-9,191,280,1,8087.0,0.9074,1,5.8783,0,60,1.0,0,31.81,81,0.564,255.0,215.0,215.0,0.5183,0.4537,0.0,0.1667,-0.01869,2.19,0.0,0.0,1.275,0.0467,2.3667,,,
