semilla,modo,potencia_base,beta,sigma,ruido,banda,t_optima,tc_ptc,exponente_ptc,dia_noche,luminosidad,asent_pasos,asent_ok,pasos_recuperacion,rec_mediana,rec_topes,rec_1,rec_2,rec_3,rec_4,rec_5,recuperacion_completa,tasa_recuperacion,varianza_potencia_viva,autocorrelacion1_potencia_viva,entropia_abs_local,entropia_piso_local,entropia_abs_global,entropia_piso_global,entropia_rel,huella,lambda,acoplamiento,tasa_error,potencia_viva,rango_potencia_viva,banda_potencia_viva,piso_ruido,valores_distintos,multiplicidad,diagnostico,saturacion_sensor
1,inicio,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.9797,150,1,915.0,915,0,915,915,915,915,915,1,0.001093,3.2050e-7,0.98679,0.8912,4.2353,0.9247,4.3124,4.2828,3.1758,25.16344,0.7519,0.001770,0.1132,0.00341,0.00341,0.07748,98,0.2714,banda<=ruido,0
1,inicio,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.9932,150,1,938.0,938,0,938,938,938,938,938,1,0.001066,3.2167e-7,0.97039,0.9183,4.2789,0.9341,3.9319,4.3118,3.3433,25.93524,0.7575,0.001926,0.1118,0.00384,0.00384,0.07849,107,0.2717,banda<=ruido,0
1,inicio,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.0068,150,1,937.0,937,0,937,937,937,937,937,1,0.001067,4.1756e-7,0.97223,0.9710,4.3702,0.0000,4.2059,4.3967,3.4579,29.22644,0.7584,0.001863,0.1100,0.00222,0.00222,0.07794,94,0.2745,banda<=ruido,0
1,inicio,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.0203,150,1,905.0,905,0,905,905,905,905,905,1,0.001105,6.4919e-8,0.95988,0.9982,4.3255,0.0000,4.1767,4.2071,3.6090,27.31532,0.7654,0.001858,0.1084,0.00120,0.00120,0.07558,62,0.2758,banda<=ruido,0
1,inicio,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.0339,150,1,851.0,851,0,851,851,851,851,851,1,0.001175,1.4323e-6,0.98008,0.9902,4.3684,1.5586,4.1968,4.2566,3.8002,27.86169,0.7783,0.001817,0.1077,0.00529,0.00529,0.07811,112,0.2783,banda<=ruido,0
1,inicio,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.0475,150,1,786.0,786,0,786,786,786,786,786,1,0.001272,2.3860e-7,0.99454,0.9992,4.3248,0.7383,4.2072,4.2248,3.9288,29.78567,0.7839,0.001741,0.1061,0.00218,0.00218,0.07789,84,0.2791,banda<=ruido,0
1,inicio,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.0610,150,1,722.0,722,0,722,722,722,722,722,1,0.001385,3.1351e-7,0.99419,0.9183,4.3265,0.9604,4.0944,4.1509,3.9983,31.83071,0.7825,0.001708,0.1036,0.00310,0.00310,0.07721,90,0.2832,banda<=ruido,0
1,inicio,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.0746,150,1,664.0,664,0,664,664,664,664,664,1,0.001506,9.7498e-7,0.99734,0.9264,4.2826,1.5413,3.9332,4.2975,4.1685,39.46726,0.7937,0.001750,0.1028,0.00496,0.00496,0.07870,101,0.2852,banda<=ruido,0
1,inicio,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.0881,150,1,613.0,613,0,613,613,613,613,613,1,0.001631,3.5724e-8,0.92046,0.9183,4.3316,0.0000,4.2141,4.1126,4.2950,29.47391,0.7996,0.001816,0.1008,0.00097,0.00097,0.07854,63,0.2851,banda<=ruido,0
1,inicio,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.1017,150,1,570.0,570,0,570,570,570,570,570,1,0.001754,5.4325e-7,0.99043,0.9183,4.3147,0.9183,4.1744,4.3085,4.4222,41.37076,0.8056,0.001764,0.0992,0.00343,0.00343,0.07579,101,0.2872,banda<=ruido,0
1,inicio,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.1153,150,1,531.0,531,0,531,531,531,531,531,1,0.001883,6.0876e-7,0.97951,0.9992,4.3411,0.9982,4.2628,4.2514,4.4765,36.41848,0.8026,0.001655,0.0966,0.00269,0.00269,0.07730,97,0.2890,banda<=ruido,0
1,inicio,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.1288,150,1,498.0,498,0,498,498,498,498,498,1,0.002008,3.4817e-7,0.95929,0.8366,4.3396,0.5886,4.2329,4.1596,4.5944,33.18834,0.8076,0.001816,0.0947,0.00239,0.00239,0.07761,81,0.2899,banda<=ruido,0
1,inicio,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.1424,150,1,468.0,468,0,468,468,468,468,468,1,0.002137,4.5497e-7,0.99934,0.9968,4.3751,0.6873,4.0585,4.1462,4.7440,35.02416,0.8166,0.001728,0.0935,0.00285,0.00285,0.07789,91,0.2923,banda<=ruido,0
1,inicio,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.1559,150,1,442.0,442,0,442,442,442,442,442,1,0.002262,1.6195e-7,0.97054,0.9710,4.3113,0.9604,4.0236,4.3342,4.8185,34.66159,0.8162,0.001719,0.0913,0.00284,0.00284,0.07829,99,0.2943,banda<=ruido,0
1,inicio,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.1695,150,1,418.0,418,0,418,418,418,418,418,1,0.002392,3.8753e-7,0.97431,0.9659,4.3843,0.6873,4.2672,4.2786,4.9236,30.18009,0.8198,0.001910,0.0898,0.00274,0.00274,0.07768,93,0.2964,banda<=ruido,0
1,inicio,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.1831,150,1,397.0,397,0,397,397,397,397,397,1,0.002519,2.6301e-7,0.98295,0.8709,4.3299,0.8242,4.0382,4.2504,5.1358,35.14524,0.8368,0.001795,0.0894,0.00226,0.00226,0.07838,88,0.2972,banda<=ruido,0
1,inicio,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.1966,150,1,378.0,378,0,378,378,378,378,378,1,0.002646,4.1784e-7,0.97919,0.9097,4.3483,0.8366,3.8781,4.3369,5.1933,36.91198,0.8345,0.001708,0.0871,0.00254,0.00254,0.07849,87,0.2990,banda<=ruido,0
1,inicio,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.2102,150,1,360.0,360,0,360,360,360,360,360,1,0.002778,3.8899e-7,0.99158,0.9992,4.3214,0.9982,4.0717,4.3676,5.3849,35.68104,0.8490,0.001758,0.0866,0.00247,0.00247,0.07713,95,0.3011,banda<=ruido,0
1,inicio,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.2237,150,1,344.0,344,0,344,344,344,344,344,1,0.002907,2.4110e-7,0.99143,0.9710,4.2826,0.9950,4.1420,4.2017,5.4213,38.47445,0.8443,0.001846,0.0842,0.00262,0.00262,0.07780,92,0.3038,banda<=ruido,0
1,inicio,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.2373,150,1,329.0,329,0,329,329,329,329,329,1,0.003040,5.5866e-7,0.99450,0.9544,4.3984,1.0073,3.9849,4.3030,5.5802,45.60026,0.8549,0.001658,0.0833,0.00322,0.00322,0.07786,99,0.3047,banda<=ruido,0
1,inicio,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.2508,150,1,315.0,315,0,315,315,315,315,315,1,0.003175,6.8600e-7,0.99469,0.9183,4.3395,0.9481,4.2649,4.2900,5.6960,37.68920,0.8601,0.001902,0.0820,0.00281,0.00281,0.07802,100,0.3071,banda<=ruido,0
1,inicio,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.2644,150,1,303.0,303,0,303,303,303,303,303,1,0.003300,2.0691e-7,0.98362,0.9928,4.3760,0.0000,4.2051,4.1759,5.7712,36.99344,0.8605,0.001856,0.0801,0.00184,0.00184,0.07875,76,0.3077,banda<=ruido,0
1,inicio,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.2780,150,1,291.0,291,0,291,291,291,291,291,1,0.003436,4.5603e-7,0.97462,0.9413,4.3169,0.9871,4.1154,4.1943,5.9012,49.53552,0.8677,0.001702,0.0788,0.00262,0.00262,0.07850,92,0.3081,banda<=ruido,0
1,inicio,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.2915,150,1,280.0,280,0,280,280,280,280,280,1,0.003571,2.7383e-7,0.97819,0.8366,4.3716,0.1687,4.0829,4.2159,6.0330,39.55593,0.8752,0.001788,0.0777,0.00223,0.00223,0.07710,91,0.3112,banda<=ruido,0
1,inicio,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.3051,150,1,269.0,269,0,269,269,269,269,269,1,0.003717,1.2579e-7,0.96793,0.7978,4.3443,0.2108,4.1083,3.9946,6.0899,44.75814,0.8735,0.001689,0.0759,0.00199,0.00199,0.07740,81,0.3139,banda<=ruido,0
1,inicio,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.3186,150,1,260.0,260,0,260,260,260,260,260,1,0.003846,2.7898e-7,0.97797,0.9413,4.3642,0.5436,4.2619,4.1245,6.2224,36.72249,0.8813,0.001975,0.0748,0.00221,0.00221,0.07721,83,0.3145,banda<=ruido,0
1,inicio,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.3322,150,1,251.0,251,0,251,251,251,251,251,1,0.003984,7.1216e-8,0.96348,0.9998,4.2538,0.4420,3.9847,4.2838,6.3381,44.65070,0.8871,0.001559,0.0733,0.00223,0.00223,0.07800,91,0.3150,banda<=ruido,0
1,inicio,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.3458,150,1,242.0,242,0,242,242,242,242,242,1,0.004132,1.7372e-7,0.93225,0.6303,4.3623,0.8912,3.9489,4.0739,6.3966,44.41126,0.8859,0.001570,0.0716,0.00188,0.00188,0.07773,80,0.3160,banda<=ruido,0
1,inicio,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.3593,150,1,234.0,234,0,234,234,234,234,234,1,0.004274,6.8577e-8,0.97347,0.9183,4.3577,0.0000,4.2157,4.2181,6.5486,44.79110,0.8965,0.001635,0.0708,0.00139,0.00139,0.07782,71,0.3184,banda<=ruido,0
1,inicio,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.3729,150,1,226.0,226,0,226,226,226,226,226,1,0.004425,7.6222e-8,0.94244,0.6303,4.3409,0.2499,4.1279,3.9593,6.6623,40.90476,0.9023,0.001751,0.0697,0.00140,0.00140,0.07768,69,0.3206,banda<=ruido,0
1,inicio,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.3864,150,1,219.0,219,0,219,219,219,219,219,1,0.004566,2.9355e-7,0.98458,0.8242,4.3320,0.9413,4.1185,4.0371,6.8255,44.48677,0.9145,0.001663,0.0689,0.00192,0.00192,0.07799,80,0.3210,banda<=ruido,0
1,inicio,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.4000,150,1,212.0,212,0,212,212,212,212,212,1,0.004717,2.0798e-7,1.00017,0.9902,4.3036,0.9413,4.0918,4.3562,6.8330,47.82258,0.9074,0.001712,0.0669,0.00187,0.00187,0.07806,90,0.3232,banda<=ruido,0
9,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.6000,1850,1,45.0,45,0,45,45,45,45,45,1,0.022222,2.4779e-7,0.96879,0.8366,4.3494,0.0000,4.2892,3.9886,4.6186,163.71032,0.8272,0.001707,0.0915,0.00258,0.00258,0.07783,79,0.2954,banda<=ruido,0
9,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.6136,2050,1,53.0,53,0,53,53,53,53,53,1,0.018868,3.3239e-7,0.98925,0.8113,4.2965,0.0000,4.2976,4.1242,4.6003,169.53210,0.8369,0.001660,0.0888,0.00205,0.00205,0.07841,84,0.2979,banda<=ruido,0
9,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.6271,2300,1,86.0,86,0,86,86,86,86,86,1,0.011628,3.5050e-7,1.00125,0.9413,4.3496,0.8113,4.3266,4.3213,4.6141,176.54034,0.8418,0.001768,0.0855,0.00195,0.00195,0.07825,86,0.3021,banda<=ruido,0
9,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.6407,2600,1,3000.0,3000,5,3000,3000,3000,3000,3000,0,0.000333,1.2102e-7,0.99651,0.9837,4.3179,0.0000,4.3040,4.0192,4.5595,157.69185,0.8536,0.001773,0.0834,0.00117,0.00117,0.07647,63,0.3046,banda<=ruido,0
9,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.6542,3000,1,3000.0,3000,5,3000,3000,3000,3000,3000,0,0.000333,2.0342e-7,1.00301,0.9710,4.3077,0.0000,4.3397,4.1778,4.5081,167.58970,0.8619,0.001654,0.0811,0.00160,0.00160,0.07862,83,0.3066,banda<=ruido,0
9,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.6678,3450,1,3000.0,3000,5,3000,3000,3000,3000,3000,0,0.000333,9.5363e-8,0.95586,0.7978,4.3144,0.9968,4.3105,4.0982,4.5162,171.70889,0.8548,0.001700,0.0784,0.00184,0.00184,0.07846,82,0.3097,banda<=ruido,0
9,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.6814,3600,1,3000.0,3000,5,3000,3000,3000,3000,3000,0,0.000333,6.5569e-8,0.99225,0.7978,4.2703,0.7692,4.2510,4.2257,4.2512,143.66537,0.8605,0.001750,0.0786,0.00116,0.00116,0.07759,69,0.3093,banda<=ruido,0
9,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.6949,3200,1,3000.0,3000,5,3000,3000,3000,3000,3000,0,0.000333,4.3539e-7,0.97828,0.7978,4.3823,0.0000,4.3292,3.8603,3.9018,163.36502,0.8483,0.001585,0.0800,0.00344,0.00344,0.07729,81,0.3063,banda<=ruido,0
9,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.7085,2700,1,3000.0,3000,5,3000,3000,3000,3000,3000,0,0.000333,6.0961e-8,0.96311,0.9659,4.3792,0.0000,4.3199,4.4372,3.3897,116.84489,0.8450,0.001934,0.0835,0.00091,0.00091,0.07811,65,0.3047,banda<=ruido,0
9,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.7220,2150,1,3000.0,3000,5,3000,3000,3000,3000,3000,0,0.000333,7.0832e-7,0.97924,0.9928,4.3404,0.0000,4.3334,4.4426,2.8438,118.31363,0.8436,0.001825,0.0878,0.00270,0.00270,0.07697,99,0.3008,banda<=ruido,0
9,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.7356,1450,1,3000.0,3000,5,3000,3000,3000,3000,3000,0,0.000333,6.2397e-7,0.99874,0.9799,4.3789,0.6690,4.3784,4.3297,2.3934,208.90753,0.8313,0.001607,0.0904,0.00273,0.00273,0.07835,93,0.2956,banda<=ruido,0
9,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.7492,300,1,1798.0,1798,0,1798,1798,1798,1798,1798,1,0.000556,1.2657e-7,0.97901,0.7540,4.3220,0.6303,4.3210,4.0582,1.9808,96.26659,0.8216,0.001620,0.0929,0.00229,0.00229,0.07792,87,0.2921,banda<=ruido,0
9,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.7627,1150,1,598.0,598,0,598,598,598,598,598,1,0.001672,2.9026e-7,0.99385,0.7978,4.2862,0.2499,4.3224,4.1679,1.6724,75.91501,0.8081,0.001825,0.0942,0.00209,0.00209,0.07837,84,0.2925,banda<=ruido,0
9,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.7763,1700,1,609.0,609,0,609,609,609,609,609,1,0.001642,5.6603e-7,0.98474,0.9756,4.3518,0.9007,4.3686,4.2931,1.1875,71.02982,0.8068,0.001636,0.0979,0.00266,0.00266,0.07714,92,0.2879,banda<=ruido,0
9,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.7898,1950,1,621.0,621,0,621,621,621,621,621,1,0.001610,1.5824e-7,0.98111,0.8485,4.4146,0.5665,4.3227,4.1073,0.8275,60.28226,0.7927,0.001665,0.0998,0.00288,0.00288,0.07727,90,0.2847,banda<=ruido,0
9,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.8034,2100,1,635.0,635,0,635,635,635,635,635,1,0.001575,2.2994e-7,0.97285,0.8485,4.3426,0.0000,4.3691,4.1007,0.4096,43.96706,0.7884,0.001800,0.1032,0.00265,0.00265,0.07769,83,0.2823,banda<=ruido,0
9,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.8169,2250,1,667.0,667,0,667,667,667,667,667,1,0.001499,8.4800e-7,0.97247,0.9544,4.2864,0.9604,4.3215,4.3212,0.0981,43.37509,0.7776,0.001903,0.1051,0.00385,0.00385,0.07865,101,0.2807,banda<=ruido,0
9,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.8305,2350,1,692.0,692,0,692,692,692,692,692,1,0.001445,5.7741e-7,0.99271,0.9902,4.3765,0.0000,4.3199,4.3846,0.2870,51.39398,0.7684,0.001716,0.1068,0.00274,0.00274,0.07786,101,0.2770,banda<=ruido,0
9,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.8441,2450,1,725.0,725,0,725,725,725,725,725,1,0.001379,3.1172e-7,0.95123,0.9481,4.3996,0.0000,4.2200,4.2212,0.7064,29.21099,0.7705,0.001914,0.1101,0.00232,0.00232,0.07614,89,0.2758,banda<=ruido,0
9,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.8576,2600,1,781.0,781,0,781,781,781,781,781,1,0.001280,1.1767e-6,0.98828,0.9968,4.3462,0.8813,4.2879,4.1105,1.0023,32.22388,0.7587,0.001757,0.1113,0.00403,0.00403,0.07856,94,0.2736,banda<=ruido,0
9,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.8712,2700,1,824.0,824,0,824,824,824,824,824,1,0.001214,2.4275e-7,0.94961,0.8709,4.3109,0.2864,4.3241,4.3062,1.3398,23.59324,0.7549,0.001921,0.1133,0.00261,0.00261,0.07778,90,0.2717,banda<=ruido,0
9,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.8847,2800,1,869.0,869,0,869,869,869,869,869,1,0.001151,5.8148e-7,0.99556,0.8242,4.3741,0.7978,4.3558,4.1604,1.7005,28.43982,0.7567,0.001653,0.1156,0.00308,0.00308,0.07846,93,0.2687,banda<=ruido,0
9,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.8983,2850,1,898.0,898,0,898,898,898,898,898,1,0.001114,1.8029e-7,0.95057,0.9992,4.2596,0.9998,4.3301,4.1565,1.9734,24.10905,0.7513,0.001754,0.1162,0.00454,0.00454,0.07692,98,0.2669,banda<=ruido,0
9,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.9119,2900,1,929.0,929,0,929,929,929,929,929,1,0.001076,1.0109e-6,0.99078,0.9837,4.3612,0.7692,4.3688,4.0769,2.2539,27.03482,0.7505,0.001657,0.1174,0.00410,0.00410,0.07738,97,0.2677,banda<=ruido,0
9,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.9254,2900,1,943.0,943,0,943,943,943,943,943,1,0.001060,3.4920e-7,0.98163,0.9799,4.3449,0.8485,4.3523,4.1265,2.4484,34.46717,0.7440,0.001705,0.1166,0.00265,0.00265,0.07627,92,0.2660,banda<=ruido,0
9,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.9390,2850,1,936.0,936,0,936,936,936,936,936,1,0.001068,1.0938e-6,0.98606,0.9871,4.3666,0.7692,4.3456,4.2476,2.6231,29.44723,0.7400,0.001595,0.1154,0.00393,0.00393,0.07812,101,0.2680,banda<=ruido,0
9,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.9525,2700,1,886.0,886,0,886,886,886,886,886,1,0.001129,9.9936e-7,0.97584,1.0000,4.4008,0.2864,4.3710,3.7000,2.7755,24.69085,0.7386,0.001832,0.1145,0.00452,0.00452,0.07875,90,0.2696,banda<=ruido,0
9,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.9661,2550,1,835.0,835,0,835,835,835,835,835,1,0.001198,1.1399e-7,0.98150,0.9799,4.3399,0.0000,4.2976,4.2782,3.0524,26.96035,0.7558,0.001774,0.1150,0.00160,0.00160,0.07662,81,0.2690,banda<=ruido,0
9,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.9797,2400,1,783.0,783,0,783,783,783,783,783,1,0.001277,2.4884e-7,0.98720,0.9710,4.3783,0.9604,4.2840,4.1864,3.1407,24.33775,0.7516,0.001914,0.1126,0.00190,0.00190,0.07757,83,0.2730,banda<=ruido,0
9,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,0.9932,2250,1,729.0,729,0,729,729,729,729,729,1,0.001372,3.9004e-7,0.97468,0.9871,4.3060,0.9481,4.2907,4.1211,3.3304,29.14507,0.7617,0.001662,0.1116,0.00364,0.00364,0.07721,101,0.2726,banda<=ruido,0
9,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.0068,2100,1,674.0,674,0,674,674,674,674,674,1,0.001484,9.8083e-8,0.97644,0.9544,4.3518,0.0695,4.3029,4.1199,3.4274,25.84738,0.7614,0.001819,0.1095,0.00190,0.00190,0.07610,75,0.2756,banda<=ruido,0
9,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.0203,2000,1,638.0,638,0,638,638,638,638,638,1,0.001567,2.0933e-7,0.98913,0.9982,4.3796,0.3208,4.3085,4.4077,3.5725,32.63736,0.7672,0.001708,0.1079,0.00186,0.00186,0.07793,91,0.2773,banda<=ruido,0
9,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.0339,1900,1,601.0,601,0,601,601,601,601,601,1,0.001664,5.8394e-7,0.98229,0.9544,4.3724,0.4138,4.3451,4.2111,3.7195,31.54442,0.7740,0.001739,0.1063,0.00307,0.00307,0.07885,98,0.2793,banda<=ruido,0
9,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.0475,1800,1,564.0,564,0,564,564,564,564,564,1,0.001773,2.1645e-7,0.98242,0.9481,4.4057,0.9183,4.3474,4.3089,3.8695,36.40139,0.7816,0.001654,0.1052,0.00254,0.00254,0.07586,92,0.2809,banda<=ruido,0
9,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.0610,1700,1,528.0,528,0,528,528,528,528,528,1,0.001894,5.5932e-7,0.97674,0.9756,4.3473,0.3843,4.3518,4.2174,3.9677,33.18246,0.7831,0.001557,0.1028,0.00390,0.00390,0.07881,98,0.2815,banda<=ruido,0
9,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.0746,1650,1,508.0,508,0,508,508,508,508,508,1,0.001969,3.0641e-7,0.97967,0.9928,4.3520,0.5886,4.3564,4.2354,4.0430,32.15907,0.7816,0.001873,0.1005,0.00268,0.00268,0.07816,92,0.2859,banda<=ruido,0
9,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.0881,1550,1,474.0,474,0,474,474,474,474,474,1,0.002110,2.4130e-7,0.97630,0.7049,4.3788,0.4420,4.3771,4.0923,4.2251,30.85494,0.7941,0.001832,0.1000,0.00279,0.00279,0.07847,87,0.2864,banda<=ruido,0
9,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.1017,1500,1,454.0,454,0,454,454,454,454,454,1,0.002203,4.2790e-7,1.00155,0.9950,4.3776,0.0000,4.2369,4.4571,4.3818,28.80711,0.8033,0.001909,0.0986,0.00240,0.00240,0.07681,93,0.2878,banda<=ruido,0
9,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.1153,1450,1,434.0,434,0,434,434,434,434,434,1,0.002304,3.8017e-7,0.99276,0.9659,4.3353,0.0000,4.2919,4.3825,4.4288,30.61968,0.7989,0.001834,0.0960,0.00232,0.00232,0.07775,88,0.2910,banda<=ruido,0
9,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.1288,1400,1,415.0,415,0,415,415,415,415,415,1,0.002410,2.9841e-7,0.98824,0.9710,4.2936,0.0000,4.3436,4.3629,4.6336,37.80636,0.8143,0.001681,0.0953,0.00205,0.00205,0.07872,92,0.2913,banda<=ruido,0
9,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.1424,1350,1,397.0,397,0,397,397,397,397,397,1,0.002519,2.0836e-7,0.98457,0.9992,4.3306,0.9982,4.2868,4.3501,4.7423,40.86412,0.8180,0.001535,0.0936,0.00175,0.00175,0.07743,85,0.2923,banda<=ruido,0
9,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.1559,1300,1,379.0,379,0,379,379,379,379,379,1,0.002639,1.4526e-7,0.96374,0.9928,4.3705,0.9799,4.3193,4.1961,4.9025,34.94039,0.8281,0.001756,0.0930,0.00373,0.00373,0.07697,97,0.2960,banda<=ruido,0
9,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.1695,1250,1,362.0,362,0,362,362,362,362,362,1,0.002762,4.6729e-7,0.97590,0.9982,4.3216,0.8912,4.2673,4.4105,4.9518,30.66383,0.8245,0.001956,0.0902,0.00273,0.00273,0.07775,99,0.2972,banda<=ruido,0
9,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.1831,1200,1,346.0,346,0,346,346,346,346,346,1,0.002890,3.5368e-7,0.99678,0.9799,4.3411,0.4949,4.3015,4.1153,5.1072,38.22468,0.8343,0.001623,0.0891,0.00262,0.00262,0.07655,84,0.2980,banda<=ruido,0
9,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.1966,1150,1,331.0,331,0,331,331,331,331,331,1,0.003021,7.2114e-7,0.99819,0.9604,4.2895,0.0000,4.3675,4.4118,5.1998,37.30289,0.8363,0.001858,0.0874,0.00303,0.00303,0.07837,94,0.3001,banda<=ruido,0
9,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.2102,1100,1,316.0,316,0,316,316,316,316,316,1,0.003165,4.3577e-7,0.97050,1.0000,4.2577,0.9837,4.2511,4.2900,5.3564,40.72206,0.8464,0.001647,0.0863,0.00260,0.00260,0.07873,90,0.3025,banda<=ruido,0
9,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.2237,1100,1,310.0,310,0,310,310,310,310,310,1,0.003226,5.1337e-7,0.99886,0.9481,4.3464,0.4690,4.2436,4.2046,5.4513,37.16905,0.8487,0.001724,0.0846,0.00295,0.00295,0.07846,91,0.3039,banda<=ruido,0
9,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.2373,1050,1,296.0,296,0,296,296,296,296,296,1,0.003378,2.5480e-7,1.00075,0.9799,4.2779,0.0000,4.3344,4.2699,5.5736,34.61316,0.8547,0.001867,0.0833,0.00211,0.00211,0.07882,90,0.3050,banda<=ruido,0
9,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.2508,1050,1,289.0,289,0,289,289,289,289,289,1,0.003460,6.6537e-7,0.98778,0.9871,4.2702,0.3208,4.1331,4.2921,5.6414,38.72718,0.8538,0.001764,0.0810,0.00296,0.00296,0.07463,93,0.3054,banda<=ruido,0
9,parada,0.47,0.94,6.8,0.0079,1.105,25,18,4.1,0,1.2644,1000,1,277.0,277,0,277,277,277,277,277,1,0.003610,1.7388e-7,0.96440,0.9604,4.2904,0.0000,4.2823,4.2283,5.7681,36.45458,0.8606,0.001870,0.0799,0.00267,0.00267,0.07845,90,0.3079,banda<=ruido,0
