beta,t_optima,exponente_ptc,potencia_base,semilla,r_real,percentil_r_real_en_nula,media_nula,desviacion_nula
0.8,22,3,0.65,7,0.02941145422558266,58.2,-0.0016335354056062064,0.13125719852023826
0.8,22,3,0.65,8,-0.12309480224122266,19.8,-0.007210672005794617,0.13302549744663375
0.8,22,3,0.65,9,0.0669120319550512,66.7,0.00377384454225754,0.13190475936286297
0.8,22,4.1,0.3,1,-0.02398430818360057,45.8,-0.002585872761536095,0.13229969068350436
0.8,22,3,0.65,10,-0.21267305081136972,6,-0.0011721089571055878,0.13218833433974592
0.8,22,4.1,0.3,2,0.1373649418275422,85.5,-0.002083721797730455,0.12703957787947795
0.8,22,4.1,0.3,4,-0.2636222566085539,2.5,0.0008184220392025081,0.12945280004132523
0.8,22,4.1,0.3,3,0.050378573018668875,64.1,0.005870026811958965,0.1315163907942895
0.8,22,4.1,0.3,6,0.037136150388220754,63.7,-0.0015814947204230783,0.1263376303906004
0.8,22,4.1,0.3,5,0.01589466569261096,52.6,0.007166730445626518,0.12823786316306482
0.8,22,4.1,0.3,7,0.12341567292714636,79.5,0.006542674973022976,0.13069527478313803
0.8,22,4.1,0.3,8,-0.03479170780469563,36.3,0.0124910807243771,0.13022966975370423
0.8,22,4.1,0.3,9,0.35269183412843863,99.8,0.0024265723687552075,0.1296675565051911
0.8,22,4.1,0.3,10,-0.13329886307895109,14.2,-0.00006835992821000822,0.12323152518406502
0.8,22,4.1,0.47,1,-0.04024716824568988,39.6,-0.005856314036073442,0.13063703550764547
0.8,22,4.1,0.47,2,0.10852739988395958,80,-0.0012429995746753172,0.13022134924185444
0.8,22,4.1,0.47,3,0.05170037682935122,64.1,-0.0014236317778808627,0.1300162222850279
0.8,22,4.1,0.47,4,-0.26247209408421385,2.2,-0.00408622567173347,0.1289919052850272
0.8,22,4.1,0.47,6,0.027449546637533108,56.4,0.0071884643621572195,0.13267784190395568
0.8,22,4.1,0.47,5,0.01575503556888363,52.2,0.0022380713796838394,0.1302892986970891
0.8,22,4.1,0.47,7,-0.07264935784810617,32,-0.006360159363774494,0.1297801343707139
0.8,22,4.1,0.47,9,0.09277187430569553,74.3,0.0018271152752305975,0.13108256406808141
0.8,22,4.1,0.47,8,-0.05938468153613531,35,-0.005899473848121604,0.13321356457904332
0.8,22,4.1,0.47,10,-0.1265124719652379,15.6,0.00378779522336185,0.12812810066078906
0.8,22,4.1,0.65,1,-0.1556922139241995,12.1,-0.0075638730949520745,0.12877545566561488
0.8,22,4.1,0.65,2,-0.02340132092337755,41.1,0.005006731295401533,0.13029181468716775
0.8,22,4.1,0.65,3,0.0033346310447137837,51.5,-0.002636965859606897,0.1319158154417317
0.8,22,4.1,0.65,4,-0.3077288336025294,0.2,-0.00656385901254747,0.12709297753695864
0.8,22,4.1,0.65,5,-0.06281161777469074,32.5,-0.0031816454467634633,0.12949932511354637
0.8,22,4.1,0.65,6,-0.2337813951088399,3.3,0.0026700246604619803,0.1261657097335006
0.8,22,4.1,0.65,7,-0.1573093133184849,12.2,0.001347660243645726,0.13143152624098783
0.8,22,4.1,0.65,8,-0.23779985323700206,3.7,-0.0009867130200261545,0.13213300848739074
0.8,22,4.1,0.65,9,0.04131694057559438,60.3,0.00301304883268739,0.1271512789788212
0.8,22,4.1,0.65,10,-0.25055558361855557,1.9,0.0026061158768264027,0.13350337551421657
0.8,22,6,0.3,1,-0.01331875121538976,48.9,-0.003910837531975881,0.12941913343557443
0.8,22,6,0.3,2,0.15382549822930466,87.4,-0.0023300899845318437,0.13541535040843558
0.8,22,6,0.3,3,0.07417315421437834,72.3,-0.0032380849307696957,0.13399970743753054
0.8,22,6,0.3,4,-0.2546689303706959,2.1,-0.002408430893303654,0.1327707092153648
0.8,22,6,0.3,5,0.02774466815767428,58.6,0.001534907655823897,0.13086866540567443
0.8,22,6,0.3,6,0.03220864779644722,60,0.00024224586623909704,0.1341555798769876
0.8,22,6,0.3,7,0.1098010623853649,77.5,0.007582800568641834,0.1326929672740032
0.8,22,6,0.3,8,-0.03917986280308684,38.3,0.00040716213966563586,0.12826030848286432
0.8,22,6,0.3,9,0.35382344575205654,99.5,-0.003289461276194552,0.13093012572303994
0.8,22,6,0.3,10,-0.1338659220689521,18.2,-0.009055728950668631,0.12780988847379388
0.8,22,6,0.47,1,-0.021677421936128097,43.2,0.0012778150919162375,0.12998810076846143
0.8,22,6,0.47,2,0.10373932518829058,77.7,0.0039463593543317774,0.13240329429680606
0.8,22,6,0.47,3,0.08188342184203984,72.6,0.0033451537767487617,0.13251250274264068
0.8,22,6,0.47,4,-0.30501122403383585,0.9,-0.0004631783035846604,0.12902233875527647
0.8,22,6,0.47,6,-0.08539596489126725,25.9,0.0010937329573784795,0.13329842279910745
0.8,22,6,0.47,5,0.024065658651980033,58.6,0.0032532202311923385,0.1291139171364298
0.8,22,6,0.47,7,-0.11554096629081197,18.3,0.007009353885732203,0.12943247712199946
0.8,22,6,0.47,8,-0.20118162566401035,6.8,0.0017919790522287577,0.13148602403439408
0.8,22,6,0.47,9,0.08565412773623142,74.8,-0.0020562649957667203,0.1270465663642786
0.8,22,6,0.47,10,-0.206294742352619,6.1,0.004706772843360991,0.13098237463752727
0.8,22,6,0.65,1,-0.30474890570828006,1,0.007088616727898297,0.13426750044698305
0.8,22,6,0.65,2,-0.15843806030585128,11.8,-0.003980441229278697,0.13119096887103385
0.8,22,6,0.65,3,0.007530425955431646,50.6,0.004549818040688959,0.13376112820165012
0.8,22,6,0.65,4,-0.2887594281110826,1.1,0.006827466670958777,0.12933393110298863
0.8,22,6,0.65,5,-0.2652016952716818,2,0.0011567810221682544,0.1319486797343374
0.8,22,6,0.65,6,-0.23327808191101906,3.4,-0.000433249962969695,0.13166117177904024
0.8,22,6,0.65,7,-0.23230481548370718,4,0.006158043349415564,0.13363734818553347
0.8,22,6,0.65,8,-0.29504973568796045,0.6,-0.0018251184932499612,0.12902485260188037
0.8,22,6,0.65,9,-0.08687357108411789,25.4,0.001883991205573586,0.13022699743064425
0.8,22,6,0.65,10,-0.28279787116210825,1.9,0.002396596501303096,0.1313411573562032
0.8,25,3,0.3,1,-0.021523551171618832,42.6,0.004548250241680537,0.1280278509411465
0.8,25,3,0.3,2,0.26509889935668335,97.4,-0.004565707972559924,0.1339828634485691
0.8,25,3,0.3,3,-0.23515290527308608,3.1,-0.00046844972444100264,0.13016179686558693
0.8,25,3,0.3,4,-0.14382387916269715,14.2,-0.000572454730382741,0.13002924138191135
0.8,25,3,0.3,5,0.1410013211759454,85,0.0058943315945919296,0.13151998071548102
0.8,25,3,0.3,6,0.1646352178138541,88.6,0.0033811691773705387,0.13356702502140894
0.8,25,3,0.3,7,0.2604825568109767,97.5,0.0021961317883246413,0.13225920000930308
0.8,25,3,0.3,8,-0.14213032148142385,14.6,0.0007232083782569923,0.13355783893057677
0.8,25,3,0.3,9,0.16391931076013896,89.5,-0.0028157405247194013,0.13397258368818216
0.8,25,3,0.3,10,-0.020409066721628507,43.5,0.005641076098196412,0.13415632286922125
0.8,25,3,0.47,1,-0.0811455014381508,27.4,0.005647394865168493,0.13094496446169498
0.8,25,3,0.47,2,0.26847179540701543,97.7,-0.004337361135538404,0.13011486550738788
0.8,25,3,0.47,3,-0.21827965815989628,5,-0.00914964275089648,0.13123352345559502
0.8,25,3,0.47,4,-0.06585933296238956,31.7,0.00021281195902580447,0.13209307162443645
0.8,25,3,0.47,5,0.14583180708168147,86.8,-0.0017725065285767144,0.12808499974149848
0.8,25,3,0.47,6,0.13038824477544453,83.5,0.0021917216900046335,0.13576580008677389
0.8,25,3,0.47,7,0.2936977807405261,98.3,-0.003100237498849851,0.13301391416759836
0.8,25,3,0.47,8,-0.13817637725759413,16.5,-0.0012041264415759239,0.1337200168821221
0.8,25,3,0.47,9,0.017666213893814276,56.7,-0.004217284350413996,0.13524338028259417
0.8,25,3,0.65,1,-0.13323182583032853,14,0.008150601155524968,0.12604373207606728
0.8,25,3,0.47,10,0.05723878221534192,67.6,-0.005926570135410834,0.1316796342171821
0.8,25,3,0.65,2,0.22853179075263233,96.2,-0.0016148968041476714,0.12989185825757424
0.8,25,3,0.65,3,-0.2095992913772326,4.2,0.0034125919577938034,0.13013913049298892
0.8,25,3,0.65,4,0.004231795674749914,52,0.0009143952955871324,0.12765878419943635
0.8,25,3,0.65,5,0.09304362495386632,74.5,0.008973552073451083,0.1291168297463884
0.8,25,3,0.65,6,0.08377808267252852,75,-0.006047240486108353,0.12718049096044048
0.8,25,3,0.65,7,0.25312422860124645,97.4,0.00039392494729650895,0.1290534685869023
0.8,25,3,0.65,8,-0.13100706070181412,16.9,-0.0003659482995079319,0.1272683344669466
0.8,25,3,0.65,9,-0.0985838876527738,21.6,0.005311469597978165,0.1250898156927232
0.8,25,3,0.65,10,0.13819106543981233,84.1,0.0034381849176791115,0.12998493089529595
0.8,25,4.1,0.3,1,0.018926822691276383,58.7,-0.009973333586419792,0.1288673618624339
0.8,25,4.1,0.3,2,0.22848086958870953,96.1,0.0024008915458031154,0.1272172185871846
0.8,25,4.1,0.3,3,-0.211354833984991,4.9,-0.004246075497117916,0.1256878498469686
0.8,25,4.1,0.3,4,-0.18158998974834978,7.8,-0.0016140760480773412,0.12843664081284473
0.8,25,4.1,0.3,5,0.12680298659828237,83.1,-0.005772407120965374,0.13287579700724955
0.8,25,4.1,0.3,6,0.14719588299236128,87.6,0.0010144327203973008,0.12682241820910656
0.8,25,4.1,0.3,8,-0.13007169644171707,17.9,-0.004315839931562221,0.13515586504925478
0.8,25,4.1,0.3,7,0.22765584157879346,95.4,0.008185430926013343,0.1257827183252608
0.8,25,4.1,0.3,9,0.2369055326414049,97.3,-0.0011584278139254928,0.12744286117770992
0.8,25,4.1,0.3,10,-0.05877609193466697,34.3,0.00032282606136770314,0.1365989068638133
0.8,25,4.1,0.47,1,-0.020474115561492798,46.9,-0.006490777594614012,0.13418123564831108
0.8,25,4.1,0.47,2,0.24751393111467823,96.5,0.0016647616719911737,0.13116011606868785
0.8,25,4.1,0.47,4,-0.14011807614348004,13.2,0.004933626472634484,0.12825924636807579
0.8,25,4.1,0.47,3,-0.18086094723558935,7.4,0.0011490157900787142,0.12829857455775961
0.8,25,4.1,0.47,5,0.14413877810458856,86.8,0.004596900553348547,0.1263183518703257
0.8,25,4.1,0.47,6,0.14316752582841039,84.8,0.008514747911155774,0.13494649740581477
0.8,25,4.1,0.47,8,-0.12983853999137288,15,0.004193279973716232,0.12753414254532036
0.8,25,4.1,0.47,7,0.2611407971969769,97.6,-0.004826731346938312,0.13205943007047044
0.8,25,4.1,0.47,10,-0.004575261736264005,49.3,0.0009514625204733628,0.1311786596724848
0.8,25,4.1,0.47,9,0.14141327159279027,85.8,-0.0061039071014174036,0.13103933349520994
0.8,25,4.1,0.65,1,-0.060152266399162935,32.6,-0.0008050421114290146,0.13563227404201286
0.8,25,4.1,0.65,2,0.24059728690012397,95.7,0.0016747109623777125,0.13286000912676307
0.8,25,4.1,0.65,3,-0.19595641438970163,6.9,0.0012040107462862168,0.13161081976380826
0.8,25,4.1,0.65,4,-0.08664370091161051,28.1,-0.0014601814572899271,0.13147984229939402
0.8,25,4.1,0.65,5,0.13621859754328103,83.4,0.003273625396576747,0.13185635797973
0.8,25,4.1,0.65,6,0.12457978231644057,81.8,0.0009868934548552635,0.12715672809252127
0.8,25,4.1,0.65,7,0.27146740088362586,98.1,0.003324536980977294,0.1312880587143361
0.8,25,4.1,0.65,8,-0.12809425715125847,14.8,0.002048389038026676,0.13124954939235825
0.8,25,4.1,0.65,9,0.06060506844126355,67.9,0.0021595272101931,0.1296885843118314
0.8,25,4.1,0.65,10,0.04691692198711735,63.1,0.0028201043578679097,0.13115285666431678
0.8,25,6,0.3,1,0.040956612308198775,62.3,-0.0014775181569500384,0.1297869321635412
0.8,25,6,0.3,2,0.201144848211768,93.9,-0.0007500039218957655,0.13280280118976887
0.8,25,6,0.3,3,-0.20120731217772794,6.7,-0.002774759631390507,0.13143065390281503
0.8,25,6,0.3,4,-0.18590148434578194,7.2,0.003740592868524178,0.12754834119470257
0.8,25,6,0.3,5,0.11994202093653955,83.3,-0.007348072851811731,0.1309878148003089
0.8,25,6,0.3,6,0.1257183111243153,82.4,0.0004868001188849556,0.13094561438885088
0.8,25,6,0.3,7,0.1876432472581393,91.8,0.006091311437026575,0.1287522998557145
0.8,25,6,0.3,8,-0.12745119954982198,16.7,0.004217306295532309,0.1323547885562694
0.8,25,6,0.3,9,0.2826973262980957,98.5,0.002242858146001852,0.13205606132297876
0.8,25,6,0.3,10,-0.08893233957486027,23.2,0.006323919749150298,0.12633009827066444
0.8,25,6,0.47,2,0.2057926442481765,94.8,-0.008347449629692326,0.1281078290941231
0.8,25,6,0.47,1,0.037871512674462045,62.8,0.00407953370648292,0.12603299926407818
0.8,25,6,0.47,3,-0.17729707858078478,9.3,0.0004741642813940672,0.12950601191554156
0.8,25,6,0.47,4,-0.1904086027935762,6.4,0.008999933958549599,0.13088563322556804
0.8,25,6,0.47,5,0.111460027318629,78.8,-0.0021330252929993208,0.1331542558112787
0.8,25,6,0.47,6,0.13547231234138885,83.6,0.0002882517233545682,0.13226710127756486
0.8,25,6,0.47,7,0.21478523456989151,95,-0.0011633251560203498,0.12781815968499188
0.8,25,6,0.47,8,-0.12386466944946302,17.3,0.0008192588625563492,0.13162610810334677
0.8,25,6,0.47,9,0.2603064990227352,98.3,0.005141319787720414,0.13083141194770895
0.8,25,6,0.47,10,-0.07213816672982741,30.1,-0.0009664092985228615,0.1315199801295702
0.8,25,6,0.65,1,-0.00036777251250694887,51.2,-0.0009056586905317255,0.1310827337797635
0.8,25,6,0.65,2,0.19609877506538365,93.2,-0.0010196130546557354,0.12919437080940538
0.8,25,6,0.65,3,-0.15632757767153352,11.8,-0.0023770168568388347,0.1317037323207879
0.8,25,6,0.65,4,-0.17484366551322733,8.5,-0.006811668157952854,0.1269619838452238
0.8,25,6,0.65,5,0.13114415016808006,83.7,-0.0009180622075028244,0.13359328323913888
0.8,25,6,0.65,6,0.12468367627255185,80.3,0.00793669278160344,0.1303631860317812
0.8,25,6,0.65,7,0.23157823166138783,95.6,0.0025956670805625404,0.130892879128531
0.8,25,6,0.65,8,-0.11253592679279611,19.2,0.003980251588943872,0.12775082794641532
0.8,25,6,0.65,9,0.20744520075631284,93.8,0.007032411691534156,0.12515565045349597
0.8,25,6,0.65,10,-0.03901816529369036,39.5,-0.00606087003108215,0.1281057722323431
0.8,28,3,0.3,1,-0.21360674362024623,5.2,0.005994141791670613,0.13103773302918512
0.8,28,3,0.3,2,0.14440857761161585,85.9,0.0003254335260984633,0.12933455475550223
0.8,28,3,0.3,3,-0.08078494023924539,29.4,-0.004857091896708248,0.12822820044947394
0.8,28,3,0.3,4,-0.009876499256750444,49.5,-0.003448131007279503,0.13125333568734762
0.8,28,3,0.3,5,-0.025628471482068246,42.8,-0.001872306323517982,0.12935668327395788
0.8,28,3,0.3,6,0.004940851708713301,53.4,0.0020437281407769048,0.12634652945745078
0.8,28,3,0.3,7,0.13733635115277035,83.8,0.00551674981694306,0.12824271964999276
0.8,28,3,0.3,8,-0.03991969970247658,39.7,-0.003179705851132552,0.12859661452003815
0.8,28,3,0.3,9,-0.21297180688494818,4.3,0.002913779327076167,0.13198557462108307
0.8,28,3,0.3,10,0.0745619270255552,73.6,-0.0035860899927242793,0.12689114491907266
0.8,28,3,0.47,1,-0.22687380625609566,3.4,0.0013040329116254367,0.12612558723601375
0.8,28,3,0.47,2,0.09707688023851359,75.8,0.003483914704905434,0.1291878766593015
0.8,28,3,0.47,3,-0.06012925998659652,33.1,-0.0006639332429548564,0.12636164642265724
0.8,28,3,0.47,4,0.0682299177139315,69.7,0.002035560162020114,0.13445029027870437
0.8,28,3,0.47,5,-0.049856679041413596,35,0.0006010040561292049,0.13178393119069517
0.8,28,3,0.47,6,-0.020083489772389357,45.7,-0.00002725961814690706,0.13197566462917806
0.8,28,3,0.47,7,0.07331548346144344,69,0.006117118076184017,0.13128195952260516
0.8,28,3,0.47,9,-0.30286163420945333,0.7,0.0010122582668186824,0.13085919348828687
0.8,28,3,0.47,8,-0.029374944056736123,45.1,-0.005428158998226421,0.13319790121266428
0.8,28,3,0.47,10,0.11690896795478765,81.2,-0.0005835319988327823,0.12896473913121298
0.8,28,3,0.65,1,-0.22721049443732194,4.7,0.004021199064224985,0.13430565532122693
0.8,28,3,0.65,2,0.05134684094223576,63.8,0.0006354734953236012,0.13144549815860077
0.8,28,3,0.65,4,0.10324757511096531,77,0.0037909398677115503,0.13063895760841313
0.8,28,3,0.65,3,-0.056854149691211095,35.4,-0.005000781305298107,0.13043821708263179
0.8,28,3,0.65,5,-0.07849803754117636,28.4,-0.00358444023962335,0.13051548769356844
0.8,28,3,0.65,6,-0.010836335657327254,46.8,0.004674001729388453,0.13305861168789732
0.8,28,3,0.65,7,0.027272762498315253,56.9,0.0037365548141857843,0.13269934121818422
0.8,28,3,0.65,8,-0.05302641286599634,36,-0.003739113464766049,0.1336195676641179
0.8,28,3,0.65,9,-0.33480585068956276,0.1,0.0050613434506220824,0.12870306857884817
0.8,28,3,0.65,10,0.12535988151776808,82.7,0.0007114867980255966,0.1326628975920259
0.8,28,4.1,0.3,1,-0.1925093481244791,7.2,0.0000858464482192906,0.13226133205940255
0.8,28,4.1,0.3,2,0.18337583798451476,91.7,-0.003250891701658907,0.1300678786736289
0.8,28,4.1,0.3,3,-0.09121805669919314,25.8,-0.005243042468456824,0.13320362969232175
0.8,28,4.1,0.3,4,-0.044742069168418414,35.7,0.00326041128124663,0.1284762625115136
0.8,28,4.1,0.3,5,-0.008945088259836885,41.8,0.011216424341303278,0.12375099244415656
0.8,28,4.1,0.3,6,0.01465997947051495,56.1,-0.0015194400792157222,0.13402321852949753
0.8,28,4.1,0.3,7,0.17699436600792745,90.8,-0.004179359783401705,0.1331334722646293
0.8,28,4.1,0.3,8,-0.04892136052378601,37.2,0.0015405529550571045,0.13188411759540475
0.8,28,4.1,0.3,9,-0.13660592294019575,15.7,-0.006812534721126856,0.12782401930133244
0.8,28,4.1,0.3,10,0.04899619291754015,64.4,4.16648088325082e-7,0.13168294112099627
0.8,28,4.1,0.47,1,-0.2174233152389709,3.8,0.0013687886016050745,0.12779038167857307
0.8,28,4.1,0.47,2,0.16235946692259953,86.6,0.002468760367074049,0.13571284753379756
0.8,28,4.1,0.47,3,-0.07263568660555948,29.9,-0.0033329850434582527,0.12696713925988426
0.8,28,4.1,0.47,4,-0.0049930805568291995,48.3,0.003339461991944359,0.12487996329869129
0.8,28,4.1,0.47,5,-0.025560331706139874,40.6,0.004825415873759982,0.1310180269794741
0.8,28,4.1,0.47,6,0.004307269591655195,53.1,-0.0000649111984799929,0.1321247734288184
0.8,28,4.1,0.47,7,0.1360833252472432,84.9,-0.0047261984849465075,0.13177172469263998
0.8,28,4.1,0.47,8,-0.05789269132084941,33.7,-0.00003754274123726213,0.1285910099438987
0.8,28,4.1,0.47,9,-0.19471010636156774,5.7,0.00004476978637146387,0.12474574025656296
0.8,28,4.1,0.47,10,0.08038515841779459,73.7,-0.0010724261427743358,0.1279266961387466
0.8,28,4.1,0.65,1,-0.24074121103430893,2.6,0.004605568801960154,0.13310306930981203
0.8,28,4.1,0.65,2,0.12484490971322422,82.2,-0.00013087342377032376,0.12876734114409652
0.8,28,4.1,0.65,3,-0.06640591434623827,30.9,0.0031594204948060273,0.13485407419977194
0.8,28,4.1,0.65,4,0.04319682776762402,62.6,-0.002299359462146552,0.13122403182014047
0.8,28,4.1,0.65,5,-0.0327290286495077,40,0.0011312328155509456,0.13281882701127823
0.8,28,4.1,0.65,6,-0.008489529298025683,50.8,-0.004838814570065701,0.12568445307754614
0.8,28,4.1,0.65,7,0.09689178961938587,76.7,0.002176330269998715,0.12940863788333878
0.8,28,4.1,0.65,8,-0.051360862900757275,35.9,-0.0015676175154592051,0.13151784702541308
0.8,28,4.1,0.65,9,-0.25518951790719585,2.8,-0.0032663612297105407,0.13406952639702022
0.8,28,4.1,0.65,10,0.09436230538848431,75.6,0.0024015358414055106,0.13078106569005057
0.8,28,6,0.3,1,-0.1145528152119775,17,0.00880616066188119,0.13040148927785616
0.8,28,6,0.3,2,0.2240559191854895,95.2,0.0026371062031276355,0.1275296186548172
0.8,28,6,0.3,3,-0.10071660317951905,20.8,0.004098326525772746,0.1322681226710194
0.8,28,6,0.3,4,-0.07486013876607202,30.3,-0.002885925945529066,0.1316472445486977
0.8,28,6,0.3,5,0.00852393964802599,53.5,-0.002171982142842205,0.1271095621020572
0.8,28,6,0.3,6,0.042385240486731875,63.3,0.002888017983563694,0.1284584023105262
0.8,28,6,0.3,7,0.19810310453954952,92.9,-0.0033902898879142698,0.1355998240424336
0.8,28,6,0.3,8,-0.06184315469054712,30.8,0.005461706356531626,0.13063584560121508
0.8,28,6,0.3,9,-0.05074342931397849,38.2,-0.005206152902108596,0.13210475052958728
0.8,28,6,0.3,10,0.03164207487393025,60.8,0.00032119277346765964,0.12968277715316515
0.8,28,6,0.47,1,-0.131067953534613,15.3,0.0013456799004657434,0.12773442395738346
0.8,28,6,0.47,2,0.1666597224740493,88.9,-0.0006222002129301921,0.130973748275304
0.8,28,6,0.47,3,-0.06442100805740458,34.1,-0.0065998505526783085,0.1330066223553339
0.8,28,6,0.47,4,-0.04235653718842673,39,-0.004287712035377961,0.13354632629055238
0.8,28,6,0.47,5,-0.01613472477212872,43.4,0.0049614328226320215,0.13237984593902283
0.8,28,6,0.47,6,0.018247011943167593,55.2,0.003707848048854428,0.12656158646982255
0.8,28,6,0.47,7,0.10933284636349361,80.5,0.0020739741992714285,0.13213114136955986
0.8,28,6,0.47,8,-0.04256976449996411,37.9,0.003383439419694438,0.12934795489951803
0.8,28,6,0.47,9,-0.0659758208715788,32,0.002196239252229812,0.13510321090764615
0.8,28,6,0.47,10,0.034263562191311624,59.6,-0.0017987211166721868,0.13294895454767602
0.8,28,6,0.65,1,-0.11932075889169527,20.1,-0.0027566847923782565,0.13495720851802953
0.8,28,6,0.65,2,0.07740221671592251,72.8,0.0006748458697036696,0.1283418038303858
0.88,22,3,0.3,1,-0.006875504740627458,46.7,0.002622224544068846,0.13088902602338648
0.88,22,3,0.3,2,0.1257027366133076,84.2,-0.007542804739607236,0.13070974170145788
0.8,28,6,0.65,3,-0.040319918309215656,39.9,0.0023819564912194707,0.13100880978835633
0.8,28,6,0.65,4,-0.018317412056014018,46.4,-0.004531877548957046,0.1332533319018541
0.8,28,6,0.65,5,-0.022513561950882912,44.3,0.002508791261834999,0.13161645607559186
0.8,28,6,0.65,6,-0.0005133415428616114,51.9,-0.004287160259113916,0.12330664110519171
0.8,28,6,0.65,7,0.03888105427059812,62.5,0.004021531638352147,0.1317369461765848
0.8,28,6,0.65,8,-0.041073803339569614,38.1,0.000378699616669144,0.12976225691344284
0.8,28,6,0.65,9,-0.06292534468302373,33.8,0.005880262787354323,0.13446343023713106
0.8,28,6,0.65,10,0.03335139142233246,61.9,-0.0021723077415343106,0.12730204755467445
0.88,22,3,0.3,3,-0.0020835265541672534,48.1,0.005421939103378233,0.13337171630877534
0.88,22,3,0.3,4,-0.26747889710314077,2,0.003411072958644741,0.1328704737718899
0.88,22,3,0.3,5,0.028514976285522395,57.7,0.005242342682934049,0.13450596977418414
0.88,22,3,0.3,6,0.03826419509127447,60.3,-0.0008850135085267181,0.134123656173431
0.88,22,3,0.3,7,0.10972096128036468,79.8,-0.0001220804388717814,0.12637718261517505
0.88,22,3,0.3,8,-0.042285679469490425,36.6,-0.0003053449538528149,0.12823737150981457
0.88,22,3,0.3,9,0.34172970255067425,99.7,0.0040262222324230585,0.12941225260010888
0.88,22,3,0.3,10,-0.1345605676675643,16.5,0.0005305484739903918,0.13358327053933397
0.88,22,3,0.47,1,-0.036863858155078554,39.6,0.0038075087622868385,0.12915689252522242
0.88,22,3,0.47,2,0.10669682865535049,79.6,-0.0027034125781888363,0.13245847066614594
0.88,22,3,0.47,3,-0.04242142605933448,37.7,0.0018951153977002002,0.1328970993868282
0.88,22,3,0.47,4,-0.25537399235239083,2.2,0.003101740273891428,0.12846516531875787
0.88,22,3,0.47,5,0.008251575793835848,53,0.002310740070854464,0.12952648855906487
0.88,22,3,0.47,6,0.06185604806786918,69.5,-0.0031937210865484876,0.1318672378777967
0.88,22,3,0.47,7,0.05599114110984636,65.6,0.0008489746041283849,0.13236122671614162
0.88,22,3,0.47,8,-0.006925429692438722,51.1,-0.005569291874815176,0.13179865002643074
0.88,22,3,0.47,9,0.23633666882376647,96.8,-0.004359484001515439,0.12854195361546725
0.88,22,3,0.47,10,-0.09947236923027417,25.3,-0.0004524368100456171,0.1397607237646549
0.88,22,3,0.65,1,-0.02520956470196553,43.2,-0.0001993094438535485,0.13039237729329625
0.88,22,3,0.65,2,0.09292066172642131,76.9,0.0025953725019618483,0.12836171914661634
0.88,22,3,0.65,3,-0.08600643172274351,27.5,-0.0053793711937746526,0.13135109327111402
0.88,22,3,0.65,4,-0.2656054136101965,1.7,0.002139895064679356,0.12825716599491063
0.88,22,3,0.65,5,0.047432128135218604,61.8,0.0071340640619165585,0.12333774307348823
0.88,22,3,0.65,6,-0.07338605796084172,29.2,-0.0006218744763227615,0.13149787607815017
