semilla,modo,potencia_base,beta,sigma,ruido,banda,t_optima,tc_ptc,exponente_ptc,dia_noche,luminosidad,asent_pasos,asent_ok,pasos_recuperacion,rec_mediana,rec_topes,rec_1,rec_2,rec_3,rec_4,rec_5,recuperacion_completa,tasa_recuperacion,varianza_potencia_viva,autocorrelacion1_potencia_viva,entropia_abs_local,entropia_piso_local,entropia_abs_global,entropia_piso_global,entropia_rel,huella,lambda,acoplamiento,tasa_error,potencia_viva,rango_potencia_viva,banda_potencia_viva,piso_ruido,valores_distintos,multiplicidad,diagnostico,saturacion_sensor
1,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,0.6949,3500,1,1010.0,1010,0,1010,1010,1010,1010,1010,1,0.000990,1.8789e-6,0.99885,0.8485,4.2945,0.0000,3.9943,4.1995,1.9052,12.61189,0.7995,0.001775,0.0921,0.00501,0.00501,0.07787,108,0.1155,banda<=ruido,0
1,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,0.7085,3200,1,934.0,934,0,934,934,934,934,934,1,0.001071,5.5169e-7,0.97401,0.8813,4.3645,0.0000,3.9587,4.1725,1.9761,11.45757,0.7906,0.001887,0.0886,0.00426,0.00426,0.07682,102,0.1207,banda<=ruido,0
1,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,0.7220,2950,1,869.0,869,0,869,869,869,869,869,1,0.001151,1.5276e-6,0.98189,0.9007,4.3155,0.0000,3.9455,4.2384,2.2213,12.11117,0.8063,0.002083,0.0888,0.00441,0.00441,0.07797,103,0.1194,banda<=ruido,0
1,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,0.7356,2700,1,796.0,796,0,796,796,796,796,796,1,0.001256,2.4779e-7,0.96430,0.9659,4.3692,0.0000,3.8785,4.2711,2.3421,16.62854,0.8085,0.001674,0.0859,0.00405,0.00405,0.07785,101,0.1223,banda<=ruido,0
1,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,0.7492,2500,1,737.0,737,0,737,737,737,737,737,1,0.001357,1.6719e-7,0.97892,0.9928,4.3179,0.0000,3.6295,4.2399,2.4755,12.79992,0.8131,0.001796,0.0841,0.00307,0.00307,0.07726,98,0.1257,banda<=ruido,0
1,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,0.7627,2300,1,676.0,676,0,676,676,676,676,676,1,0.001479,6.0217e-7,0.99366,0.7219,4.3592,0.0000,3.8789,4.0530,2.6630,15.22325,0.8253,0.001687,0.0827,0.00363,0.00363,0.07712,95,0.1246,banda<=ruido,0
1,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,0.7763,2150,1,630.0,630,0,630,630,630,630,630,1,0.001587,7.2338e-7,0.98700,0.6303,4.3095,0.0000,3.9485,4.0038,2.7452,16.28212,0.8245,0.001574,0.0794,0.00432,0.00432,0.07863,101,0.1268,banda<=ruido,0
1,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,0.7898,2000,1,583.0,583,0,583,583,583,583,583,1,0.001715,1.3519e-6,0.98606,0.9659,4.3559,0.0000,4.2441,4.0969,2.9161,15.27647,0.8353,0.001767,0.0786,0.00465,0.00465,0.07797,102,0.1299,banda<=ruido,0
1,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,0.8034,1900,1,552.0,552,0,552,552,552,552,552,1,0.001812,8.4200e-7,0.99246,0.7978,4.3475,0.0000,4.1876,3.7844,2.9949,13.68787,0.8345,0.001925,0.0758,0.00494,0.00494,0.07734,96,0.1338,banda<=ruido,0
1,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,0.8169,1800,1,520.0,520,0,520,520,520,520,520,1,0.001923,2.2796e-7,0.98268,0.8366,4.2680,0.0000,3.6809,4.2225,3.2051,16.16540,0.8505,0.001720,0.0749,0.00198,0.00198,0.07731,84,0.1340,banda<=ruido,0
1,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,0.8305,1700,1,489.0,489,0,489,489,489,489,489,1,0.002045,2.1007e-7,0.96736,0.9413,4.3571,0.0000,3.9829,4.2240,3.2639,15.55336,0.8477,0.001789,0.0715,0.00315,0.00315,0.07761,95,0.1363,banda<=ruido,0
1,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,0.8441,1650,1,470.0,470,0,470,470,470,470,470,1,0.002128,2.3288e-7,0.98616,0.9968,4.3639,0.0000,3.9224,4.3487,3.4664,18.86637,0.8628,0.001643,0.0713,0.00294,0.00294,0.07760,103,0.1376,banda<=ruido,0
1,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,0.8576,1550,1,441.0,441,0,441,441,441,441,441,1,0.002268,3.4834e-7,0.97890,0.9998,4.3288,0.0000,3.6787,4.3389,3.5626,16.79550,0.8650,0.001762,0.0687,0.00229,0.00229,0.07691,91,0.1407,banda<=ruido,0
1,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,0.8712,1500,1,423.0,423,0,423,423,423,423,423,1,0.002364,8.5136e-7,0.99951,0.8113,4.3433,0.0000,3.8046,4.1377,3.7498,19.57288,0.8784,0.001691,0.0678,0.00323,0.00323,0.07692,99,0.1405,banda<=ruido,0
1,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,0.8847,1450,1,405.0,405,0,405,405,405,405,405,1,0.002469,3.9029e-7,0.95741,0.9007,4.3384,0.0000,3.8157,4.0641,3.8897,19.00636,0.8861,0.001894,0.0664,0.00326,0.00326,0.07843,85,0.1437,banda<=ruido,0
1,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,0.8983,1350,1,379.0,379,0,379,379,379,379,379,1,0.002639,1.6922e-7,0.98827,0.9950,4.3369,0.0000,3.8484,4.3668,3.9689,16.68878,0.8864,0.001836,0.0638,0.00163,0.00163,0.07828,84,0.1445,banda<=ruido,0
1,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,0.9119,1300,1,363.0,363,0,363,363,363,363,363,1,0.002755,1.8309e-7,0.99294,0.7049,4.2175,0.8242,3.8722,4.0974,4.0823,20.04776,0.8909,0.001639,0.0618,0.00191,0.00191,0.07770,79,0.1459,banda<=ruido,0
1,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,0.9254,1250,1,347.0,347,0,347,347,347,347,347,1,0.002882,1.6870e-7,0.98990,0.9659,4.3671,0.9481,3.8879,4.0613,4.2946,17.33111,0.9079,0.001941,0.0619,0.00310,0.00310,0.07769,98,0.1478,banda<=ruido,0
1,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,0.9390,1250,1,341.0,341,0,341,341,341,341,341,1,0.002933,6.0892e-7,0.98849,0.9968,4.3813,0.9347,3.9236,4.4959,4.3139,21.01604,0.9006,0.001793,0.0585,0.00282,0.00282,0.07825,95,0.1492,banda<=ruido,0
1,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,0.9525,1200,1,326.0,326,0,326,326,326,326,326,1,0.003067,1.7039e-7,0.96769,0.9837,4.3465,0.8366,3.8128,4.1177,4.5244,24.81052,0.9175,0.001516,0.0578,0.00273,0.00273,0.07845,93,0.1489,banda<=ruido,0
1,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,0.9661,1150,1,312.0,312,0,312,312,312,312,312,1,0.003205,3.7717e-7,0.98800,0.9837,4.2776,0.9710,3.7325,4.2406,4.5763,18.68146,0.9147,0.001827,0.0554,0.00228,0.00228,0.07649,89,0.1522,banda<=ruido,0
1,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,0.9797,1100,1,299.0,299,0,299,299,299,299,299,1,0.003344,1.7090e-7,0.98689,0.9007,4.2353,0.7377,4.0755,4.2970,4.7248,19.30527,0.9240,0.001771,0.0545,0.00254,0.00254,0.07748,95,0.1538,banda<=ruido,0
1,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,0.9932,1100,1,292.0,292,0,292,292,292,292,292,1,0.003425,1.6573e-7,0.96990,0.9264,4.2789,0.9799,3.5032,4.3065,4.8580,19.58100,0.9313,0.001926,0.0529,0.00275,0.00275,0.07849,96,0.1544,banda<=ruido,0
1,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,1.0068,1050,1,280.0,280,0,280,280,280,280,280,1,0.003571,2.1035e-7,0.97243,0.9710,4.3702,0.9756,3.8524,4.3778,4.9490,22.18729,0.9335,0.001862,0.0513,0.00157,0.00157,0.07794,81,0.1566,banda<=ruido,0
1,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,1.0203,1000,1,268.0,268,0,268,268,268,268,268,1,0.003731,3.2307e-8,0.95876,0.9968,4.3255,0.0000,3.9187,4.2021,5.0834,20.69910,0.9413,0.001861,0.0500,0.00085,0.00085,0.07558,57,0.1577,banda<=ruido,0
1,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,1.0339,1000,1,263.0,263,0,263,263,263,263,263,1,0.003802,6.9147e-7,0.98010,0.9902,4.3684,1.2192,3.9097,4.3067,5.2630,20.87300,0.9546,0.001816,0.0493,0.00370,0.00370,0.07811,98,0.1593,banda<=ruido,0
1,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,1.0475,950,1,252.0,252,0,252,252,252,252,252,1,0.003968,1.1229e-7,0.99420,0.9968,4.3248,0.0000,4.0782,4.2485,5.3831,22.43743,0.9607,0.001742,0.0481,0.00149,0.00149,0.07789,76,0.1600,banda<=ruido,0
1,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,1.0610,950,1,246.0,246,0,246,246,246,246,246,1,0.004065,1.4573e-7,0.99422,0.9183,4.3265,0.6500,4.0552,4.1775,5.4454,24.13269,0.9596,0.001709,0.0463,0.00210,0.00210,0.07721,81,0.1627,banda<=ruido,0
1,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,1.0746,900,1,236.0,236,0,236,236,236,236,236,1,0.004237,4.4755e-7,0.99729,0.9264,4.2826,1.2553,3.4770,4.2790,5.6085,29.41678,0.9713,0.001749,0.0456,0.00335,0.00335,0.07870,99,0.1640,banda<=ruido,0
1,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,1.0881,900,1,231.0,231,0,231,231,231,231,231,1,0.004329,1.5733e-8,0.91887,0.8813,4.3316,0.0000,3.9776,4.0779,5.7261,22.19626,0.9772,0.001817,0.0441,0.00065,0.00065,0.07854,48,0.1640,banda<=ruido,0
1,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,1.1017,850,1,222.0,222,0,222,222,222,222,222,1,0.004505,2.3841e-7,0.99063,0.9183,4.3147,0.8813,4.0634,4.2904,5.8455,31.35717,0.9833,0.001705,0.0430,0.00225,0.00225,0.07579,86,0.1654,banda<=ruido,0
1,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,1.1153,850,1,217.0,217,0,217,217,217,217,217,1,0.004608,2.5436e-7,0.97966,0.9992,4.3411,0.7219,3.9397,4.2505,5.8911,27.38349,0.9807,0.001640,0.0412,0.00174,0.00174,0.07730,80,0.1666,banda<=ruido,0
1,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,1.1288,850,1,212.0,212,0,212,212,212,212,212,1,0.004717,1.4154e-7,0.95893,0.8242,4.3396,0.3843,4.0716,4.1645,6.0001,24.00322,0.9847,0.001808,0.0399,0.00153,0.00153,0.07761,76,0.1672,banda<=ruido,0
1,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,1.1424,800,1,204.0,204,0,204,204,204,204,204,1,0.004902,1.8005e-7,0.99927,0.9998,4.3751,0.7978,3.8213,4.1716,6.1405,29.83750,0.9908,0.001494,0.0390,0.00181,0.00181,0.07789,77,0.1687,banda<=ruido,0
1,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,1.1559,800,1,199.0,199,0,199,199,199,199,199,1,0.005025,6.1492e-8,0.96911,0.9710,4.3113,0.0000,3.6344,4.3533,6.2061,26.26854,0.9906,0.001615,0.0375,0.00176,0.00176,0.07829,87,0.1700,banda<=ruido,0
1,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,1.1695,750,1,192.0,192,0,192,192,192,192,192,1,0.005208,1.4355e-7,0.97337,0.9710,4.3843,0.9968,3.8822,4.2819,6.3018,26.08266,0.9919,0.001671,0.0365,0.00168,0.00168,0.07768,80,0.1713,banda<=ruido,0
1,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,1.1831,750,1,188.0,188,0,188,188,188,188,188,1,0.005319,9.8410e-8,0.98329,0.8709,4.3299,0.9998,3.6654,4.1647,6.5044,24.32024,0.9826,0.001795,0.0362,0.00137,0.00137,0.07838,73,0.1718,banda<=ruido,0
1,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,1.1966,750,1,183.0,183,0,183,183,183,183,183,1,0.005464,1.4863e-7,0.97824,0.9097,4.3483,0.6500,3.7549,4.3587,6.5513,24.26999,0.9844,0.001786,0.0346,0.00152,0.00152,0.07849,79,0.1729,banda<=ruido,0
1,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,1.2102,700,1,177.0,177,0,177,177,177,177,177,1,0.005650,1.3880e-7,0.99155,0.9998,4.3214,0.9837,3.6837,4.3668,6.7320,23.59084,0.9706,0.001796,0.0342,0.00151,0.00151,0.07713,80,0.1742,banda<=ruido,0
1,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,1.2237,700,1,173.0,173,0,173,173,173,173,173,1,0.005780,8.2522e-8,0.99107,0.9659,4.2826,0.2864,3.9288,4.1917,6.7579,30.42526,0.9750,0.001804,0.0327,0.00154,0.00154,0.07780,75,0.1758,banda<=ruido,0
1,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,1.2373,700,1,169.0,169,0,169,169,169,169,169,1,0.005917,1.8594e-7,0.99449,0.9544,4.3984,0.9982,3.7144,4.3470,6.9044,28.97637,0.9641,0.001620,0.0321,0.00187,0.00187,0.07786,89,0.1763,banda<=ruido,0
1,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,1.2508,650,1,163.0,163,0,163,163,163,163,163,1,0.006135,2.2542e-7,0.99451,0.9097,4.3395,0.5197,3.9655,4.3164,7.0089,25.99709,0.9583,0.001751,0.0312,0.00161,0.00161,0.07802,81,0.1777,banda<=ruido,0
1,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,1.2644,650,1,159.0,159,0,159,159,159,159,159,1,0.006289,6.6010e-8,0.98321,0.9950,4.3760,0.9341,3.8542,4.1160,7.0711,25.78979,0.9577,0.001743,0.0300,0.00105,0.00105,0.07875,59,0.1782,banda<=ruido,0
1,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,1.2780,650,1,155.0,155,0,155,155,155,155,155,1,0.006452,1.4022e-7,0.97480,0.9413,4.3169,0.0000,3.7963,4.2667,7.1877,24.60404,0.9500,0.001766,0.0292,0.00145,0.00145,0.07850,82,0.1785,banda<=ruido,0
1,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,1.2915,650,1,152.0,152,0,152,152,152,152,152,1,0.006579,8.3155e-8,0.97837,0.8366,4.3716,0.0000,3.8351,4.2085,7.3060,25.46662,0.9420,0.001699,0.0285,0.00123,0.00123,0.07710,77,0.1802,banda<=ruido,0
1,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,1.3051,600,1,146.0,146,0,146,146,146,146,146,1,0.006849,3.6637e-8,0.96813,0.8113,4.3443,0.1223,3.8375,3.9954,7.3493,30.91198,0.9432,0.001470,0.0274,0.00108,0.00108,0.07740,63,0.1816,banda<=ruido,0
1,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,1.3186,600,1,143.0,143,0,143,143,143,143,143,1,0.006993,7.9116e-8,0.97806,0.9604,4.3642,0.0000,3.7996,4.1603,7.4667,28.69073,0.9349,0.001771,0.0267,0.00118,0.00118,0.07721,70,0.1820,banda<=ruido,0
1,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,1.3322,600,1,139.0,139,0,139,139,139,139,139,1,0.007194,1.9822e-8,0.96400,0.9998,4.2538,0.9950,3.6302,4.2565,7.5655,24.55069,0.9287,0.001745,0.0258,0.00118,0.00118,0.07800,76,0.1824,banda<=ruido,0
1,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,1.3458,550,1,135.0,135,0,135,135,135,135,135,1,0.007407,4.6947e-8,0.93184,0.6303,4.3623,0.0000,3.6940,4.0957,7.6083,28.67444,0.9293,0.001670,0.0248,0.00098,0.00098,0.07773,61,0.1830,banda<=ruido,0
1,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,1.3593,550,1,132.0,132,0,132,132,132,132,132,1,0.007576,1.7940e-8,0.97330,0.9264,4.3577,0.0000,4.0478,4.2036,7.7433,25.08089,0.9182,0.001646,0.0243,0.00072,0.00072,0.07782,56,0.1842,banda<=ruido,0
1,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,1.3729,550,1,128.0,128,0,128,128,128,128,128,1,0.007813,1.9618e-8,0.94294,0.6500,4.3409,0.9968,3.7099,3.9660,7.8385,26.81226,0.9117,0.001621,0.0236,0.00071,0.00071,0.07768,46,0.1854,banda<=ruido,0
1,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,1.3864,550,1,125.0,125,0,125,125,125,125,125,1,0.008000,7.3843e-8,0.98444,0.8113,4.3320,0.0000,3.8223,4.0771,7.9817,24.42602,0.8990,0.001723,0.0231,0.00097,0.00097,0.07799,62,0.1856,banda<=ruido,0
1,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,1.4000,500,1,121.0,121,0,121,121,121,121,121,1,0.008264,4.9796e-8,1.00011,0.9799,4.3036,0.0000,3.8792,4.3078,7.9704,27.00651,0.9053,0.001605,0.0220,0.00092,0.00092,0.07806,70,0.1868,banda<=ruido,0
2,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,0.6000,2700,1,847.0,847,0,847,847,847,847,847,1,0.001181,7.2698e-7,0.99419,0.7383,4.3530,0.0000,3.9958,4.1414,0.6208,33.33109,0.8588,0.001697,0.0721,0.00341,0.00341,0.07730,89,0.1359,banda<=ruido,0
2,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,0.6136,3300,1,903.0,903,0,903,903,903,903,903,1,0.001107,2.9493e-7,0.94832,0.9097,4.3577,0.0000,3.8880,4.0898,0.1165,19.60977,0.8398,0.001872,0.0781,0.00372,0.00372,0.07811,97,0.1327,banda<=ruido,0
2,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,0.6271,3600,1,953.0,953,0,953,953,953,953,953,1,0.001049,1.6686e-7,0.97146,0.9183,4.3640,0.0000,3.7097,4.2339,0.3244,16.44969,0.8207,0.001647,0.0818,0.00319,0.00319,0.07824,100,0.1251,banda<=ruido,0
2,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,0.6407,3850,1,1025.0,1025,0,1025,1025,1025,1025,1025,1,0.000976,6.6949e-7,0.96904,0.9837,4.2532,0.0000,3.7591,4.4042,0.7163,11.97646,0.8046,0.001903,0.0859,0.00343,0.00343,0.07753,100,0.1233,banda<=ruido,0
2,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,0.6542,4000,1,1086.0,1086,0,1086,1086,1086,1086,1086,1,0.000921,1.0243e-6,0.99430,0.9837,4.3030,0.0000,4.0096,4.1620,1.1291,11.04984,0.8009,0.001766,0.0899,0.00443,0.00443,0.07524,98,0.1176,banda<=ruido,0
2,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,0.6678,4000,1,1113.0,1113,0,1113,1113,1113,1113,1113,1,0.000898,4.8847e-7,0.99250,0.9413,4.3407,0.0000,3.7171,4.2324,1.4030,11.13991,0.7913,0.001711,0.0914,0.00308,0.00308,0.07809,90,0.1180,banda<=ruido,0
2,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,0.6814,3800,1,1080.0,1080,0,1080,1080,1080,1080,1080,1,0.000926,1.0021e-6,0.98515,0.9968,4.3249,0.0000,3.9548,4.2860,1.6390,12.84486,0.7890,0.001827,0.0915,0.00466,0.00466,0.07788,102,0.1174,banda<=ruido,0
2,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,0.6949,3500,1,1010.0,1010,0,1010,1010,1010,1010,1010,1,0.000990,7.6947e-7,0.99046,0.8709,4.3529,0.0000,3.9600,4.1354,1.8690,13.19640,0.7949,0.001715,0.0915,0.00338,0.00338,0.07840,98,0.1176,banda<=ruido,0
2,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,0.7085,3200,1,934.0,934,0,934,934,934,934,934,1,0.001071,9.7123e-7,0.98620,0.9799,4.2653,0.0000,3.9899,4.1825,2.0987,12.83732,0.8060,0.001732,0.0911,0.00475,0.00475,0.07842,102,0.1186,banda<=ruido,0
2,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,0.7220,2950,1,869.0,869,0,869,869,869,869,869,1,0.001151,1.2520e-6,0.97485,0.9968,4.3853,0.0000,3.8280,4.2373,2.2191,12.96826,0.8060,0.001819,0.0887,0.00455,0.00455,0.07861,102,0.1226,banda<=ruido,0
2,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,0.7356,2700,1,796.0,796,0,796,796,796,796,796,1,0.001256,5.9590e-7,0.98274,0.9481,4.3240,0.0000,4.1212,4.2166,2.3924,12.59090,0.8148,0.001943,0.0877,0.00513,0.00513,0.07494,105,0.1242,banda<=ruido,0
2,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,0.7492,2500,1,737.0,737,0,737,737,737,737,737,1,0.001357,5.7777e-7,0.96690,0.8912,4.2956,0.0000,3.9204,4.1677,2.5437,12.95008,0.8216,0.001806,0.0853,0.00338,0.00338,0.07711,88,0.1244,banda<=ruido,0
2,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,0.7627,2300,1,676.0,676,0,676,676,676,676,676,1,0.001479,9.4388e-7,0.97946,0.9998,4.3875,0.0000,3.9447,4.1899,2.6126,16.09816,0.8190,0.001572,0.0817,0.00407,0.00407,0.07435,101,0.1250,banda<=ruido,0
2,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,0.7763,2150,1,630.0,630,0,630,630,630,630,630,1,0.001587,1.6136e-7,0.96419,0.9481,4.3734,0.0000,3.9279,4.1445,2.7675,16.72192,0.8273,0.001555,0.0799,0.00343,0.00343,0.07871,93,0.1279,banda<=ruido,0
2,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,0.7898,2000,1,583.0,583,0,583,583,583,583,583,1,0.001715,8.3892e-7,0.98623,0.9659,4.3062,0.0000,3.9625,4.2216,2.9481,16.17260,0.8393,0.001782,0.0789,0.00450,0.00450,0.07856,102,0.1286,banda<=ruido,0
2,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,0.8034,1900,1,552.0,552,0,552,552,552,552,552,1,0.001812,2.4742e-7,0.98802,0.9968,4.3526,0.0000,3.7725,3.9465,3.0806,16.68367,0.8453,0.001549,0.0768,0.00344,0.00344,0.07788,91,0.1305,banda<=ruido,0
2,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,0.8169,1800,1,520.0,520,0,520,520,520,520,520,1,0.001923,3.2005e-7,0.98401,0.6873,4.3427,0.0000,3.9401,3.8933,3.2232,14.92640,0.8527,0.001795,0.0755,0.00291,0.00291,0.07866,82,0.1333,banda<=ruido,0
2,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,0.8305,1700,1,489.0,489,0,489,489,489,489,489,1,0.002045,5.3650e-7,0.98767,0.9097,4.4033,0.0000,4.0383,4.2742,3.3469,16.38760,0.8581,0.001819,0.0730,0.00281,0.00281,0.07788,86,0.1351,banda<=ruido,0
2,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,0.8441,1650,1,470.0,470,0,470,470,470,470,470,1,0.002128,8.3189e-7,1.00168,0.9264,4.3382,0.0000,3.8610,4.0425,3.5304,18.05228,0.8708,0.001678,0.0723,0.00358,0.00358,0.07799,95,0.1359,banda<=ruido,0
2,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,0.8576,1550,1,441.0,441,0,441,441,441,441,441,1,0.002268,2.2726e-7,0.96099,0.8113,4.2882,0.0000,3.5760,3.9867,3.6335,18.70228,0.8738,0.001849,0.0702,0.00309,0.00309,0.07866,90,0.1399,banda<=ruido,0
2,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,0.8712,1500,1,423.0,423,0,423,423,423,423,423,1,0.002364,5.3460e-7,0.97951,0.8366,4.3091,0.0000,3.9724,3.9255,3.7626,20.71765,0.8800,0.001521,0.0679,0.00375,0.00375,0.07741,91,0.1403,banda<=ruido,0
2,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,0.8847,1450,1,405.0,405,0,405,405,405,405,405,1,0.002469,1.0120e-6,0.99479,0.9982,4.3062,0.0000,3.8263,4.4398,3.8650,20.07086,0.8830,0.001693,0.0659,0.00317,0.00317,0.07756,107,0.1435,banda<=ruido,0
2,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,0.8983,1350,1,379.0,379,0,379,379,379,379,379,1,0.002639,2.4958e-7,0.96315,0.6873,4.3793,0.5197,4.1276,3.8930,3.9796,16.77916,0.8878,0.001906,0.0643,0.00384,0.00384,0.07694,87,0.1463,banda<=ruido,0
2,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,0.9119,1300,1,363.0,363,0,363,363,363,363,363,1,0.002755,7.6138e-7,0.97854,0.8813,4.3159,1.1370,3.8984,4.2828,4.1201,17.14782,0.8957,0.001863,0.0625,0.00338,0.00338,0.07736,99,0.1468,banda<=ruido,0
2,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,0.9254,1250,1,347.0,347,0,347,347,347,347,347,1,0.002882,7.8358e-7,0.99146,0.9968,4.3453,1.3661,4.1281,4.3363,4.2950,20.90125,0.9079,0.001792,0.0618,0.00420,0.00420,0.07578,102,0.1484,banda<=ruido,0
2,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,0.9390,1250,1,341.0,341,0,341,341,341,341,341,1,0.002933,2.6689e-7,1.00043,0.8813,4.3099,0.0000,3.9520,4.3448,4.4482,24.25580,0.9174,0.001535,0.0604,0.00181,0.00181,0.07739,84,0.1478,banda<=ruido,0
2,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,0.9525,1200,1,326.0,326,0,326,326,326,326,326,1,0.003067,8.6814e-8,0.97035,0.8709,4.3533,0.9413,4.0665,4.2120,4.4336,19.48967,0.9062,0.001782,0.0568,0.00210,0.00210,0.07870,82,0.1515,banda<=ruido,0
2,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,0.9661,1150,1,312.0,312,0,312,312,312,312,312,1,0.003205,2.4511e-7,0.99360,0.9604,4.3861,0.7219,3.9603,4.3399,4.6479,18.43467,0.9236,0.001911,0.0565,0.00186,0.00186,0.07748,80,0.1519,banda<=ruido,0
2,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,0.9797,1100,1,299.0,299,0,299,299,299,299,299,1,0.003344,1.9592e-7,0.98024,0.9544,4.3458,0.9481,4.0506,3.9414,4.7379,24.67643,0.9256,0.001635,0.0543,0.00310,0.00310,0.07820,90,0.1519,banda<=ruido,0
2,parada,0.3,0.8,6.8,0.0079,1.105,22,18,6,0,0.9932,1100,1,292.0,292,0,292,292,292,292,292,1,0.003425,7.6866e-7,1.00191,0.9183,4.3712,0.9341,3.9860,4.1760,4.7973,20.94902,0.9237,0.001892,0.0524,0.00292,0.00292,0.07869,90,0.1566,banda<=ruido,0
