[E5.5-2] inicio 2026-07-24 20:51:30
[calibracion D] eps_ref=0.001 semillas=20 D=0.00084137
[calibracion MAX_STEPS] eps_ref=0.001 semillas=16 mediana_lavado_r0=5300 CAP_MULT=10 MAX_STEPS=53000 lavo_todas=True tiempos=[5300, 5300, 5300, 5300, 5300, 5300, 5300, 5300, 5300, 5300, 5300, 5300, 5300, 5300, 5300, 5300]
[grid] eps=11 r=14 semillas=12 celdas=154 celdas_simuladas=140 corridas_evolucion=1680
[celda] eps=1e-07 r_target=0.01778 H=1.49619e-05 t_muerte_med=53000 frac_censurada=12/12 pasos_corridos=53000
[celda] eps=1e-07 r_target=0.03162 H=2.66064e-05 t_muerte_med=53000 frac_censurada=12/12 pasos_corridos=53000
[celda] eps=1e-07 r_target=0.05623 H=4.73135e-05 t_muerte_med=53000 frac_censurada=12/12 pasos_corridos=53000
[celda] eps=1e-07 r_target=0.1 H=8.41367e-05 t_muerte_med=53000 frac_censurada=10/12 pasos_corridos=53000
[celda] eps=1e-07 r_target=0.1778 H=0.000149619 t_muerte_med=50350 frac_censurada=6/12 pasos_corridos=53000
[celda] eps=1e-07 r_target=0.3162 H=0.000266064 t_muerte_med=44250 frac_censurada=5/12 pasos_corridos=53000
[celda] eps=1e-07 r_target=0.5623 H=0.000473135 t_muerte_med=34750 frac_censurada=3/12 pasos_corridos=53000
[celda] eps=1e-07 r_target=1 H=0.000841367 t_muerte_med=36375 frac_censurada=5/12 pasos_corridos=53000
[celda] eps=1e-06 r_target=0 H=0 t_muerte_med=5625 frac_censurada=0/12 pasos_corridos=7050
[celda] eps=1e-06 r_target=0.001 H=8.41367e-07 t_muerte_med=6900 frac_censurada=2/12 pasos_corridos=53000
[celda] eps=1e-06 r_target=0.001778 H=1.49619e-06 t_muerte_med=8675 frac_censurada=4/12 pasos_corridos=53000
[celda] eps=1e-06 r_target=0.003162 H=2.66064e-06 t_muerte_med=53000 frac_censurada=7/12 pasos_corridos=53000
[celda] eps=1e-06 r_target=0.005623 H=4.73135e-06 t_muerte_med=53000 frac_censurada=11/12 pasos_corridos=53000
[celda] eps=1e-06 r_target=0.01 H=8.41367e-06 t_muerte_med=53000 frac_censurada=11/12 pasos_corridos=53000
[celda] eps=1e-06 r_target=0.01778 H=1.49619e-05 t_muerte_med=53000 frac_censurada=12/12 pasos_corridos=53000
[celda] eps=1e-06 r_target=0.03162 H=2.66064e-05 t_muerte_med=53000 frac_censurada=12/12 pasos_corridos=53000
[celda] eps=1e-06 r_target=0.05623 H=4.73135e-05 t_muerte_med=53000 frac_censurada=12/12 pasos_corridos=53000
[celda] eps=1e-06 r_target=0.1 H=8.41367e-05 t_muerte_med=53000 frac_censurada=12/12 pasos_corridos=53000
[celda] eps=1e-06 r_target=0.1778 H=0.000149619 t_muerte_med=53000 frac_censurada=8/12 pasos_corridos=53000
[celda] eps=1e-06 r_target=0.3162 H=0.000266064 t_muerte_med=53000 frac_censurada=8/12 pasos_corridos=53000
[celda] eps=1e-06 r_target=0.5623 H=0.000473135 t_muerte_med=32875 frac_censurada=4/12 pasos_corridos=53000
[celda] eps=1e-06 r_target=1 H=0.000841367 t_muerte_med=46275 frac_censurada=5/12 pasos_corridos=53000
[celda] eps=1e-05 r_target=0 H=0 t_muerte_med=5425 frac_censurada=0/12 pasos_corridos=8950
[celda] eps=1e-05 r_target=0.001 H=8.41367e-07 t_muerte_med=6300 frac_censurada=3/12 pasos_corridos=53000
[celda] eps=1e-05 r_target=0.001778 H=1.49619e-06 t_muerte_med=16000 frac_censurada=5/12 pasos_corridos=53000
[celda] eps=1e-05 r_target=0.003162 H=2.66064e-06 t_muerte_med=53000 frac_censurada=7/12 pasos_corridos=53000
[celda] eps=1e-05 r_target=0.005623 H=4.73135e-06 t_muerte_med=53000 frac_censurada=9/12 pasos_corridos=53000
[celda] eps=1e-05 r_target=0.01 H=8.41367e-06 t_muerte_med=53000 frac_censurada=12/12 pasos_corridos=53000
[celda] eps=1e-05 r_target=0.01778 H=1.49619e-05 t_muerte_med=53000 frac_censurada=12/12 pasos_corridos=53000
[celda] eps=1e-05 r_target=0.03162 H=2.66064e-05 t_muerte_med=53000 frac_censurada=12/12 pasos_corridos=53000
[celda] eps=1e-05 r_target=0.05623 H=4.73135e-05 t_muerte_med=53000 frac_censurada=12/12 pasos_corridos=53000
[celda] eps=1e-05 r_target=0.1 H=8.41367e-05 t_muerte_med=53000 frac_censurada=8/12 pasos_corridos=53000
[celda] eps=1e-05 r_target=0.1778 H=0.000149619 t_muerte_med=53000 frac_censurada=10/12 pasos_corridos=53000
[celda] eps=1e-05 r_target=0.3162 H=0.000266064 t_muerte_med=53000 frac_censurada=7/12 pasos_corridos=53000
[celda] eps=1e-05 r_target=0.5623 H=0.000473135 t_muerte_med=53000 frac_censurada=7/12 pasos_corridos=53000
[celda] eps=1e-05 r_target=1 H=0.000841367 t_muerte_med=53000 frac_censurada=8/12 pasos_corridos=53000
[celda] eps=0.0001 r_target=0 H=0 t_muerte_med=5625 frac_censurada=0/12 pasos_corridos=8050
[celda] eps=0.0001 r_target=0.001 H=8.41367e-07 t_muerte_med=12350 frac_censurada=3/12 pasos_corridos=53000
[celda] eps=0.0001 r_target=0.001778 H=1.49619e-06 t_muerte_med=9425 frac_censurada=3/12 pasos_corridos=53000
[celda] eps=0.0001 r_target=0.003162 H=2.66064e-06 t_muerte_med=32225 frac_censurada=6/12 pasos_corridos=53000
[celda] eps=0.0001 r_target=0.005623 H=4.73135e-06 t_muerte_med=53000 frac_censurada=10/12 pasos_corridos=53000
[celda] eps=0.0001 r_target=0.01 H=8.41367e-06 t_muerte_med=53000 frac_censurada=12/12 pasos_corridos=53000
[celda] eps=0.0001 r_target=0.01778 H=1.49619e-05 t_muerte_med=53000 frac_censurada=12/12 pasos_corridos=53000
[celda] eps=0.0001 r_target=0.03162 H=2.66064e-05 t_muerte_med=53000 frac_censurada=12/12 pasos_corridos=53000
[celda] eps=0.0001 r_target=0.05623 H=4.73135e-05 t_muerte_med=53000 frac_censurada=12/12 pasos_corridos=53000
[celda] eps=0.0001 r_target=0.1 H=8.41367e-05 t_muerte_med=53000 frac_censurada=10/12 pasos_corridos=53000
[celda] eps=0.0001 r_target=0.1778 H=0.000149619 t_muerte_med=52525 frac_censurada=6/12 pasos_corridos=53000
[celda] eps=0.0001 r_target=0.3162 H=0.000266064 t_muerte_med=53000 frac_censurada=7/12 pasos_corridos=53000
[celda] eps=0.0001 r_target=0.5623 H=0.000473135 t_muerte_med=49250 frac_censurada=6/12 pasos_corridos=53000
[celda] eps=0.0001 r_target=1 H=0.000841367 t_muerte_med=52600 frac_censurada=6/12 pasos_corridos=53000
[celda] eps=0.001 r_target=0 H=0 t_muerte_med=5400 frac_censurada=0/12 pasos_corridos=7150
[celda] eps=0.001 r_target=0.001 H=8.41367e-07 t_muerte_med=6750 frac_censurada=4/12 pasos_corridos=53000
[celda] eps=0.001 r_target=0.001778 H=1.49619e-06 t_muerte_med=12200 frac_censurada=5/12 pasos_corridos=53000
[celda] eps=0.001 r_target=0.003162 H=2.66064e-06 t_muerte_med=53000 frac_censurada=8/12 pasos_corridos=53000
[celda] eps=0.001 r_target=0.005623 H=4.73135e-06 t_muerte_med=53000 frac_censurada=9/12 pasos_corridos=53000
[celda] eps=0.001 r_target=0.01 H=8.41367e-06 t_muerte_med=53000 frac_censurada=12/12 pasos_corridos=53000
[celda] eps=0.001 r_target=0.01778 H=1.49619e-05 t_muerte_med=53000 frac_censurada=12/12 pasos_corridos=53000
[celda] eps=0.001 r_target=0.03162 H=2.66064e-05 t_muerte_med=53000 frac_censurada=12/12 pasos_corridos=53000
[celda] eps=0.001 r_target=0.05623 H=4.73135e-05 t_muerte_med=53000 frac_censurada=12/12 pasos_corridos=53000
[celda] eps=0.001 r_target=0.1 H=8.41367e-05 t_muerte_med=53000 frac_censurada=10/12 pasos_corridos=53000
[celda] eps=0.001 r_target=0.1778 H=0.000149619 t_muerte_med=53000 frac_censurada=8/12 pasos_corridos=53000
[celda] eps=0.001 r_target=0.3162 H=0.000266064 t_muerte_med=52800 frac_censurada=6/12 pasos_corridos=53000
[celda] eps=0.001 r_target=0.5623 H=0.000473135 t_muerte_med=53000 frac_censurada=7/12 pasos_corridos=53000
[celda] eps=0.001 r_target=1 H=0.000841367 t_muerte_med=49700 frac_censurada=6/12 pasos_corridos=53000
[celda] eps=0.01 r_target=0 H=0 t_muerte_med=5275 frac_censurada=0/12 pasos_corridos=7900
[celda] eps=0.01 r_target=0.001 H=8.41367e-07 t_muerte_med=7925 frac_censurada=3/12 pasos_corridos=53000
[celda] eps=0.01 r_target=0.001778 H=1.49619e-06 t_muerte_med=7525 frac_censurada=3/12 pasos_corridos=53000
[celda] eps=0.01 r_target=0.003162 H=2.66064e-06 t_muerte_med=31150 frac_censurada=6/12 pasos_corridos=53000
[celda] eps=0.01 r_target=0.005623 H=4.73135e-06 t_muerte_med=53000 frac_censurada=10/12 pasos_corridos=53000
[celda] eps=0.01 r_target=0.01 H=8.41367e-06 t_muerte_med=53000 frac_censurada=12/12 pasos_corridos=53000
[celda] eps=0.01 r_target=0.01778 H=1.49619e-05 t_muerte_med=53000 frac_censurada=12/12 pasos_corridos=53000
[celda] eps=0.01 r_target=0.03162 H=2.66064e-05 t_muerte_med=53000 frac_censurada=12/12 pasos_corridos=53000
[celda] eps=0.01 r_target=0.05623 H=4.73135e-05 t_muerte_med=53000 frac_censurada=12/12 pasos_corridos=53000
[celda] eps=0.01 r_target=0.1 H=8.41367e-05 t_muerte_med=53000 frac_censurada=9/12 pasos_corridos=53000
[celda] eps=0.01 r_target=0.1778 H=0.000149619 t_muerte_med=53000 frac_censurada=10/12 pasos_corridos=53000
[celda] eps=0.01 r_target=0.3162 H=0.000266064 t_muerte_med=52125 frac_censurada=6/12 pasos_corridos=53000
[celda] eps=0.01 r_target=0.5623 H=0.000473135 t_muerte_med=45350 frac_censurada=6/12 pasos_corridos=53000
[celda] eps=0.01 r_target=1 H=0.000841367 t_muerte_med=53000 frac_censurada=8/12 pasos_corridos=53000
[celda] eps=0.1 r_target=0 H=0 t_muerte_med=5050 frac_censurada=0/12 pasos_corridos=6700
[celda] eps=0.1 r_target=0.001 H=8.41367e-07 t_muerte_med=6525 frac_censurada=0/12 pasos_corridos=10250
[celda] eps=0.1 r_target=0.001778 H=1.49619e-06 t_muerte_med=6250 frac_censurada=3/12 pasos_corridos=53000
[celda] eps=0.1 r_target=0.003162 H=2.66064e-06 t_muerte_med=53000 frac_censurada=9/12 pasos_corridos=53000
[celda] eps=0.1 r_target=0.005623 H=4.73135e-06 t_muerte_med=53000 frac_censurada=10/12 pasos_corridos=53000
[celda] eps=0.1 r_target=0.01 H=8.41367e-06 t_muerte_med=53000 frac_censurada=12/12 pasos_corridos=53000
[celda] eps=0.1 r_target=0.01778 H=1.49619e-05 t_muerte_med=53000 frac_censurada=12/12 pasos_corridos=53000
[celda] eps=0.1 r_target=0.03162 H=2.66064e-05 t_muerte_med=53000 frac_censurada=11/12 pasos_corridos=53000
[celda] eps=0.1 r_target=0.05623 H=4.73135e-05 t_muerte_med=53000 frac_censurada=11/12 pasos_corridos=53000
[celda] eps=0.1 r_target=0.1 H=8.41367e-05 t_muerte_med=53000 frac_censurada=10/12 pasos_corridos=53000
[celda] eps=0.1 r_target=0.1778 H=0.000149619 t_muerte_med=53000 frac_censurada=8/12 pasos_corridos=53000
[celda] eps=0.1 r_target=0.3162 H=0.000266064 t_muerte_med=53000 frac_censurada=9/12 pasos_corridos=53000
[celda] eps=0.1 r_target=0.5623 H=0.000473135 t_muerte_med=42825 frac_censurada=3/12 pasos_corridos=53000
[celda] eps=0.1 r_target=1 H=0.000841367 t_muerte_med=25500 frac_censurada=4/12 pasos_corridos=53000
[celda] eps=1 r_target=0 H=0 t_muerte_med=5100 frac_censurada=0/12 pasos_corridos=7300
[celda] eps=1 r_target=0.001 H=8.41367e-07 t_muerte_med=5075 frac_censurada=2/12 pasos_corridos=53000
[celda] eps=1 r_target=0.001778 H=1.49619e-06 t_muerte_med=6150 frac_censurada=2/12 pasos_corridos=53000
[celda] eps=1 r_target=0.003162 H=2.66064e-06 t_muerte_med=31925 frac_censurada=6/12 pasos_corridos=53000
